"","associated_gene","Human_Detected_LogTPM_Isoseq","Human","Mouse_Detected_LogTPM_Isoseq","Mouse","isoseq_comparison"
"4288","LPXN",0.586430352952502,"Human",0.653898340682102,"Mouse",0.896821901001887
"4289","LRBA",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4290","LRCH1",0.98437036162454,"Human",1.44226875624743,"Mouse",0.682515209013974
"4291","LRCH3",1.06355160767216,"Human",1.31395027898775,"Mouse",0.809430634233367
"4292","LRFN2",1.62782303811073,"Human",1.71728531954649,"Mouse",0.947904823725278
"4293","LRFN3",1.73255838863074,"Human",1.94233920903806,"Mouse",0.891995785581029
"4294","LRFN4",1.8294684016388,"Human",1.92274365297468,"Mouse",0.951488462233861
"4295","LRFN5",1.13049839730278,"Human",1.18901154237945,"Mouse",0.950788412903397
"4296","LRIF1",1.60761965202244,"Human",1.08755390162067,"Mouse",1.47819767795119
"4297","LRIG1",1.18849034428046,"Human",2.06407280577115,"Mouse",0.575798654464825
"4298","LRIG3",1.06355160767216,"Human",0.507770305003864,"Mouse",2.0945525903963
"4299","LRMP",0.887460348616483,"Human",0.109830296331826,"Mouse",8.08028730010192
"4300","LRP1",0.586430352952502,"Human",1.22377364863866,"Mouse",0.47919838248262
"4301","LRP10",1.39934370959536,"Human",2.10105637202432,"Mouse",0.666019116967871
"4302","LRP11",2.13049839730278,"Human",1.71728531954649,"Mouse",1.24061993254878
"4303","LRP12",1.39934370959536,"Human",1.66613279709911,"Mouse",0.839875256061066
"4304","LRP1B",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4305","LRP3",1.76252161200818,"Human",0.984891559723526,"Mouse",1.78955905815961
"4306","LRP4",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4307","LRP5",0.586430352952502,"Human",1.06407280577115,"Mouse",0.551118635653419
"4308","LRP6",1.06355160767216,"Human",1.22377364863866,"Mouse",0.869075428168656
"4309","LRP8",1.18849034428046,"Human",1.18901154237945,"Mouse",0.999561654298205
"4310","LRPAP1",1.5864303529525,"Human",2.5803877815491,"Mouse",0.614803078938821
"4311","LRPPRC",1.5864303529525,"Human",2.02364414871554,"Mouse",0.783947293282492
"4312","LRRC1",1.32679304244675,"Human",0.653898340682102,"Mouse",2.02905093942084
"4313","LRRC14",1.70037370525934,"Human",1.89516013134259,"Mouse",0.897219014445359
"4314","LRRC20",2.05625236893066,"Human",1.32731424054573,"Mouse",1.54918278288435
"4315","LRRC24",1.18849034428046,"Human",1.25595833201006,"Mouse",0.946281667146057
"4316","LRRC27",1.71676412144751,"Human",0.887981546715469,"Mouse",1.9333331056232
"4317","LRRC28",0.586430352952502,"Human",1.63487510336867,"Mouse",0.358700399647752
"4318","LRRC29",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4319","LRRC3B",1.79055033560843,"Human",1.47155813234942,"Mouse",1.21677173075706
"4320","LRRC4",1.43152839296676,"Human",0.586951551051488,"Mouse",2.43892087924849
"4321","LRRC40",1.92885303377471,"Human",1.43204959106575,"Mouse",1.34691776444644
"4322","LRRC41",1.66561159900013,"Human",2.15319257435296,"Mouse",0.773554404208667
"4323","LRRC42",1.4614916163442,"Human",1.49899638069636,"Mouse",0.97498008345108
"4324","LRRC45",1.66561159900013,"Human",1.70089490335833,"Mouse",0.979256034991619
"4325","LRRC47",2.40925199825561,"Human",1.66613279709911,"Mouse",1.44601438879922
"4326","LRRC49",0.887460348616483,"Human",1.98489155972353,"Mouse",0.447107724484504
"4327","LRRC4B",2.1366587060076,"Human",1.28592155538751,"Mouse",1.66157779769367
"4328","LRRC4C",1.43152839296676,"Human",1.67803202039882,"Mouse",0.853099568759436
"4329","LRRC56",0.586430352952502,"Human",0.586951551051488,"Mouse",0.99911202534851
"4330","LRRC57",1.32679304244675,"Human",1.8541232794545,"Mouse",0.715590520408707
"4331","LRRC58",0.586430352952502,"Human",1.43204959106575,"Mouse",0.409504221509588
"4332","LRRC59",2.25388330584246,"Human",0.586951551051488,"Mouse",3.83998185506923
"4333","LRRC61",1.99297053338646,"Human",1.60814085012143,"Mouse",1.23930098115223
"4334","LRRC7",1.76252161200818,"Human",0.85019298582607,"Mouse",2.07308416017532
"4335","LRRC73",1.8294684016388,"Human",1.90917084578541,"Mouse",0.958252848705207
"4336","LRRC75A",0.887460348616483,"Human",1.43204959106575,"Mouse",0.619713419251093
"4337","LRRC75B",1.28540035728852,"Human",1.22377364863866,"Mouse",1.0503579307484
"4338","LRRC8A",1.99297053338646,"Human",0.653898340682102,"Mouse",3.04782931748615
"4339","LRRC8B",0.586430352952502,"Human",1.6538983406821,"Mouse",0.354574606266698
"4340","LRRC8C",0.586430352952502,"Human",1.18901154237945,"Mouse",0.493208292813489
"4341","LRRC8D",1.23964286672785,"Human",1.59413013567861,"Mouse",0.777629654557742
"4342","LRRCC1",0.762521612008183,"Human",0.586951551051488,"Mouse",1.2991218962488
"4343","LRRFIP1",1.89818421400826,"Human",1.79107153370741,"Mouse",1.0598036863883
"4344","LRRFIP2",1.76252161200818,"Human",1.10983029633183,"Mouse",1.58810010668623
"4345","LRRK2",0.586430352952502,"Human",0.88798154671547,"Mouse",0.660408265376272
"4346","LRRN1",0.762521612008183,"Human",0.109830296331826,"Mouse",6.94272561829758
"4347","LRRN2",1.90864964768642,"Human",0.76304281010717,"Mouse",2.50136640094722
"4348","LRRN3",1.32679304244675,"Human",1.89516013134259,"Mouse",0.700095480325878
"4349","LRRTM1",1.99297053338646,"Human",2.09660203059807,"Mouse",0.950571689000009
"4350","LRRTM2",1.13049839730278,"Human",0.711890287659788,"Mouse",1.58802334699507
"4351","LRRTM3",1.06355160767216,"Human",0.507770305003864,"Mouse",2.0945525903963
"4352","LRRTM4",1.23964286672785,"Human",1.42158415738758,"Mouse",0.872015110949122
"4353","LRSAM1",1.94815818897009,"Human",1.72787839304392,"Mouse",1.12748570548308
"4354","LRTM2",1.5864303529525,"Human",2.05183834935414,"Mouse",0.773175115599075
"4355","LRWD1",1.90864964768642,"Human",0.410860291995807,"Mouse",4.64549552456118
"4356","LSAMP",1.70037370525934,"Human",0.922743652974682,"Mouse",1.84273682054359
"4357","LSG1",1.36458160333615,"Human",1.15122298149005,"Mouse",1.18533214266618
"4358","LSM1",1.28540035728852,"Human",0.109830296331826,"Mouse",11.7035135132932
"4359","LSM10",1.71676412144751,"Human",0.76304281010717,"Mouse",2.24989227171459
"4360","LSM12",2.22491960990714,"Human",1.93265194163493,"Mouse",1.15122623063983
"4361","LSM14A",1.5864303529525,"Human",1.38858389728465,"Mouse",1.14248073598918
"4362","LSM14B",0.586430352952502,"Human",0.586951551051488,"Mouse",0.99911202534851
"4363","LSM3",1.68334036596056,"Human",0.586951551051488,"Mouse",2.86793750343611
"4364","LSM4",1.06355160767216,"Human",1.98198656908012,"Mouse",0.536608887398153
"4365","LSM5",1.36458160333615,"Human",1.03924922204612,"Mouse",1.31304558559062
"4366","LSM6",0.887460348616483,"Human",1.36510280143513,"Mouse",0.650105140567799
"4367","LSM7",1.70037370525934,"Human",2.09883491203036,"Mouse",0.8101512393914
"4368","LSM8",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4369","LSP1",0.762521612008183,"Human",1.15122298149005,"Mouse",0.662357878767531
"4370","LSR",1.06355160767216,"Human",1.35286834501812,"Mouse",0.78614568194211
"4371","LSS",1.87646496431502,"Human",0.88798154671547,"Mouse",2.11318013449246
"4372","LTA4H",1.99297053338646,"Human",1.84222405615479,"Mouse",1.08182852499837
"4373","LTBP1",0.887460348616483,"Human",0.85019298582607,"Mouse",1.04383400405756
"4374","LTBP3",1.28540035728852,"Human",1.18901154237945,"Mouse",1.0810663407995
"4375","LTBP4",1.23964286672785,"Human",2.01562617669969,"Mouse",0.615016257011301
"4376","LTK",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4377","LTN1",0.586430352952502,"Human",0.507770305003864,"Mouse",1.15491265868342
"4378","LTO1",1.18849034428046,"Human",0.85019298582607,"Mouse",1.39790655074118
"4379","LTV1",1.76252161200818,"Human",1.31395027898775,"Mouse",1.34139140589552
"4380","LUC7L",2.28103555188607,"Human",1.79557203493409,"Mouse",1.27036705156182
"4381","LUC7L2",2.07779204678677,"Human",1.35286834501812,"Mouse",1.53584201628943
"4382","LUC7L3",2.0847409067421,"Human",0.984891559723526,"Mouse",2.11672126353415
"4383","LUZP1",0.586430352952502,"Human",1.45225297715403,"Mouse",0.403807299539316
"4384","LXN",0.762521612008183,"Human",2.36146851678004,"Mouse",0.32290145161364
"4385","LY6E",2.5864303529525,"Human",2.59838101283227,"Mouse",0.995400728445617
"4386","LY6H",2.43768870167158,"Human",2.96443993442762,"Mouse",0.822310033460755
"4387","LYAR",1.13049839730278,"Human",1.25595833201006,"Mouse",0.900108203027327
"4388","LYN",0.887460348616483,"Human",1.3402792177101,"Mouse",0.662145869972326
"4389","LYNX1",2.28972173107116,"Human",2.87288373663144,"Mouse",0.797011623504105
"4390","LYPD1",2.04882835085146,"Human",1.28592155538751,"Mouse",1.59327631010435
"4391","LYPD6",1.18849034428046,"Human",1.84222405615479,"Mouse",0.645138869134711
"4392","LYPLA1",2.07073019229929,"Human",1.98777724796101,"Mouse",1.04173150911319
"4393","LYPLA2",2.2096796433504,"Human",2.36510280143513,"Mouse",0.934284819251654
"4394","LYPLAL1",1.43152839296676,"Human",0.711890287659788,"Mouse",2.01088344339217
"4395","LYRM1",1.60761965202244,"Human",0.954928336346083,"Mouse",1.68349769384141
"4396","LYRM2",1.13049839730278,"Human",0.586951551051488,"Mouse",1.92605061742755
"4397","LYRM4",1.32679304244675,"Human",1.49899638069636,"Mouse",0.885120911252891
"4398","LYRM9",1.77676205112279,"Human",1.20674030933988,"Mouse",1.47236488030695
"4399","LYSMD1",1.18849034428046,"Human",1.47155813234942,"Mouse",0.807640770795088
"4400","LYSMD2",2.07073019229929,"Human",2.14123876058345,"Mouse",0.967071132102545
"4401","LYSMD3",1.48952033994445,"Human",1.03924922204612,"Mouse",1.43326577335494
"4402","LYSMD4",1.43152839296676,"Human",1.84622679860847,"Mouse",0.775380572985792
"4403","LYST",0.762521612008183,"Human",0.85019298582607,"Mouse",0.896880619718707
"4404","LZIC",1.23964286672785,"Human",0.922743652974682,"Mouse",1.34343147496227
"4405","LZTFL1",1.32679304244675,"Human",0.507770305003864,"Mouse",2.61297880039805
"4406","LZTR1",1.62782303811073,"Human",2.42264212254391,"Mouse",0.671920554407524
"4407","LZTS1",1.60761965202244,"Human",1.10983029633183,"Mouse",1.4485274526528
"4408","LZTS2",1.76252161200818,"Human",2.06165333164774,"Mouse",0.854906877384434
"4409","LZTS3",2.37530546872792,"Human",2.41625532388251,"Mouse",0.98305234767624
"4410","M6PR",2.21989880853209,"Human",2.32068366164672,"Mouse",0.956571050686367
"4411","MACF1",1.4614916163442,"Human",0.922743652974682,"Mouse",1.58385442330894
"4412","MACO1",1.06355160767216,"Human",1.6476493914051,"Mouse",0.645496313244881
"4413","MACROD1",1.32679304244675,"Human",1.71189028765979,"Mouse",0.775045604272057
"4414","MACROD2",0.586430352952502,"Human",0.922743652974682,"Mouse",0.635529002082003
"4415","MAD1L1",1.99297053338646,"Human",1.57965231230999,"Mouse",1.26165138863504
"4416","MAD2L1",1.43152839296676,"Human",0.922743652974682,"Mouse",1.55138254091685
"4417","MAD2L1BP",1.66561159900013,"Human",1.20674030933988,"Mouse",1.38025686728842
"4418","MAD2L2",1.89818421400826,"Human",1.42158415738758,"Mouse",1.33525982555723
"4419","MADD",1.73255838863074,"Human",1.92937423187369,"Mouse",0.897989804159549
"4420","MAEA",2.23479036393343,"Human",2.22377364863866,"Mouse",1.00495406324358
"4421","MAF1",2.46437730458169,"Human",2.45716031164878,"Mouse",1.00293712742254
"4422","MAFF",1.32679304244675,"Human",0.109830296331826,"Mouse",12.0803920845134
"4423","MAFG",1.51584927866679,"Human",1.37700202473484,"Mouse",1.10083300637026
"4424","MAFK",1.06355160767216,"Human",1.37700202473484,"Mouse",0.772367497336807
"4425","MAG",2.67985203811474,"Human",2.01562617669969,"Mouse",1.32953821948404
"4426","MAGED1",2.97559643731703,"Human",2.99829061436721,"Mouse",0.992430961514727
"4427","MAGED2",3.04431224968649,"Human",2.1351361615966,"Mouse",1.42581644414192
"4428","MAGI1",1.28540035728852,"Human",1.42158415738758,"Mouse",0.904202787157306
"4429","MAGI2",1.54067286239183,"Human",0.711890287659788,"Mouse",2.1641998621115
"4430","MAGI3",0.887460348616483,"Human",0.109830296331826,"Mouse",8.08028730010192
"4431","MAGOH",0.762521612008183,"Human",1.31395027898775,"Mouse",0.580327600063847
"4432","MAGOHB",1.13049839730278,"Human",0.653898340682102,"Mouse",1.72885955961216
"4433","MAGT1",0.586430352952502,"Human",0.410860291995807,"Mouse",1.42732302044532
"4434","MAIP1",0.98437036162454,"Human",1.08755390162067,"Mouse",0.905123286448267
"4435","MAK16",1.23964286672785,"Human",1.6217136573107,"Mouse",0.76440305052592
"4436","MAL",1.36458160333615,"Human",1.84622679860847,"Mouse",0.739119161505322
"4437","MAL2",0.98437036162454,"Human",1.8541232794545,"Mouse",0.530908797992197
"4438","MALSU1",1.06355160767216,"Human",0.954928336346083,"Mouse",1.11375018123529
"4439","MAMDC2",0.762521612008183,"Human",1.06407280577115,"Mouse",0.71660661551779
"4440","MAMLD1",1.60761965202244,"Human",1.59413013567861,"Mouse",1.00846199193022
"4441","MAN1A2",0.586430352952502,"Human",0.711890287659788,"Mouse",0.823765070430005
"4442","MAN1B1",2.16046162068022,"Human",2.27418315211626,"Mouse",0.949994559000133
"4443","MAN1C1",1.13049839730278,"Human",1.59413013567861,"Mouse",0.709163180596627
"4444","MAN2A1",0.98437036162454,"Human",0.285921555387507,"Mouse",3.4427987085144
"4445","MAN2A2",1.23964286672785,"Human",2.08295814993152,"Mouse",0.595135752856387
"4446","MAN2B1",0.762521612008183,"Human",1.32731424054573,"Mouse",0.57448461616344
"4447","MAN2B2",1.23964286672785,"Human",1.25595833201006,"Mouse",0.987009548910666
"4448","MAN2C1",1.23964286672785,"Human",2.01292028332377,"Mouse",0.615843000340245
"4449","MANBA",0.762521612008183,"Human",1.35286834501812,"Mouse",0.563633272088992
"4450","MANBAL",2.05625236893066,"Human",0.653898340682102,"Mouse",3.14460557704692
"4451","MANEA",0.98437036162454,"Human",1.6721231607883,"Mouse",0.588694890847915
"4452","MANEAL",1.66561159900013,"Human",0.507770305003864,"Mouse",3.28024617151933
"4453","MAOA",1.48952033994445,"Human",0.711890287659788,"Mouse",2.09234535962132
"4454","MAOB",2.49758796169248,"Human",1.69529102584033,"Mouse",1.47325027008532
"4455","MAP11",1.48952033994445,"Human",2.00192489902231,"Mouse",0.744044065125466
"4456","MAP1A",1.48952033994445,"Human",1.74329875191141,"Mouse",0.85442632154201
"4457","MAP1B",2.0847409067421,"Human",1.70642739195829,"Mouse",1.22169915729591
"4458","MAP1LC3A",2.46724394523329,"Human",2.79780491636638,"Mouse",0.881849885530117
"4459","MAP1LC3B",2.90135040894492,"Human",3.09905757006236,"Mouse",0.936204101844593
"4460","MAP1S",2.73871869733556,"Human",2.41518166577845,"Mouse",1.13395970834882
"4461","MAP2",2.30658965635846,"Human",2.40319285104327,"Mouse",0.959802146280988
"4462","MAP2K1",2.51070963901438,"Human",1.01292028332377,"Mouse",2.47868433513426
"4463","MAP2K2",2.43152839296676,"Human",1.39986490769434,"Mouse",1.73697360338265
"4464","MAP2K3",1.56415395824135,"Human",1.36510280143513,"Mouse",1.14581404169485
"4465","MAP2K4",2.30658965635846,"Human",2.40097705806371,"Mouse",0.960687920199715
"4466","MAP2K5",1.48952033994445,"Human",1.70089490335833,"Mouse",0.8757274403042
"4467","MAP2K7",1.48952033994445,"Human",2.08526210484109,"Mouse",0.714308449036893
"4468","MAP3K10",1.89818421400826,"Human",2.38629210050507,"Mouse",0.795453420646406
"4469","MAP3K11",1.76252161200818,"Human",0.808800300667845,"Mouse",2.17918021364832
"4470","MAP3K12",1.51584927866679,"Human",1.90917084578541,"Mouse",0.793983043483568
"4471","MAP3K13",1.92885303377471,"Human",0.711890287659788,"Mouse",2.70948075456327
"4472","MAP3K14",0.98437036162454,"Human",0.984891559723526,"Mouse",0.999470806614352
"4473","MAP3K2",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4474","MAP3K20",1.28540035728852,"Human",0.808800300667845,"Mouse",1.58926790238225
"4475","MAP3K3",1.13049839730278,"Human",0.88798154671547,"Mouse",1.27311023690115
"4476","MAP3K4",0.887460348616483,"Human",0.808800300667845,"Mouse",1.09725521600782
"4477","MAP3K5",0.762521612008183,"Human",1.3402792177101,"Mouse",0.568927430890833
"4478","MAP3K7",1.5864303529525,"Human",0.808800300667845,"Mouse",1.96146113155812
"4479","MAP4",2.63175333173916,"Human",2.49722012267056,"Mouse",1.053873187969
"4480","MAP4K2",1.23964286672785,"Human",1.18901154237945,"Mouse",1.04258270213851
"4481","MAP4K3",1.18849034428046,"Human",1.60814085012143,"Mouse",0.739046175085176
"4482","MAP4K5",0.887460348616483,"Human",1.87325828989476,"Mouse",0.473752260114829
"4483","MAP6",2.16046162068022,"Human",2.35780356269363,"Mouse",0.916302636429999
"4484","MAP6D1",2.20447844966459,"Human",0.76304281010717,"Mouse",2.88906260627104
"4485","MAP7",1.36458160333615,"Human",1.83818407835305,"Mouse",0.74235307519297
"4486","MAP7D1",2.94721304282578,"Human",2.85995282311523,"Mouse",1.03051106962509
"4487","MAP7D2",1.48952033994445,"Human",1.57965231230999,"Mouse",0.942941891919406
"4488","MAP9",1.73255838863074,"Human",1.10983029633183,"Mouse",1.56110208412686
"4489","MAPK1",1.80391429716641,"Human",1.66005864938692,"Mouse",1.08665696710933
"4490","MAPK10",1.60761965202244,"Human",1.47155813234942,"Mouse",1.09246085267171
"4491","MAPK11",1.5864303529525,"Human",1.39986490769434,"Mouse",1.13327389252542
"4492","MAPK12",1.36458160333615,"Human",0.586951551051488,"Mouse",2.32486241989067
"4493","MAPK13",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4494","MAPK14",0.887460348616483,"Human",2.17615622169386,"Mouse",0.407810955743658
"4495","MAPK1IP1L",1.18849034428046,"Human",0.507770305003864,"Mouse",2.34060623980644
"4496","MAPK3",1.70037370525934,"Human",2.7236721182079,"Mouse",0.624294566843141
"4497","MAPK4",1.84170285805581,"Human",2.24336920470204,"Mouse",0.820953971462052
"4498","MAPK6",1.8294684016388,"Human",1.7725881280134,"Mouse",1.03208882691161
"4499","MAPK7",2.22491960990714,"Human",1.52480364430264,"Mouse",1.45915155582192
"4500","MAPK8",1.43152839296676,"Human",1.2711982985668,"Mouse",1.12612516440647
"4501","MAPK8IP1",2.7119116186531,"Human",2.91770342833516,"Mouse",0.929467879537199
"4502","MAPK8IP2",1.80391429716641,"Human",2.0101974249883,"Mouse",0.897381657514018
"4503","MAPK8IP3",2.171891082461,"Human",2.63487510336867,"Mouse",0.824286160541065
"4504","MAPK9",1.81687927433078,"Human",1.37700202473484,"Mouse",1.31944560842649
"4505","MAPKAP1",2.01779411711149,"Human",1.82583363996663,"Mouse",1.10513579821455
"4506","MAPKAPK2",0.586430352952502,"Human",1.45225297715403,"Mouse",0.403807299539316
"4507","MAPKAPK3",1.23964286672785,"Human",0.954928336346083,"Mouse",1.29815277183122
"4508","MAPKAPK5",1.62782303811073,"Human",1.15122298149005,"Mouse",1.41399456428832
"4509","MAPRE1",2.52092880419607,"Human",0.76304281010717,"Mouse",3.30378423176808
"4510","MAPRE2",2.21481928300281,"Human",2.69189365924353,"Mouse",0.822773691448574
"4511","MAPRE3",2.73564946560788,"Human",2.79646656559412,"Mouse",0.978252162663237
"4512","MAPT",1.23964286672785,"Human",2.41194467328803,"Mouse",0.513959909800888
"4513","MARC2",1.06355160767216,"Human",2.11629633858106,"Mouse",0.502553252246922
"4514","MARCH1",1.36458160333615,"Human",1.06407280577115,"Mouse",1.28241375583996
"4515","MARCH11",0.98437036162454,"Human",1.24016406482683,"Mouse",0.793742045542974
"4516","MARCH2",2.04127521296101,"Human",1.79557203493409,"Mouse",1.13683838534272
"4517","MARCH3",1.23964286672785,"Human",0.586951551051488,"Mouse",2.11200202897002
"4518","MARCH4",1.81687927433078,"Human",1.53307617026863,"Mouse",1.18512002832345
"4519","MARCH5",0.98437036162454,"Human",1.2711982985668,"Mouse",0.774364127716626
"4520","MARCH6",0.887460348616483,"Human",2.16098281877921,"Mouse",0.4106744120797
"4521","MARCH7",1.90864964768642,"Human",1.6476493914051,"Mouse",1.15840764281698
"4522","MARCH8",1.13049839730278,"Human",1.80880030066784,"Mouse",0.624999010053998
"4523","MARCH9",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4524","MARCKS",1.23964286672785,"Human",0.507770305003864,"Mouse",2.44134573154768
"4525","MARCKSL1",3.31559514264527,"Human",2.71243281675208,"Mouse",1.22236949876437
"4526","MARF1",0.98437036162454,"Human",0.887981546715469,"Mouse",1.10854821844621
"4527","MARK1",1.4614916163442,"Human",0.85019298582607,"Mouse",1.7190116134917
"4528","MARK2",1.99297053338646,"Human",2.42052360867519,"Mouse",0.823363393872147
"4529","MARK3",2.14273285371979,"Human",1.76784169298894,"Mouse",1.21206149974719
"4530","MARK4",1.28540035728852,"Human",2.0289083887079,"Mouse",0.633542827484252
"4531","MARS",2.50550844532858,"Human",1.13101959540176,"Mouse",2.21526528409843
"4532","MARVELD1",0.586430352952502,"Human",0.76304281010717,"Mouse",0.768541876267909
"4533","MASP1",1.18849034428046,"Human",1.57965231230999,"Mouse",0.752374642836744
"4534","MAST1",1.87646496431502,"Human",1.24016406482683,"Mouse",1.51307800115708
"4535","MAST2",1.06355160767216,"Human",1.83818407835305,"Mouse",0.578588194836867
"4536","MAST4",0.586430352952502,"Human",0.507770305003864,"Mouse",1.15491265868342
"4537","MAT2A",2.09158033127241,"Human",2.27566792102195,"Mouse",0.9191061278981
"4538","MAT2B",2.28540035728852,"Human",2.50863802653509,"Mouse",0.911012403190386
"4539","MATK",2.36818572760497,"Human",2.40319285104327,"Mouse",0.985433077739432
"4540","MATN2",1.18849034428046,"Human",1.7725881280134,"Mouse",0.67048307810368
"4541","MATR3",2.55724196382502,"Human",1.58695155105149,"Mouse",1.61141779163367
"4542","MAU2",1.5864303529525,"Human",1.3402792177101,"Mouse",1.18365660825731
"4543","MAVS",1.06355160767216,"Human",1.39986490769434,"Mouse",0.759753031757824
"4544","MAX",2.56415395824135,"Human",1.95801941332322,"Mouse",1.3095651354597
"4545","MAZ",2.09158033127241,"Human",2.21192082184366,"Mouse",0.945594575817163
"4546","MB21D2",0.586430352952502,"Human",1.57222829423078,"Mouse",0.372993130262558
"4547","MBD1",1.73255838863074,"Human",1.79107153370741,"Mouse",0.967330648734306
"4548","MBD3",2.01779411711149,"Human",2.40977319635459,"Mouse",0.837337771108055
"4549","MBD4",1.54067286239183,"Human",0.711890287659788,"Mouse",2.1641998621115
"4550","MBD5",0.586430352952502,"Human",0.808800300667845,"Mouse",0.725061986831945
"4551","MBD6",1.13049839730278,"Human",0.85019298582607,"Mouse",1.32969621738805
"4552","MBIP",1.89818421400826,"Human",1.32731424054573,"Mouse",1.43009406214749
"4553","MBLAC2",1.23964286672785,"Human",0.109830296331826,"Mouse",11.2868935815539
"4554","MBNL1",0.887460348616483,"Human",1.45225297715403,"Mouse",0.611092118644254
"4555","MBNL2",1.84170285805581,"Human",2.13308275596554,"Mouse",0.863399628029041
"4556","MBOAT1",0.586430352952502,"Human",0.653898340682102,"Mouse",0.896821901001887
"4557","MBOAT2",1.68334036596056,"Human",1.25595833201006,"Mouse",1.34028360898447
"4558","MBOAT7",2.1366587060076,"Human",2.51123083711337,"Mouse",0.850841218748198
"4559","MBP",4.51653849331824,"Human",3.1388080015406,"Mouse",1.43893429961355
"4560","MBTD1",0.586430352952502,"Human",1.17052813668544,"Mouse",0.50099637469039
"4561","MBTPS1",2.16046162068022,"Human",2.14725679427245,"Mouse",1.00614962609176
"4562","MBTPS2",1.32679304244675,"Human",1.42158415738758,"Mouse",0.933320082073065
"4563","MCAT",1.28540035728852,"Human",1.72261415305156,"Mouse",0.746191684894421
"4564","MCCC1",1.32679304244675,"Human",1.13101959540176,"Mouse",1.17309465533658
"4565","MCCC2",1.48952033994445,"Human",1.83410616593261,"Mouse",0.812123293411997
"4566","MCF2",0.762521612008183,"Human",0.507770305003864,"Mouse",1.50170579983479
"4567","MCF2L",1.96664159466411,"Human",2.28736679626169,"Mouse",0.859784096664448
"4568","MCFD2",2.1366587060076,"Human",1.99913199883814,"Mouse",1.06879320987778
"4569","MCHR1",1.39934370959536,"Human",1.73307958672973,"Mouse",0.807431880399607
"4570","MCL1",2.2096796433504,"Human",1.72261415305156,"Mouse",1.28274787446511
"4571","MCM2",1.64712819330611,"Human",0.984891559723526,"Mouse",1.67239548054254
"4572","MCM3",1.98437036162454,"Human",1.17052813668544,"Mouse",1.69527779763043
"4573","MCM3AP",1.18849034428046,"Human",1.64130921337408,"Mouse",0.724111175759048
"4574","MCM4",1.68334036596056,"Human",1.42158415738758,"Mouse",1.18412994208799
"4575","MCM5",1.71676412144751,"Human",1.01292028332377,"Mouse",1.69486597288206
"4576","MCM6",1.73255838863074,"Human",0.984891559723526,"Mouse",1.75913619273689
"4577","MCM7",2.09158033127241,"Human",1.43204959106575,"Mouse",1.46055021021712
"4578","MCMBP",1.39934370959536,"Human",0.285921555387507,"Mouse",4.89415255068418
"4579","MCOLN1",2.16621394956931,"Human",2.23531156203242,"Mouse",0.969088151452014
"4580","MCPH1",1.13049839730278,"Human",1.01292028332377,"Mouse",1.11607834882444
"4581","MCRIP1",2.40597428849437,"Human",2.46776514333228,"Mouse",0.974960804108582
"4582","MCRIP2",1.73255838863074,"Human",1.25595833201006,"Mouse",1.3794712328218
"4583","MCRS1",2.34230520862499,"Human",2.27862231664601,"Mouse",1.02794798045897
"4584","MCTP1",0.887460348616483,"Human",0.85019298582607,"Mouse",1.04383400405756
"4585","MCTS1",1.13049839730278,"Human",1.67803202039882,"Mouse",0.673704901670523
"4586","MCU",1.8294684016388,"Human",1.72787839304392,"Mouse",1.05879465187125
"4587","MCUB",1.06355160767216,"Human",0.76304281010717,"Mouse",1.39382953824411
"4588","MCUR1",1.13049839730278,"Human",1.86949814102146,"Mouse",0.604706884963842
"4589","MDGA1",0.586430352952502,"Human",0.85019298582607,"Mouse",0.689761457373952
"4590","MDGA2",0.887460348616483,"Human",0.88798154671547,"Mouse",0.999413053006659
"4591","MDH1",3.03667946127186,"Human",1.94233920903806,"Mouse",1.56341356192659
"4592","MDH2",2.40925199825561,"Human",0.808800300667845,"Mouse",2.97879711007307
"4593","MDK",2.18302744857896,"Human",1.6721231607883,"Mouse",1.30554225895047
"4594","MDM1",1.43152839296676,"Human",0.76304281010717,"Mouse",1.87607873897102
"4595","MDN1",0.98437036162454,"Human",0.285921555387507,"Mouse",3.4427987085144
"4596","MDP1",0.887460348616483,"Human",1.88068230797397,"Mouse",0.471882116853925
"4597","ME1",1.06355160767216,"Human",1.86949814102146,"Mouse",0.568896852227444
"4598","ME2",1.98437036162454,"Human",1.50777030500386,"Mouse",1.31609592988997
"4599","ME3",2.16621394956931,"Human",1.38858389728465,"Mouse",1.56001661390809
"4600","MEA1",1.39934370959536,"Human",1.06407280577115,"Mouse",1.31508267292033
"4601","MEAF6",1.48952033994445,"Human",1.76304281010717,"Mouse",0.844857726315734
"4602","MEAK7",0.98437036162454,"Human",1.24016406482683,"Mouse",0.793742045542974
"4603","MECP2",1.36458160333615,"Human",1.03924922204612,"Mouse",1.31304558559062
