"","associated_gene","Human_Detected_LogTPM_Isoseq","Human","Mouse_Detected_LogTPM_Isoseq","Mouse"
"7934","LSG1",1.36458160333615,"Human",1.15122298149005,"Mouse"
"7935","LSM1",1.28540035728852,"Human",0.109830296331826,"Mouse"
"7936","LSM10",1.71676412144751,"Human",0.76304281010717,"Mouse"
"7937","LSM11",NA,NA,0.109830296331826,"Mouse"
"7938","LSM12",2.22491960990714,"Human",1.93265194163493,"Mouse"
"7939","LSM14A",1.5864303529525,"Human",1.38858389728465,"Mouse"
"7940","LSM14B",0.586430352952502,"Human",0.586951551051488,"Mouse"
"7941","LSM2",NA,NA,1.25595833201006,"Mouse"
"7942","LSM3",1.68334036596056,"Human",0.586951551051488,"Mouse"
"7943","LSM4",1.06355160767216,"Human",1.98198656908012,"Mouse"
"7944","LSM5",1.36458160333615,"Human",1.03924922204612,"Mouse"
"7945","LSM6",0.887460348616483,"Human",1.36510280143513,"Mouse"
"7946","LSM7",1.70037370525934,"Human",2.09883491203036,"Mouse"
"7947","LSM8",0.586430352952502,"Human",0.109830296331826,"Mouse"
"7948","LSP1",0.762521612008183,"Human",1.15122298149005,"Mouse"
"7949","LSP1P4",1.48952033994445,"Human",NA,NA
"7950","LSR",1.06355160767216,"Human",1.35286834501812,"Mouse"
"7951","LSS",1.87646496431502,"Human",0.88798154671547,"Mouse"
"7952","LST1",NA,NA,0.285921555387507,"Mouse"
"7953","LTA4H",1.99297053338646,"Human",1.84222405615479,"Mouse"
"7954","LTBP1",0.887460348616483,"Human",0.85019298582607,"Mouse"
"7955","LTBP3",1.28540035728852,"Human",1.18901154237945,"Mouse"
"7956","LTBP4",1.23964286672785,"Human",2.01562617669969,"Mouse"
"7957","LTBR",NA,NA,1.36510280143513,"Mouse"
"7958","LTC4S",NA,NA,0.711890287659788,"Mouse"
"7959","LTF",0.586430352952502,"Human",NA,NA
"7960","LTK",0.586430352952502,"Human",0.109830296331826,"Mouse"
"7961","LTN1",0.586430352952502,"Human",0.507770305003864,"Mouse"
"7962","LTO1",1.18849034428046,"Human",0.85019298582607,"Mouse"
"7963","LTV1",1.76252161200818,"Human",1.31395027898775,"Mouse"
"7964","LUC7L",2.28103555188607,"Human",1.79557203493409,"Mouse"
"7965","LUC7L2",2.07779204678677,"Human",1.35286834501812,"Mouse"
"7966","LUC7L3",2.0847409067421,"Human",0.984891559723526,"Mouse"
"7967","LUM",NA,NA,1.01292028332377,"Mouse"
"7968","LURAP1",NA,NA,0.507770305003864,"Mouse"
"7969","LURAP1L",NA,NA,0.285921555387507,"Mouse"
"7970","LUZP1",0.586430352952502,"Human",1.45225297715403,"Mouse"
"7971","LUZP2",NA,NA,1.73821922638214,"Mouse"
"7972","LXN",0.762521612008183,"Human",2.36146851678004,"Mouse"
"7973","LY6A",NA,NA,1.53307617026863,"Mouse"
"7974","LY6C1",NA,NA,0.808800300667845,"Mouse"
"7975","LY6E",2.5864303529525,"Human",2.59838101283227,"Mouse"
"7976","LY6E-DT",0.98437036162454,"Human",NA,NA
"7977","LY6G6E",NA,NA,1.08755390162067,"Mouse"
"7978","LY6H",2.43768870167158,"Human",2.96443993442762,"Mouse"
"7979","LY6K",NA,NA,0.285921555387507,"Mouse"
"7980","LY75",NA,NA,0.410860291995807,"Mouse"
"7981","LY86-AS1",0.586430352952502,"Human",NA,NA
"7982","LY9",NA,NA,0.711890287659788,"Mouse"
"7983","LYAR",1.13049839730278,"Human",1.25595833201006,"Mouse"
"7984","LYL1",NA,NA,0.887981546715469,"Mouse"
"7985","LYN",0.887460348616483,"Human",1.3402792177101,"Mouse"
"7986","LYNX1",2.28972173107116,"Human",2.87288373663144,"Mouse"
"7987","LYPD1",2.04882835085146,"Human",1.28592155538751,"Mouse"
"7988","LYPD5",0.586430352952502,"Human",NA,NA
"7989","LYPD5_AC115522.1",0.887460348616483,"Human",NA,NA
"7990","LYPD6",1.18849034428046,"Human",1.84222405615479,"Mouse"
"7991","LYPD6B",NA,NA,0.507770305003864,"Mouse"
"7992","LYPD8",0.586430352952502,"Human",NA,NA
"7993","LYPLA1",2.07073019229929,"Human",1.98777724796101,"Mouse"
"7994","LYPLA2",2.2096796433504,"Human",2.36510280143513,"Mouse"
"7995","LYPLAL1",1.43152839296676,"Human",0.711890287659788,"Mouse"
"7996","LYRM1",1.60761965202244,"Human",0.954928336346083,"Mouse"
"7997","LYRM2",1.13049839730278,"Human",0.586951551051488,"Mouse"
"7998","LYRM4",1.32679304244675,"Human",1.49899638069636,"Mouse"
"7999","LYRM7",NA,NA,0.410860291995807,"Mouse"
"8000","LYRM9",1.77676205112279,"Human",1.20674030933988,"Mouse"
"8001","LYSMD1",1.18849034428046,"Human",1.47155813234942,"Mouse"
"8002","LYSMD2",2.07073019229929,"Human",2.14123876058345,"Mouse"
"8003","LYSMD3",1.48952033994445,"Human",1.03924922204612,"Mouse"
"8004","LYSMD4",1.43152839296676,"Human",1.84622679860847,"Mouse"
"8005","LYST",0.762521612008183,"Human",0.85019298582607,"Mouse"
"8006","LYZ2",NA,NA,1.69529102584033,"Mouse"
"8007","LZIC",1.23964286672785,"Human",0.922743652974682,"Mouse"
"8008","LZTFL1",1.32679304244675,"Human",0.507770305003864,"Mouse"
"8009","LZTR1",1.62782303811073,"Human",2.42264212254391,"Mouse"
"8010","LZTS1",1.60761965202244,"Human",1.10983029633183,"Mouse"
"8011","LZTS2",1.76252161200818,"Human",2.06165333164774,"Mouse"
"8012","LZTS3",2.37530546872792,"Human",2.41625532388251,"Mouse"
"8013","M6PR",2.21989880853209,"Human",2.32068366164672,"Mouse"
"8014","MAATS1",0.586430352952502,"Human",NA,NA
"8015","MACF1",1.4614916163442,"Human",0.922743652974682,"Mouse"
"8016","MACO1",1.06355160767216,"Human",1.6476493914051,"Mouse"
"8017","MACROD1",1.32679304244675,"Human",1.71189028765979,"Mouse"
"8018","MACROD2",0.586430352952502,"Human",0.922743652974682,"Mouse"
"8019","MAD1L1",1.99297053338646,"Human",1.57965231230999,"Mouse"
"8020","MAD2L1",1.43152839296676,"Human",0.922743652974682,"Mouse"
"8021","MAD2L1BP",1.66561159900013,"Human",1.20674030933988,"Mouse"
"8022","MAD2L2",1.89818421400826,"Human",1.42158415738758,"Mouse"
"8023","MADCAM1",0.586430352952502,"Human",NA,NA
"8024","MADD",1.73255838863074,"Human",1.92937423187369,"Mouse"
"8025","MAEA",2.23479036393343,"Human",2.22377364863866,"Mouse"
"8026","MAEL",0.586430352952502,"Human",NA,NA
"8027","MAF",NA,NA,0.808800300667845,"Mouse"
"8028","MAF1",2.46437730458169,"Human",2.45716031164878,"Mouse"
"8029","MAFF",1.32679304244675,"Human",0.109830296331826,"Mouse"
"8030","MAFG",1.51584927866679,"Human",1.37700202473484,"Mouse"
"8031","MAFG_SIRT7",NA,NA,0.109830296331826,"Mouse"
"8032","MAFK",1.06355160767216,"Human",1.37700202473484,"Mouse"
"8033","MAG",2.67985203811474,"Human",2.01562617669969,"Mouse"
"8034","MAGED1",2.97559643731703,"Human",2.99829061436721,"Mouse"
"8035","MAGED2",3.04431224968649,"Human",2.1351361615966,"Mouse"
"8036","MAGED4",2.67456644165305,"Human",NA,NA
"8037","MAGED4B",2.64333520428897,"Human",NA,NA
"8038","MAGEH1",NA,NA,0.109830296331826,"Mouse"
"8039","MAGI1",1.28540035728852,"Human",1.42158415738758,"Mouse"
"8040","MAGI2",1.54067286239183,"Human",0.711890287659788,"Mouse"
"8041","MAGI2-AS3",1.06355160767216,"Human",NA,NA
"8042","MAGI3",0.887460348616483,"Human",0.109830296331826,"Mouse"
"8043","MAGOH",0.762521612008183,"Human",1.31395027898775,"Mouse"
"8044","MAGOHB",1.13049839730278,"Human",0.653898340682102,"Mouse"
"8045","MAGT1",0.586430352952502,"Human",0.410860291995807,"Mouse"
"8046","MAIP1",0.98437036162454,"Human",1.08755390162067,"Mouse"
"8047","MAK16",1.23964286672785,"Human",1.6217136573107,"Mouse"
"8048","MAL",1.36458160333615,"Human",1.84622679860847,"Mouse"
"8049","MAL2",0.98437036162454,"Human",1.8541232794545,"Mouse"
"8050","MALAT1",1.18849034428046,"Human",NA,NA
"8051","MALSU1",1.06355160767216,"Human",0.954928336346083,"Mouse"
"8052","MALT1",NA,NA,0.507770305003864,"Mouse"
"8053","MAMDC2",0.762521612008183,"Human",1.06407280577115,"Mouse"
"8054","MAML2",NA,NA,0.109830296331826,"Mouse"
"8055","MAMLD1",1.60761965202244,"Human",1.59413013567861,"Mouse"
"8056","MAMSTR",0.586430352952502,"Human",NA,NA
"8057","MAN1A",NA,NA,1.74831955328646,"Mouse"
"8058","MAN1A1",1.06355160767216,"Human",NA,NA
"8059","MAN1A2",0.586430352952502,"Human",0.711890287659788,"Mouse"
"8060","MAN1B1",2.16046162068022,"Human",2.27418315211626,"Mouse"
"8061","MAN1C1",1.13049839730278,"Human",1.59413013567861,"Mouse"
"8062","MAN2A1",0.98437036162454,"Human",0.285921555387507,"Mouse"
"8063","MAN2A2",1.23964286672785,"Human",2.08295814993152,"Mouse"
"8064","MAN2B1",0.762521612008183,"Human",1.32731424054573,"Mouse"
"8065","MAN2B2",1.23964286672785,"Human",1.25595833201006,"Mouse"
"8066","MAN2C1",1.23964286672785,"Human",2.01292028332377,"Mouse"
"8067","MANBA",0.762521612008183,"Human",1.35286834501812,"Mouse"
"8068","MANBAL",2.05625236893066,"Human",0.653898340682102,"Mouse"
"8069","MANEA",0.98437036162454,"Human",1.6721231607883,"Mouse"
"8070","MANEAL",1.66561159900013,"Human",0.507770305003864,"Mouse"
"8071","MANF",NA,NA,0.285921555387507,"Mouse"
"8072","MANF_RBM15B",NA,NA,0.410860291995807,"Mouse"
"8073","MANSC1",1.54067286239183,"Human",NA,NA
"8074","MAOA",1.48952033994445,"Human",0.711890287659788,"Mouse"
"8075","MAOB",2.49758796169248,"Human",1.69529102584033,"Mouse"
"8076","MAP11",1.48952033994445,"Human",2.00192489902231,"Mouse"
"8077","MAP1A",1.48952033994445,"Human",1.74329875191141,"Mouse"
"8078","MAP1B",2.0847409067421,"Human",1.70642739195829,"Mouse"
"8079","MAP1LC3A",2.46724394523329,"Human",2.79780491636638,"Mouse"
"8080","MAP1LC3B",2.90135040894492,"Human",3.09905757006236,"Mouse"
"8081","MAP1S",2.73871869733556,"Human",2.41518166577845,"Mouse"
"8082","MAP2",2.30658965635846,"Human",2.40319285104327,"Mouse"
"8083","MAP2K1",2.51070963901438,"Human",1.01292028332377,"Mouse"
"8084","MAP2K2",2.43152839296676,"Human",1.39986490769434,"Mouse"
"8085","MAP2K3",1.56415395824135,"Human",1.36510280143513,"Mouse"
"8086","MAP2K3OS",NA,NA,0.410860291995807,"Mouse"
"8087","MAP2K4",2.30658965635846,"Human",2.40097705806371,"Mouse"
"8088","MAP2K5",1.48952033994445,"Human",1.70089490335833,"Mouse"
"8089","MAP2K6",NA,NA,0.954928336346083,"Mouse"
"8090","MAP2K7",1.48952033994445,"Human",2.08526210484109,"Mouse"
"8091","MAP3K10",1.89818421400826,"Human",2.38629210050507,"Mouse"
"8092","MAP3K11",1.76252161200818,"Human",0.808800300667845,"Mouse"
"8093","MAP3K12",1.51584927866679,"Human",1.90917084578541,"Mouse"
"8094","MAP3K13",1.92885303377471,"Human",0.711890287659788,"Mouse"
"8095","MAP3K14",0.98437036162454,"Human",0.984891559723526,"Mouse"
"8096","MAP3K14-AS1",1.06355160767216,"Human",NA,NA
"8097","MAP3K2",0.586430352952502,"Human",0.109830296331826,"Mouse"
"8098","MAP3K2-DT",0.887460348616483,"Human",NA,NA
"8099","MAP3K20",1.28540035728852,"Human",0.808800300667845,"Mouse"
"8100","MAP3K21",NA,NA,0.109830296331826,"Mouse"
"8101","MAP3K21_A730098A19RIK",NA,NA,0.109830296331826,"Mouse"
"8102","MAP3K3",1.13049839730278,"Human",0.88798154671547,"Mouse"
"8103","MAP3K4",0.887460348616483,"Human",0.808800300667845,"Mouse"
"8104","MAP3K5",0.762521612008183,"Human",1.3402792177101,"Mouse"
"8105","MAP3K6",NA,NA,0.410860291995807,"Mouse"
"8106","MAP3K7",1.5864303529525,"Human",0.808800300667845,"Mouse"
"8107","MAP3K7CL",0.586430352952502,"Human",NA,NA
"8108","MAP3K8",NA,NA,0.507770305003864,"Mouse"
"8109","MAP3K9",NA,NA,0.109830296331826,"Mouse"
"8110","MAP3K9_GM49654",NA,NA,0.285921555387507,"Mouse"
"8111","MAP4",2.63175333173916,"Human",2.49722012267056,"Mouse"
"8112","MAP4K2",1.23964286672785,"Human",1.18901154237945,"Mouse"
"8113","MAP4K3",1.18849034428046,"Human",1.60814085012143,"Mouse"
"8114","MAP4K3-DT",0.586430352952502,"Human",NA,NA
"8115","MAP4K4",1.43152839296676,"Human",NA,NA
"8116","MAP4K5",0.887460348616483,"Human",1.87325828989476,"Mouse"
"8117","MAP6",2.16046162068022,"Human",2.35780356269363,"Mouse"
"8118","MAP6D1",2.20447844966459,"Human",0.76304281010717,"Mouse"
"8119","MAP7",1.36458160333615,"Human",1.83818407835305,"Mouse"
"8120","MAP7D1",2.94721304282578,"Human",2.85995282311523,"Mouse"
"8121","MAP7D2",1.48952033994445,"Human",1.57965231230999,"Mouse"
"8122","MAP9",1.73255838863074,"Human",1.10983029633183,"Mouse"
"8123","MAPK1",1.80391429716641,"Human",1.66005864938692,"Mouse"
"8124","MAPK10",1.60761965202244,"Human",1.47155813234942,"Mouse"
"8125","MAPK11",1.5864303529525,"Human",1.39986490769434,"Mouse"
"8126","MAPK12",1.36458160333615,"Human",0.586951551051488,"Mouse"
"8127","MAPK13",0.586430352952502,"Human",0.109830296331826,"Mouse"
"8128","MAPK14",0.887460348616483,"Human",2.17615622169386,"Mouse"
"8129","MAPK1IP1",NA,NA,1.57965231230999,"Mouse"
"8130","MAPK1IP1L",1.18849034428046,"Human",0.507770305003864,"Mouse"
"8131","MAPK3",1.70037370525934,"Human",2.7236721182079,"Mouse"
"8132","MAPK3_GDPD3",0.887460348616483,"Human",NA,NA
"8133","MAPK4",1.84170285805581,"Human",2.24336920470204,"Mouse"
"8134","MAPK6",1.8294684016388,"Human",1.7725881280134,"Mouse"
"8135","MAPK7",2.22491960990714,"Human",1.52480364430264,"Mouse"
"8136","MAPK8",1.43152839296676,"Human",1.2711982985668,"Mouse"
"8137","MAPK8IP1",2.7119116186531,"Human",2.91770342833516,"Mouse"
"8138","MAPK8IP2",1.80391429716641,"Human",2.0101974249883,"Mouse"
"8139","MAPK8IP3",2.171891082461,"Human",2.63487510336867,"Mouse"
"8140","MAPK9",1.81687927433078,"Human",1.37700202473484,"Mouse"
"8141","MAPKAP1",2.01779411711149,"Human",1.82583363996663,"Mouse"
"8142","MAPKAPK2",0.586430352952502,"Human",1.45225297715403,"Mouse"
"8143","MAPKAPK3",1.23964286672785,"Human",0.954928336346083,"Mouse"
"8144","MAPKAPK5",1.62782303811073,"Human",1.15122298149005,"Mouse"
"8145","MAPKAPK5-AS1",1.48952033994445,"Human",NA,NA
"8146","MAPKBP1",0.887460348616483,"Human",NA,NA
"8147","MAPRE1",2.52092880419607,"Human",0.76304281010717,"Mouse"
"8148","MAPRE2",2.21481928300281,"Human",2.69189365924353,"Mouse"
"8149","MAPRE3",2.73564946560788,"Human",2.79646656559412,"Mouse"
"8150","MAPT",1.23964286672785,"Human",2.41194467328803,"Mouse"
"8151","MARC1",1.4614916163442,"Human",NA,NA
"8152","MARC2",1.06355160767216,"Human",2.11629633858106,"Mouse"
"8153","MARCH1",1.36458160333615,"Human",1.06407280577115,"Mouse"
"8154","MARCH11",0.98437036162454,"Human",1.24016406482683,"Mouse"
"8155","MARCH2",2.04127521296101,"Human",1.79557203493409,"Mouse"
"8156","MARCH3",1.23964286672785,"Human",0.586951551051488,"Mouse"
"8157","MARCH4",1.81687927433078,"Human",1.53307617026863,"Mouse"
"8158","MARCH5",0.98437036162454,"Human",1.2711982985668,"Mouse"
"8159","MARCH6",0.887460348616483,"Human",2.16098281877921,"Mouse"
"8160","MARCH7",1.90864964768642,"Human",1.6476493914051,"Mouse"
"8161","MARCH8",1.13049839730278,"Human",1.80880030066784,"Mouse"
"8162","MARCH9",0.586430352952502,"Human",0.109830296331826,"Mouse"
"8163","MARCKS",1.23964286672785,"Human",0.507770305003864,"Mouse"
"8164","MARCKSL1",3.31559514264527,"Human",2.71243281675208,"Mouse"
"8165","MARF1",0.98437036162454,"Human",0.887981546715469,"Mouse"
"8166","MARK1",1.4614916163442,"Human",0.85019298582607,"Mouse"
"8167","MARK2",1.99297053338646,"Human",2.42052360867519,"Mouse"
"8168","MARK3",2.14273285371979,"Human",1.76784169298894,"Mouse"
"8169","MARK4",1.28540035728852,"Human",2.0289083887079,"Mouse"
"8170","MARS",2.50550844532858,"Human",1.13101959540176,"Mouse"
"8171","MARVELD1",0.586430352952502,"Human",0.76304281010717,"Mouse"
"8172","MARVELD2",NA,NA,0.507770305003864,"Mouse"
"8173","MAS1",NA,NA,1.28592155538751,"Mouse"
"8174","MASP1",1.18849034428046,"Human",1.57965231230999,"Mouse"
"8175","MASP2_SRM",NA,NA,0.109830296331826,"Mouse"
"8176","MAST1",1.87646496431502,"Human",1.24016406482683,"Mouse"
"8177","MAST2",1.06355160767216,"Human",1.83818407835305,"Mouse"
"8178","MAST3",1.64712819330611,"Human",NA,NA
"8179","MAST4",0.586430352952502,"Human",0.507770305003864,"Mouse"
"8180","MASTL",0.887460348616483,"Human",NA,NA
"8181","MAT2A",2.09158033127241,"Human",2.27566792102195,"Mouse"
"8182","MAT2B",2.28540035728852,"Human",2.50863802653509,"Mouse"
"8183","MATK",2.36818572760497,"Human",2.40319285104327,"Mouse"
"8184","MATN1-AS1",0.586430352952502,"Human",NA,NA
"8185","MATN2",1.18849034428046,"Human",1.7725881280134,"Mouse"
"8186","MATN4",NA,NA,0.285921555387507,"Mouse"
"8187","MATN4_SLPI",NA,NA,0.410860291995807,"Mouse"
"8188","MATR3",2.55724196382502,"Human",1.58695155105149,"Mouse"
"8189","MAU2",1.5864303529525,"Human",1.3402792177101,"Mouse"
"8190","MAVS",1.06355160767216,"Human",1.39986490769434,"Mouse"
"8191","MAX",2.56415395824135,"Human",1.95801941332322,"Mouse"
"8192","MAZ",2.09158033127241,"Human",2.21192082184366,"Mouse"
"8193","MB21D2",0.586430352952502,"Human",1.57222829423078,"Mouse"
"8194","MBD1",1.73255838863074,"Human",1.79107153370741,"Mouse"
"8195","MBD2",NA,NA,0.410860291995807,"Mouse"
"8196","MBD3",2.01779411711149,"Human",2.40977319635459,"Mouse"
"8197","MBD4",1.54067286239183,"Human",0.711890287659788,"Mouse"
"8198","MBD5",0.586430352952502,"Human",0.808800300667845,"Mouse"
"8199","MBD6",1.13049839730278,"Human",0.85019298582607,"Mouse"
"8200","MBD6_GM4189",NA,NA,0.285921555387507,"Mouse"
"8201","MBIP",1.89818421400826,"Human",1.32731424054573,"Mouse"
"8202","MBLAC1",0.98437036162454,"Human",NA,NA
"8203","MBLAC2",1.23964286672785,"Human",0.109830296331826,"Mouse"
"8204","MBNL1",0.887460348616483,"Human",1.45225297715403,"Mouse"
"8205","MBNL1-AS1",0.586430352952502,"Human",NA,NA
"8206","MBNL2",1.84170285805581,"Human",2.13308275596554,"Mouse"
"8207","MBOAT1",0.586430352952502,"Human",0.653898340682102,"Mouse"
"8208","MBOAT2",1.68334036596056,"Human",1.25595833201006,"Mouse"
"8209","MBOAT7",2.1366587060076,"Human",2.51123083711337,"Mouse"
"8210","MBP",4.51653849331824,"Human",3.1388080015406,"Mouse"
"8211","MBTD1",0.586430352952502,"Human",1.17052813668544,"Mouse"
"8212","MBTPS1",2.16046162068022,"Human",2.14725679427245,"Mouse"
"8213","MBTPS2",1.32679304244675,"Human",1.42158415738758,"Mouse"
"8214","MCAM",NA,NA,0.85019298582607,"Mouse"
"8215","MCAT",1.28540035728852,"Human",1.72261415305156,"Mouse"
"8216","MCC",NA,NA,1.03924922204612,"Mouse"
"8217","MCCC1",1.32679304244675,"Human",1.13101959540176,"Mouse"
"8218","MCCC2",1.48952033994445,"Human",1.83410616593261,"Mouse"
"8219","MCEE",NA,NA,1.68386156405954,"Mouse"
"8220","MCF2",0.762521612008183,"Human",0.507770305003864,"Mouse"
"8221","MCF2L",1.96664159466411,"Human",2.28736679626169,"Mouse"
"8222","MCF2L2",0.887460348616483,"Human",NA,NA
"8223","MCFD2",2.1366587060076,"Human",1.99913199883814,"Mouse"
"8224","MCHR1",1.39934370959536,"Human",1.73307958672973,"Mouse"
"8225","MCL1",2.2096796433504,"Human",1.72261415305156,"Mouse"
"8226","MCM2",1.64712819330611,"Human",0.984891559723526,"Mouse"
"8227","MCM3",1.98437036162454,"Human",1.17052813668544,"Mouse"
"8228","MCM3AP",1.18849034428046,"Human",1.64130921337408,"Mouse"
"8229","MCM3AP-AS1",1.18849034428046,"Human",NA,NA
"8230","MCM4",1.68334036596056,"Human",1.42158415738758,"Mouse"
"8231","MCM5",1.71676412144751,"Human",1.01292028332377,"Mouse"
"8232","MCM6",1.73255838863074,"Human",0.984891559723526,"Mouse"
"8233","MCM7",2.09158033127241,"Human",1.43204959106575,"Mouse"
"8234","MCM8",NA,NA,0.285921555387507,"Mouse"
"8235","MCM9",NA,NA,0.887981546715469,"Mouse"
"8236","MCMBP",1.39934370959536,"Human",0.285921555387507,"Mouse"
"8237","MCOLN1",2.16621394956931,"Human",2.23531156203242,"Mouse"
"8238","MCOLN1_PNPLA6",0.762521612008183,"Human",NA,NA
"8239","MCPH1",1.13049839730278,"Human",1.01292028332377,"Mouse"
"8240","MCRIP1",2.40597428849437,"Human",2.46776514333228,"Mouse"
"8241","MCRIP2",1.73255838863074,"Human",1.25595833201006,"Mouse"
"8242","MCRS1",2.34230520862499,"Human",2.27862231664601,"Mouse"
"8243","MCTP1",0.887460348616483,"Human",0.85019298582607,"Mouse"
"8244","MCTS1",1.13049839730278,"Human",1.67803202039882,"Mouse"
"8245","MCU",1.8294684016388,"Human",1.72787839304392,"Mouse"
"8246","MCUB",1.06355160767216,"Human",0.76304281010717,"Mouse"
"8247","MCUR1",1.13049839730278,"Human",1.86949814102146,"Mouse"
"8248","MDFI",0.98437036162454,"Human",NA,NA
"8249","MDFIC",NA,NA,0.410860291995807,"Mouse"
"8250","MDGA1",0.586430352952502,"Human",0.85019298582607,"Mouse"
"8251","MDGA2",0.887460348616483,"Human",0.88798154671547,"Mouse"
"8252","MDH1",3.03667946127186,"Human",1.94233920903806,"Mouse"
"8253","MDH2",2.40925199825561,"Human",0.808800300667845,"Mouse"
"8254","MDK",2.18302744857896,"Human",1.6721231607883,"Mouse"
"8255","MDM1",1.43152839296676,"Human",0.76304281010717,"Mouse"
"8256","MDM2",NA,NA,1.87698616241401,"Mouse"
"8257","MDM4",NA,NA,1.01292028332377,"Mouse"
"8258","MDN1",0.98437036162454,"Human",0.285921555387507,"Mouse"
"8259","MDP1",0.887460348616483,"Human",1.88068230797397,"Mouse"
"8260","MDRL_C330007P06RIK",NA,NA,0.109830296331826,"Mouse"
"8261","ME1",1.06355160767216,"Human",1.86949814102146,"Mouse"
"8262","ME2",1.98437036162454,"Human",1.50777030500386,"Mouse"
"8263","ME3",2.16621394956931,"Human",1.38858389728465,"Mouse"
"8264","MEA1",1.39934370959536,"Human",1.06407280577115,"Mouse"
"8265","MEAF6",1.48952033994445,"Human",1.76304281010717,"Mouse"
"8266","MEAK7",0.98437036162454,"Human",1.24016406482683,"Mouse"
"8267","MECP2",1.36458160333615,"Human",1.03924922204612,"Mouse"
"8268","MECR",1.23964286672785,"Human",0.586951551051488,"Mouse"
"8269","MED1",1.36458160333615,"Human",1.31395027898775,"Mouse"
"8270","MED10",1.87646496431502,"Human",1.89158567098429,"Mouse"
"8271","MED11",1.18849034428046,"Human",0.922743652974682,"Mouse"
"8272","MED12",0.586430352952502,"Human",0.984891559723526,"Mouse"
"8273","MED12L",NA,NA,0.109830296331826,"Mouse"
"8274","MED13L",1.23964286672785,"Human",0.85019298582607,"Mouse"
"8275","MED14",0.887460348616483,"Human",1.92274365297468,"Mouse"
"8276","MED15",2.28972173107116,"Human",1.9126040216238,"Mouse"
"8277","MED16",2.21481928300281,"Human",1.86570515200432,"Mouse"
"8278","MED17",1.28540035728852,"Human",0.76304281010717,"Mouse"
"8279","MED18",0.98437036162454,"Human",1.01292028332377,"Mouse"
"8280","MED19",1.48952033994445,"Human",0.109830296331826,"Mouse"
"8281","MED20",1.85360208135552,"Human",1.50777030500386,"Mouse"
"8282","MED21",1.60761965202244,"Human",1.46201281444319,"Mouse"
"8283","MED22",1.73255838863074,"Human",1.93913406916285,"Mouse"
"8284","MED23",1.4614916163442,"Human",0.711890287659788,"Mouse"
"8285","MED24",1.56415395824135,"Human",2.01292028332377,"Mouse"
"8286","MED25",1.91886881286811,"Human",2.14526003451637,"Mouse"
"8287","MED26",1.71676412144751,"Human",1.59413013567861,"Mouse"
"8288","MED27",1.68334036596056,"Human",1.56467515634034,"Mouse"
"8289","MED28",1.88746034861648,"Human",0.954928336346083,"Mouse"
"8290","MED28_LAP3",NA,NA,0.109830296331826,"Mouse"
"8291","MED29",2.171891082461,"Human",0.285921555387507,"Mouse"
"8292","MED30",1.13049839730278,"Human",1.54916299016209,"Mouse"
"8293","MED31",0.98437036162454,"Human",1.52480364430264,"Mouse"
"8294","MED4",1.62782303811073,"Human",0.711890287659788,"Mouse"
"8295","MED6",1.18849034428046,"Human",1.24016406482683,"Mouse"
"8296","MED7",1.13049839730278,"Human",1.13101959540176,"Mouse"
"8297","MED8",1.62782303811073,"Human",1.57965231230999,"Mouse"
"8298","MED9",1.87646496431502,"Human",1.6217136573107,"Mouse"
"8299","MEDAG",NA,NA,0.653898340682102,"Mouse"
"8300","MEF2A",1.51584927866679,"Human",1.87698616241401,"Mouse"
"8301","MEF2C",2.41893926565874,"Human",1.93265194163493,"Mouse"
"8302","MEF2D",1.36458160333615,"Human",2.05431296848199,"Mouse"
"8303","MEG3",3.63194891583699,"Human",2.31800282299895,"Mouse"
"8304","MEGF10",0.586430352952502,"Human",0.653898340682102,"Mouse"
"8305","MEGF11",NA,NA,1.18901154237945,"Mouse"
"8306","MEGF6",NA,NA,0.410860291995807,"Mouse"
"8307","MEGF8",0.586430352952502,"Human",1.31395027898775,"Mouse"
"8308","MEGF9",1.06355160767216,"Human",0.285921555387507,"Mouse"
"8309","MEIG1",NA,NA,0.109830296331826,"Mouse"
"8310","MEIS1",0.586430352952502,"Human",0.586951551051488,"Mouse"
"8311","MEIS2",2.07779204678677,"Human",1.41086029199581,"Mouse"
"8312","MEIS3",2.27217209155477,"Human",1.42158415738758,"Mouse"
"8313","MELK",1.06355160767216,"Human",NA,NA
"8314","MELTF",1.39934370959536,"Human",NA,NA
"8315","MEMO1",1.18849034428046,"Human",1.03924922204612,"Mouse"
"8316","MEN1",2.12424944802578,"Human",2.29593867614503,"Mouse"
"8317","MEOX1",NA,NA,0.507770305003864,"Mouse"
"8318","MEPCE",1.13049839730278,"Human",1.56467515634034,"Mouse"
"8319","MERTK",0.762521612008183,"Human",1.13101959540176,"Mouse"
"8320","MESD",0.586430352952502,"Human",2.0101974249883,"Mouse"
"8321","MESP1",1.18849034428046,"Human",NA,NA
"8322","MESP2",NA,NA,0.285921555387507,"Mouse"
"8323","MEST",2.44376284938377,"Human",0.410860291995807,"Mouse"
"8324","MET",0.586430352952502,"Human",0.109830296331826,"Mouse"
"8325","METAP1",1.81687927433078,"Human",1.76784169298894,"Mouse"
"8326","METAP1D",0.762521612008183,"Human",0.410860291995807,"Mouse"
"8327","METAP2",1.18849034428046,"Human",2.07597202907086,"Mouse"
"8328","METRN",1.77676205112279,"Human",0.586951551051488,"Mouse"
