"","associated_gene","Human_Detected_LogTPM_Isoseq","Human","Mouse_Detected_LogTPM_Isoseq","Mouse"
"1011","ALG13",1.18849034428046,"Human",NA,NA
"1012","ALG14",0.586430352952502,"Human",1.41086029199581,"Mouse"
"1013","ALG2",0.98437036162454,"Human",0.88798154671547,"Mouse"
"1014","ALG5",1.32679304244675,"Human",1.18901154237945,"Mouse"
"1015","ALG6",0.98437036162454,"Human",1.08755390162067,"Mouse"
"1016","ALG8",1.23964286672785,"Human",0.984891559723526,"Mouse"
"1017","ALG9",1.28540035728852,"Human",0.984891559723526,"Mouse"
"1018","ALKAL2",NA,NA,0.954928336346083,"Mouse"
"1019","ALKBH1",1.06355160767216,"Human",1.01292028332377,"Mouse"
"1020","ALKBH2",1.28540035728852,"Human",1.13101959540176,"Mouse"
"1021","ALKBH3",1.32679304244675,"Human",0.653898340682102,"Mouse"
"1022","ALKBH4",1.43152839296676,"Human",1.06407280577115,"Mouse"
"1023","ALKBH5",2.55257208569153,"Human",1.76784169298894,"Mouse"
"1024","ALKBH6",1.4614916163442,"Human",2.05922030297674,"Mouse"
"1025","ALKBH7",0.586430352952502,"Human",0.109830296331826,"Mouse"
"1026","ALKBH8",0.762521612008183,"Human",0.922743652974682,"Mouse"
"1027","ALMS1",0.586430352952502,"Human",0.109830296331826,"Mouse"
"1028","ALOX12",NA,NA,0.109830296331826,"Mouse"
"1029","ALOX12-AS1",0.586430352952502,"Human",NA,NA
"1030","ALOX12B",NA,NA,0.653898340682102,"Mouse"
"1031","ALOX5",NA,NA,0.76304281010717,"Mouse"
"1032","ALOX5AP",NA,NA,1.06407280577115,"Mouse"
"1033","ALOXE3",NA,NA,1.30016199450212,"Mouse"
"1034","ALPL",1.70037370525934,"Human",1.61498027465173,"Mouse"
"1035","ALS2",0.887460348616483,"Human",1.71189028765979,"Mouse"
"1036","ALS2_MPP4",NA,NA,0.285921555387507,"Mouse"
"1037","ALS2CL",NA,NA,1.03924922204612,"Mouse"
"1038","ALX3",NA,NA,0.653898340682102,"Mouse"
"1039","ALYREF",1.06355160767216,"Human",0.653898340682102,"Mouse"
"1040","AMACR",0.98437036162454,"Human",1.60814085012143,"Mouse"
"1041","AMBRA1",0.586430352952502,"Human",1.80443549526539,"Mouse"
"1042","AMD1",1.71676412144751,"Human",2.02628424488175,"Mouse"
"1043","AMDHD2",1.39934370959536,"Human",1.3402792177101,"Mouse"
"1044","AMER2",0.98437036162454,"Human",0.808800300667845,"Mouse"
"1045","AMER3",1.13049839730278,"Human",0.507770305003864,"Mouse"
"1046","AMFR",1.84170285805581,"Human",1.91939001096709,"Mouse"
"1047","AMH",NA,NA,0.109830296331826,"Mouse"
"1048","AMIGO1",1.32679304244675,"Human",1.68961389294864,"Mouse"
"1049","AMIGO2",0.887460348616483,"Human",0.984891559723526,"Mouse"
"1050","AMMECR1",1.13049839730278,"Human",NA,NA
"1051","AMMECR1L",NA,NA,1.22377364863866,"Mouse"
"1052","AMN",NA,NA,1.52480364430264,"Mouse"
"1053","AMN1",1.51584927866679,"Human",1.20674030933988,"Mouse"
"1054","AMOT",NA,NA,0.808800300667845,"Mouse"
"1055","AMOTL1",0.98437036162454,"Human",NA,NA
"1056","AMOTL2",1.64712819330611,"Human",1.51637047676578,"Mouse"
"1057","AMPD2",2.3024336965873,"Human",2.07831324488576,"Mouse"
"1058","AMPD3",NA,NA,1.70089490335833,"Mouse"
"1059","AMPH",2.44376284938377,"Human",1.18901154237945,"Mouse"
"1060","AMT",1.32679304244675,"Human",0.285921555387507,"Mouse"
"1061","AMY2B",0.586430352952502,"Human",NA,NA
"1062","AMZ1",NA,NA,1.20674030933988,"Mouse"
"1063","AMZ2",2.36094731868105,"Human",1.35286834501812,"Mouse"
"1064","AMZ2P1",1.95749821522424,"Human",NA,NA
"1065","ANAPC1",1.06355160767216,"Human",1.24016406482683,"Mouse"
"1066","ANAPC10",0.586430352952502,"Human",1.17052813668544,"Mouse"
"1067","ANAPC11",1.88746034861648,"Human",1.92274365297468,"Mouse"
"1068","ANAPC13",2.07073019229929,"Human",1.79557203493409,"Mouse"
"1069","ANAPC15",1.87646496431502,"Human",1.36510280143513,"Mouse"
"1070","ANAPC16",1.54067286239183,"Human",0.808800300667845,"Mouse"
"1071","ANAPC2",1.98437036162454,"Human",1.66613279709911,"Mouse"
"1072","ANAPC4",1.13049839730278,"Human",0.507770305003864,"Mouse"
"1073","ANAPC5",2.59289639520173,"Human",1.95492833634608,"Mouse"
"1074","ANAPC7",1.54067286239183,"Human",0.85019298582607,"Mouse"
"1075","ANG",0.586430352952502,"Human",0.507770305003864,"Mouse"
"1076","ANGEL1",1.43152839296676,"Human",1.56467515634034,"Mouse"
"1077","ANGEL2",1.36458160333615,"Human",1.01292028332377,"Mouse"
"1078","ANGPT1",0.586430352952502,"Human",1.17052813668544,"Mouse"
"1079","ANGPT2",0.586430352952502,"Human",0.109830296331826,"Mouse"
"1080","ANGPTL1",0.586430352952502,"Human",NA,NA
"1081","ANGPTL2",1.18849034428046,"Human",0.410860291995807,"Mouse"
"1082","ANGPTL4",1.96664159466411,"Human",1.06407280577115,"Mouse"
"1083","ANGPTL6",NA,NA,1.24016406482683,"Mouse"
"1084","ANGPTL7",NA,NA,0.76304281010717,"Mouse"
"1085","ANK1",0.586430352952502,"Human",1.25595833201006,"Mouse"
"1086","ANK2",1.84170285805581,"Human",1.96413633813291,"Mouse"
"1087","ANK3",1.92885303377471,"Human",1.32731424054573,"Mouse"
"1088","ANKDD1A",0.586430352952502,"Human",NA,NA
"1089","ANKFY1",0.586430352952502,"Human",0.76304281010717,"Mouse"
"1090","ANKH",0.887460348616483,"Human",0.109830296331826,"Mouse"
"1091","ANKHD1",1.62782303811073,"Human",1.51637047676578,"Mouse"
"1092","ANKIB1",0.98437036162454,"Human",0.954928336346083,"Mouse"
"1093","ANKLE1",0.586430352952502,"Human",NA,NA
"1094","ANKLE2",1.86518395390533,"Human",1.37700202473484,"Mouse"
"1095","ANKMY2",2.177494959979,"Human",1.90222198583008,"Mouse"
"1096","ANKRA2",1.71676412144751,"Human",1.61498027465173,"Mouse"
"1097","ANKRD10",1.71676412144751,"Human",1.41086029199581,"Mouse"
"1098","ANKRD11",1.99297053338646,"Human",1.71189028765979,"Mouse"
"1099","ANKRD12",1.64712819330611,"Human",1.10983029633183,"Mouse"
"1100","ANKRD13A",0.586430352952502,"Human",1.98489155972353,"Mouse"
"1101","ANKRD13B",1.5864303529525,"Human",2.17052813668544,"Mouse"
"1102","ANKRD13C",1.36458160333615,"Human",2.26211864071488,"Mouse"
"1103","ANKRD13D",2.07779204678677,"Human",1.99064388861262,"Mouse"
"1104","ANKRD16",1.23964286672785,"Human",0.85019298582607,"Mouse"
"1105","ANKRD17",2.03358838429472,"Human",1.18901154237945,"Mouse"
"1106","ANKRD2",0.586430352952502,"Human",NA,NA
"1107","ANKRD20A1",0.586430352952502,"Human",NA,NA
"1108","ANKRD20A3",1.23964286672785,"Human",NA,NA
"1109","ANKRD20A4",1.32679304244675,"Human",NA,NA
"1110","ANKRD23",NA,NA,0.109830296331826,"Mouse"
"1111","ANKRD24",1.28540035728852,"Human",1.32731424054573,"Mouse"
"1112","ANKRD26",1.39934370959536,"Human",0.887981546715469,"Mouse"
"1113","ANKRD26P3",0.887460348616483,"Human",NA,NA
"1114","ANKRD27",1.70037370525934,"Human",1.90222198583008,"Mouse"
"1115","ANKRD28",0.586430352952502,"Human",0.85019298582607,"Mouse"
"1116","ANKRD29",0.887460348616483,"Human",0.984891559723526,"Mouse"
"1117","ANKRD33B",NA,NA,0.808800300667845,"Mouse"
"1118","ANKRD34A",2.04127521296101,"Human",1.24016406482683,"Mouse"
"1119","ANKRD34B",NA,NA,1.2711982985668,"Mouse"
"1120","ANKRD34C",0.586430352952502,"Human",0.285921555387507,"Mouse"
"1121","ANKRD34C-AS1",0.586430352952502,"Human",NA,NA
"1122","ANKRD35",0.762521612008183,"Human",1.08755390162067,"Mouse"
"1123","ANKRD36",1.62782303811073,"Human",NA,NA
"1124","ANKRD36B",1.32679304244675,"Human",NA,NA
"1125","ANKRD36C",1.73255838863074,"Human",NA,NA
"1126","ANKRD37",1.18849034428046,"Human",0.653898340682102,"Mouse"
"1127","ANKRD39",1.62782303811073,"Human",0.88798154671547,"Mouse"
"1128","ANKRD40",1.56415395824135,"Human",2.16290873981525,"Mouse"
"1129","ANKRD42",1.23964286672785,"Human",0.507770305003864,"Mouse"
"1130","ANKRD44",NA,NA,0.85019298582607,"Mouse"
"1131","ANKRD45",0.586430352952502,"Human",1.51637047676578,"Mouse"
"1132","ANKRD46",2.38231037029658,"Human",2.86379616219699,"Mouse"
"1133","ANKRD49",1.71676412144751,"Human",0.85019298582607,"Mouse"
"1134","ANKRD50",0.762521612008183,"Human",0.808800300667845,"Mouse"
"1135","ANKRD54",2.20447844966459,"Human",1.66613279709911,"Mouse"
"1136","ANKRD6",1.06355160767216,"Human",1.71189028765979,"Mouse"
"1137","ANKRD65",1.79055033560843,"Human",NA,NA
"1138","ANKRD9",1.66561159900013,"Human",1.72261415305156,"Mouse"
"1139","ANKS1A",0.586430352952502,"Human",1.20674030933988,"Mouse"
"1140","ANKS1B",1.93861287106386,"Human",1.70089490335833,"Mouse"
"1141","ANKS3",1.84170285805581,"Human",1.54119406049081,"Mouse"
"1142","ANKS6",NA,NA,0.711890287659788,"Mouse"
"1143","ANKZF1",1.93861287106386,"Human",0.808800300667845,"Mouse"
"1144","ANLN",1.23964286672785,"Human",0.88798154671547,"Mouse"
"1145","ANO1",NA,NA,0.586951551051488,"Mouse"
"1146","ANO10",1.5864303529525,"Human",1.46201281444319,"Mouse"
"1147","ANO2",NA,NA,0.887981546715469,"Mouse"
"1148","ANO3",0.887460348616483,"Human",1.54916299016209,"Mouse"
"1149","ANO4",1.13049839730278,"Human",1.01292028332377,"Mouse"
"1150","ANO6",NA,NA,1.01292028332377,"Mouse"
"1151","ANO8",NA,NA,1.66005864938692,"Mouse"
"1152","ANOS1",0.762521612008183,"Human",NA,NA
"1153","ANP32A",1.73255838863074,"Human",0.808800300667845,"Mouse"
"1154","ANP32B",1.70037370525934,"Human",1.22377364863866,"Mouse"
"1155","ANP32E",1.48952033994445,"Human",2.35780356269363,"Mouse"
"1156","ANPEP",NA,NA,1.54119406049081,"Mouse"
"1157","ANTXR1",NA,NA,1.15122298149005,"Mouse"
"1158","ANTXR2",0.586430352952502,"Human",0.507770305003864,"Mouse"
"1159","ANXA1",1.06355160767216,"Human",0.922743652974682,"Mouse"
"1160","ANXA11",1.28540035728852,"Human",1.74329875191141,"Mouse"
"1161","ANXA2",1.43152839296676,"Human",1.48089815860356,"Mouse"
"1162","ANXA3",NA,NA,1.35286834501812,"Mouse"
"1163","ANXA4",0.586430352952502,"Human",1.49899638069636,"Mouse"
"1164","ANXA5",2.18849034428046,"Human",0.410860291995807,"Mouse"
"1165","ANXA6",1.66561159900013,"Human",1.80443549526539,"Mouse"
"1166","ANXA7",1.84170285805581,"Human",2.03668700528152,"Mouse"
"1167","AOC3",NA,NA,0.76304281010717,"Mouse"
"1168","AOPEP",1.32679304244675,"Human",1.01292028332377,"Mouse"
"1169","AOX1",NA,NA,0.507770305003864,"Mouse"
"1170","AOX3",NA,NA,0.586951551051488,"Mouse"
"1171","AOX4",NA,NA,0.653898340682102,"Mouse"
"1172","AP000229.1",0.586430352952502,"Human",NA,NA
"1173","AP000866.1",0.762521612008183,"Human",NA,NA
"1174","AP000866.2",0.586430352952502,"Human",NA,NA
"1175","AP000894.2",0.586430352952502,"Human",NA,NA
"1176","AP001065.1",0.762521612008183,"Human",NA,NA
"1177","AP001160.2_TMEM223",1.13049839730278,"Human",NA,NA
"1178","AP001372.2",1.48952033994445,"Human",NA,NA
"1179","AP001453.3",0.887460348616483,"Human",NA,NA
"1180","AP001453.5",1.4614916163442,"Human",NA,NA
"1181","AP002360.1",0.762521612008183,"Human",NA,NA
"1182","AP002364.1",0.586430352952502,"Human",NA,NA
"1183","AP002784.1_PANX1",1.54067286239183,"Human",NA,NA
"1184","AP002884.1",1.60761965202244,"Human",NA,NA
"1185","AP002956.1",1.18849034428046,"Human",NA,NA
"1186","AP003108.2",0.586430352952502,"Human",NA,NA
"1187","AP005212.4",0.586430352952502,"Human",NA,NA
"1188","AP1AR",2.33847880077194,"Human",2.48913581408241,"Mouse"
"1189","AP1B1",1.23964286672785,"Human",1.80880030066784,"Mouse"
"1190","AP1G1",0.762521612008183,"Human",1.30016199450212,"Mouse"
"1191","AP1G2",1.39934370959536,"Human",NA,NA
"1192","AP1M1",2.61581413063771,"Human",2.10546549092938,"Mouse"
"1193","AP1M2",NA,NA,0.507770305003864,"Mouse"
"1194","AP1S1",2.00140370092332,"Human",1.3402792177101,"Mouse"
"1195","AP1S2",2.12424944802578,"Human",0.85019298582607,"Mouse"
"1196","AP1S3",0.586430352952502,"Human",NA,NA
"1197","AP2A1",1.13049839730278,"Human",0.808800300667845,"Mouse"
"1198","AP2A2",1.77676205112279,"Human",2.58185499403211,"Mouse"
"1199","AP2B1",1.90864964768642,"Human",2.46007831466599,"Mouse"
"1200","AP2M1",1.23964286672785,"Human",0.285921555387507,"Mouse"
"1201","AP2S1",2.11790926999476,"Human",2.37109316512432,"Mouse"
"1202","AP3B1",0.98437036162454,"Human",1.43204959106575,"Mouse"
"1203","AP3B2",2.11790926999476,"Human",2.49810915979146,"Mouse"
"1204","AP3D1",1.06355160767216,"Human",2.25440450394144,"Mouse"
"1205","AP3M1",1.23964286672785,"Human",1.32731424054573,"Mouse"
"1206","AP3M2",2.12424944802578,"Human",2.46871650073769,"Mouse"
"1207","AP3S1",2.11147515998935,"Human",1.97016830290282,"Mouse"
"1208","AP3S2",1.48952033994445,"Human",1.55698832767405,"Mouse"
"1209","AP4B1",1.8294684016388,"Human",1.15122298149005,"Mouse"
"1210","AP4E1",NA,NA,0.922743652974682,"Mouse"
"1211","AP4M1",1.32679304244675,"Human",0.954928336346083,"Mouse"
"1212","AP4S1",0.762521612008183,"Human",1.96413633813291,"Mouse"
"1213","AP5B1",1.06355160767216,"Human",1.01292028332377,"Mouse"
"1214","AP5M1",1.99297053338646,"Human",0.586951551051488,"Mouse"
"1215","AP5S1",0.586430352952502,"Human",1.66005864938692,"Mouse"
"1216","AP5Z1",1.80391429716641,"Human",1.15122298149005,"Mouse"
"1217","APAF1",NA,NA,1.61498027465173,"Mouse"
"1218","APBA1",0.762521612008183,"Human",2.25440450394144,"Mouse"
"1219","APBA2",2.09158033127241,"Human",2.03668700528152,"Mouse"
"1220","APBA3",NA,NA,1.50777030500386,"Mouse"
"1221","APBB1",3.16506956292057,"Human",3.12560905272087,"Mouse"
"1222","APBB1IP",NA,NA,1.03924922204612,"Mouse"
"1223","APBB2",1.18849034428046,"Human",1.17052813668544,"Mouse"
"1224","APBB3",0.887460348616483,"Human",0.711890287659788,"Mouse"
"1225","APBB3_SRA1",0.586430352952502,"Human",NA,NA
"1226","APC",1.4614916163442,"Human",1.24016406482683,"Mouse"
"1227","APC2",NA,NA,1.42158415738758,"Mouse"
"1228","APCDD1",1.66561159900013,"Human",1.42158415738758,"Mouse"
"1229","APEH",2.18302744857896,"Human",1.49899638069636,"Mouse"
"1230","APEX1",2.44376284938377,"Human",2.13101959540176,"Mouse"
"1231","APEX2",1.28540035728852,"Human",0.653898340682102,"Mouse"
"1232","APH1A",1.98437036162454,"Human",0.984891559723526,"Mouse"
"1233","APH1B",1.06355160767216,"Human",1.39986490769434,"Mouse"
"1234","APH1C",NA,NA,0.586951551051488,"Mouse"
"1235","API5",2.28972173107116,"Human",2.38050913247653,"Mouse"
"1236","APIP",1.18849034428046,"Human",1.3402792177101,"Mouse"
"1237","APLF",NA,NA,0.711890287659788,"Mouse"
"1238","APLN",0.887460348616483,"Human",1.53307617026863,"Mouse"
"1239","APLP1",3.58838029403677,"Human",1.96716279276309,"Mouse"
"1240","APLP2",2.74328225402251,"Human",3.28316227670048,"Mouse"
"1241","APMAP",2.73871869733556,"Human",2.00192489902231,"Mouse"
"1242","APOBEC3B",NA,NA,0.586951551051488,"Mouse"
"1243","APOBR",NA,NA,0.109830296331826,"Mouse"
"1244","APOC1",0.762521612008183,"Human",0.954928336346083,"Mouse"
"1245","APOC2",1.06355160767216,"Human",NA,NA
"1246","APOD",2.03358838429472,"Human",1.06407280577115,"Mouse"
"1247","APOE",2.90135040894492,"Human",4.1150322655428,"Mouse"
"1248","APOL1",0.586430352952502,"Human",NA,NA
"1249","APOL2",1.43152839296676,"Human",0.984891559723526,"Mouse"
"1250","APOL3",NA,NA,1.20674030933988,"Mouse"
"1251","APOL4",0.586430352952502,"Human",NA,NA
"1252","APOLD1",1.43152839296676,"Human",0.507770305003864,"Mouse"
"1253","APOO",1.32679304244675,"Human",1.89870541210724,"Mouse"
"1254","APOOL",NA,NA,0.410860291995807,"Mouse"
"1255","APOPT1",1.43152839296676,"Human",1.39986490769434,"Mouse"
"1256","APP",2.25388330584246,"Human",2.29875878009268,"Mouse"
"1257","APPBP2",1.43152839296676,"Human",1.2711982985668,"Mouse"
"1258","APPL1",1.06355160767216,"Human",0.586951551051488,"Mouse"
"1259","APPL2",1.89818421400826,"Human",1.91939001096709,"Mouse"
"1260","APRT",1.64712819330611,"Human",1.79107153370741,"Mouse"
"1261","APTR",0.586430352952502,"Human",NA,NA
"1262","APTX",1.4614916163442,"Human",0.88798154671547,"Mouse"
"1263","AQP1",1.23964286672785,"Human",NA,NA
"1264","AQP11",1.06355160767216,"Human",0.285921555387507,"Mouse"
"1265","AQP4",1.8294684016388,"Human",2.35780356269363,"Mouse"
"1266","AQP9",NA,NA,0.586951551051488,"Mouse"
"1267","AQR",0.762521612008183,"Human",1.54916299016209,"Mouse"
"1268","AR",NA,NA,1.28592155538751,"Mouse"
"1269","ARAF",1.77676205112279,"Human",2.54439920036602,"Mouse"
"1270","ARAP1",1.28540035728852,"Human",1.64130921337408,"Mouse"
"1271","ARAP1_GM45837",NA,NA,0.109830296331826,"Mouse"
"1272","ARAP2",0.887460348616483,"Human",0.808800300667845,"Mouse"
"1273","ARAP3",0.762521612008183,"Human",0.808800300667845,"Mouse"
"1274","ARC",2.45858662570079,"Human",2.88325101962244,"Mouse"
"1275","ARCN1",1.06355160767216,"Human",1.79107153370741,"Mouse"
"1276","AREL1",1.13049839730278,"Human",1.97315315645228,"Mouse"
"1277","ARF1",3.07638883237734,"Human",2.94615441203858,"Mouse"
"1278","ARF2",NA,NA,1.95181510092194,"Mouse"
"1279","ARF3",1.18849034428046,"Human",1.95181510092194,"Mouse"
"1280","ARF4",2.64333520428897,"Human",0.586951551051488,"Mouse"
"1281","ARF5",2.4614916163442,"Human",2.72314345778729,"Mouse"
"1282","ARF6",1.8294684016388,"Human",1.28592155538751,"Mouse"
"1283","ARFGAP1",2.10494429283039,"Human",1.42158415738758,"Mouse"
"1284","ARFGAP2",1.95749821522424,"Human",1.01292028332377,"Mouse"
"1285","ARFGAP2_PACSIN3",0.586430352952502,"Human",NA,NA
"1286","ARFGAP3",1.96664159466411,"Human",1.6011919901661,"Mouse"
"1287","ARFGEF1",0.887460348616483,"Human",0.85019298582607,"Mouse"
"1288","ARFGEF2",NA,NA,1.35286834501812,"Mouse"
"1289","ARFGEF3",NA,NA,0.109830296331826,"Mouse"
"1290","ARFIP1",1.56415395824135,"Human",1.70642739195829,"Mouse"
"1291","ARFIP2",1.94815818897009,"Human",1.70089490335833,"Mouse"
"1292","ARFRP1",1.54067286239183,"Human",1.15122298149005,"Mouse"
"1293","ARG2",0.98437036162454,"Human",0.711890287659788,"Mouse"
"1294","ARGLU1",1.89818421400826,"Human",0.85019298582607,"Mouse"
"1295","ARHGAP1",2.29400052905044,"Human",2.34409442071062,"Mouse"
"1296","ARHGAP10",0.887460348616483,"Human",1.22377364863866,"Mouse"
"1297","ARHGAP11A",1.39934370959536,"Human",0.109830296331826,"Mouse"
"1298","ARHGAP12",0.762521612008183,"Human",1.43204959106575,"Mouse"
"1299","ARHGAP15",NA,NA,1.20674030933988,"Mouse"
"1300","ARHGAP17",1.39934370959536,"Human",1.22377364863866,"Mouse"
"1301","ARHGAP18",0.586430352952502,"Human",0.88798154671547,"Mouse"
"1302","ARHGAP18_GM48893",NA,NA,0.109830296331826,"Mouse"
"1303","ARHGAP19",1.06355160767216,"Human",0.76304281010717,"Mouse"
"1304","ARHGAP20",1.13049839730278,"Human",1.31395027898775,"Mouse"
"1305","ARHGAP21",2.00967622688931,"Human",1.39986490769434,"Mouse"
"1306","ARHGAP22",0.887460348616483,"Human",1.13101959540176,"Mouse"
"1307","ARHGAP23",0.586430352952502,"Human",1.93590509903265,"Mouse"
"1308","ARHGAP24",0.586430352952502,"Human",0.76304281010717,"Mouse"
"1309","ARHGAP25",NA,NA,1.3402792177101,"Mouse"
"1310","ARHGAP26",1.06355160767216,"Human",1.54119406049081,"Mouse"
"1311","ARHGAP27",NA,NA,1.30016199450212,"Mouse"
"1312","ARHGAP27P1-BPTFP1-KPNA2P3",0.586430352952502,"Human",NA,NA
"1313","ARHGAP28",0.586430352952502,"Human",0.109830296331826,"Mouse"
"1314","ARHGAP29",1.18849034428046,"Human",1.30016199450212,"Mouse"
"1315","ARHGAP30",NA,NA,0.586951551051488,"Mouse"
"1316","ARHGAP31",NA,NA,1.20674030933988,"Mouse"
"1317","ARHGAP32",0.887460348616483,"Human",1.80443549526539,"Mouse"
"1318","ARHGAP33",2.09831371393138,"Human",2.5538750922499,"Mouse"
"1319","ARHGAP35",1.13049839730278,"Human",0.922743652974682,"Mouse"
"1320","ARHGAP39",1.60761965202244,"Human",2.08755390162067,"Mouse"
"1321","ARHGAP42",NA,NA,0.109830296331826,"Mouse"
"1322","ARHGAP44",1.97559643731703,"Human",2.21363401728778,"Mouse"
"1323","ARHGAP45",NA,NA,1.35286834501812,"Mouse"
"1324","ARHGAP5",1.18849034428046,"Human",1.73821922638214,"Mouse"
"1325","ARHGAP6",NA,NA,1.3402792177101,"Mouse"
"1326","ARHGAP9",0.586430352952502,"Human",0.109830296331826,"Mouse"
"1327","ARHGDIA",2.90761438025482,"Human",2.8074954589795,"Mouse"
"1328","ARHGDIB",0.98437036162454,"Human",1.51637047676578,"Mouse"
"1329","ARHGDIG",1.13049839730278,"Human",2.3098595628856,"Mouse"
"1330","ARHGEF1",1.70037370525934,"Human",1.70642739195829,"Mouse"
"1331","ARHGEF10",0.887460348616483,"Human",1.69529102584033,"Mouse"
"1332","ARHGEF10L",1.18849034428046,"Human",1.80880030066784,"Mouse"
"1333","ARHGEF11",0.762521612008183,"Human",1.43204959106575,"Mouse"
"1334","ARHGEF12",NA,NA,0.922743652974682,"Mouse"
"1335","ARHGEF15",NA,NA,1.25595833201006,"Mouse"
"1336","ARHGEF16",NA,NA,0.586951551051488,"Mouse"
"1337","ARHGEF17",1.96664159466411,"Human",1.43204959106575,"Mouse"
"1338","ARHGEF18",1.5864303529525,"Human",1.80880030066784,"Mouse"
"1339","ARHGEF19",NA,NA,1.06407280577115,"Mouse"
"1340","ARHGEF2",2.39599006758777,"Human",1.71189028765979,"Mouse"
"1341","ARHGEF25",0.98437036162454,"Human",2.17052813668544,"Mouse"
"1342","ARHGEF26",NA,NA,1.67803202039882,"Mouse"
"1343","ARHGEF28",0.586430352952502,"Human",1.32731424054573,"Mouse"
"1344","ARHGEF3",2.19921420967224,"Human",1.31395027898775,"Mouse"
"1345","ARHGEF37",0.887460348616483,"Human",NA,NA
"1346","ARHGEF39",0.586430352952502,"Human",NA,NA
"1347","ARHGEF4",2.62782303811073,"Human",1.88434726206038,"Mouse"
"1348","ARHGEF40",0.586430352952502,"Human",1.60814085012143,"Mouse"
"1349","ARHGEF5",NA,NA,0.507770305003864,"Mouse"
"1350","ARHGEF6",0.586430352952502,"Human",0.653898340682102,"Mouse"
"1351","ARHGEF7",1.81687927433078,"Human",2.09660203059807,"Mouse"
"1352","ARHGEF9",1.89818421400826,"Human",2.41839470989306,"Mouse"
"1353","ARID1A",1.06355160767216,"Human",1.25595833201006,"Mouse"
"1354","ARID1B",0.586430352952502,"Human",1.28592155538751,"Mouse"
"1355","ARID2",1.06355160767216,"Human",0.109830296331826,"Mouse"
"1356","ARID3A",NA,NA,0.711890287659788,"Mouse"
"1357","ARID3B",0.98437036162454,"Human",0.711890287659788,"Mouse"
"1358","ARID4A",1.28540035728852,"Human",0.88798154671547,"Mouse"
"1359","ARID4B",1.62782303811073,"Human",0.88798154671547,"Mouse"
"1360","ARID5A",1.64712819330611,"Human",1.32731424054573,"Mouse"
"1361","ARID5B",1.51584927866679,"Human",0.507770305003864,"Mouse"
"1362","ARIH1",0.586430352952502,"Human",1.57222829423078,"Mouse"
"1363","ARIH2",2.00967622688931,"Human",1.9057103136759,"Mouse"
"1364","ARL1",1.99297053338646,"Human",2.48274229930193,"Mouse"
"1365","ARL10",0.586430352952502,"Human",1.6721231607883,"Mouse"
"1366","ARL11",NA,NA,0.109830296331826,"Mouse"
"1367","ARL13B",0.887460348616483,"Human",0.85019298582607,"Mouse"
"1368","ARL14EP",1.74779835518748,"Human",1.78192815426754,"Mouse"
"1369","ARL15",0.98437036162454,"Human",1.49004153804343,"Mouse"
"1370","ARL16",0.887460348616483,"Human",1.06407280577115,"Mouse"
"1371","ARL2",2.14273285371979,"Human",2.29024292917015,"Mouse"
"1372","ARL2BP",1.48952033994445,"Human",2.59270387994058,"Mouse"
"1373","ARL3",1.71676412144751,"Human",1.52480364430264,"Mouse"
"1374","ARL4A",1.54067286239183,"Human",1.84222405615479,"Mouse"
"1375","ARL4D",1.5864303529525,"Human",0.922743652974682,"Mouse"
"1376","ARL5A",1.60761965202244,"Human",2.24655086348823,"Mouse"
"1377","ARL5B",1.18849034428046,"Human",0.653898340682102,"Mouse"
"1378","ARL6",0.887460348616483,"Human",0.285921555387507,"Mouse"
"1379","ARL6IP1",3.32123018254135,"Human",1.36510280143513,"Mouse"
"1380","ARL6IP4",2.26767159032809,"Human",2.11199635808833,"Mouse"
"1381","ARL6IP5",2.75374768770068,"Human",1.18901154237945,"Mouse"
"1382","ARL6IP6",1.76252161200818,"Human",0.653898340682102,"Mouse"
"1383","ARL8A",2.57320208721875,"Human",2.66005864938692,"Mouse"
"1384","ARL8B",2.28972173107116,"Human",0.85019298582607,"Mouse"
"1385","ARMC1",1.60761965202244,"Human",1.57222829423078,"Mouse"
"1386","ARMC10",1.88746034861648,"Human",1.28592155538751,"Mouse"
"1387","ARMC2",NA,NA,0.410860291995807,"Mouse"
"1388","ARMC5",1.5864303529525,"Human",1.66005864938692,"Mouse"
"1389","ARMC6",2.09158033127241,"Human",1.7725881280134,"Mouse"
"1390","ARMC7",1.43152839296676,"Human",1.2711982985668,"Mouse"
"1391","ARMC8",1.87646496431502,"Human",1.8541232794545,"Mouse"
"1392","ARMC9",1.43152839296676,"Human",1.17052813668544,"Mouse"
"1393","ARMCX1",2.1546320770195,"Human",1.95801941332322,"Mouse"
"1394","ARMCX2",1.56415395824135,"Human",2.22042000663108,"Mouse"
"1395","ARMCX3",1.8294684016388,"Human",2.04432874757539,"Mouse"
"1396","ARMCX4",0.586430352952502,"Human",0.410860291995807,"Mouse"
"1397","ARMCX5",1.77676205112279,"Human",1.68386156405954,"Mouse"
"1398","ARMCX5-GPRASP2",1.23964286672785,"Human",NA,NA
"1399","ARMCX6",1.70037370525934,"Human",0.85019298582607,"Mouse"
"1400","ARMH3",1.13049839730278,"Human",1.6217136573107,"Mouse"
"1401","ARMH4",0.586430352952502,"Human",0.285921555387507,"Mouse"
"1402","ARMT1",1.90864964768642,"Human",1.28592155538751,"Mouse"
"1403","ARNT",0.98437036162454,"Human",1.24016406482683,"Mouse"
