"","associated_gene","Human","Human_Detected_Num_Isoseq","Human_Known_Num_Gencode","Human_Normalised","Mouse","Mouse_Detected_Num_Isoseq","Mouse_Known_Num_Gencode","Mouse_Normalised","Detected","isoseq_comparison_HumanvsMouse","isoseq_comparison_MousevsHuman","isoseq_comparison_normalisedHumanvsMouse","isoseq_comparison_normalisedMousevsHuman","isoseq_comparison_diff"
"29410","CHRNA4","Human",1,20,0.05,"Mouse",2,5,0.4,"Both",0.5,2,0.125,8,1
"29413","CHRNA7","Human",1,35,0.0285714285714286,"Mouse",1,2,0.5,"Both",1,1,0.0571428571428571,17.5,0
"29415","CHRNB1","Human",1,8,0.125,"Mouse",1,4,0.25,"Both",1,1,0.5,2,0
"29416","CHRNB2","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"29422","CHST1","Human",7,3,2.33333333333333,"Mouse",5,1,5,"Both",1.4,0.714285714285714,0.466666666666667,2.14285714285714,2
"29423","CHST10","Human",10,12,0.833333333333333,"Mouse",5,8,0.625,"Both",2,0.5,1.33333333333333,0.75,5
"29424","CHST11","Human",2,6,0.333333333333333,"Mouse",2,1,2,"Both",1,1,0.166666666666667,6,0
"29425","CHST12","Human",2,4,0.5,"Mouse",2,2,1,"Both",1,1,0.5,2,0
"29428","CHST15","Human",4,5,0.8,"Mouse",3,4,0.75,"Both",1.33333333333333,0.75,1.06666666666667,0.9375,1
"29429","CHST2","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"29435","CHST8","Human",1,6,0.166666666666667,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.5,2,1
"29436","CHST9","Human",1,3,0.333333333333333,"Mouse",2,2,1,"Both",0.5,2,0.333333333333333,3,1
"29439","CHTF18","Human",1,20,0.05,"Mouse",1,8,0.125,"Both",1,1,0.4,2.5,0
"29440","CHTF8","Human",4,8,0.5,"Mouse",2,6,0.333333333333333,"Both",2,0.5,1.5,0.666666666666667,2
"29442","CHTOP","Human",4,7,0.571428571428571,"Mouse",7,9,0.777777777777778,"Both",0.571428571428571,1.75,0.73469387755102,1.36111111111111,3
"29443","CHUK","Human",3,4,0.75,"Mouse",3,8,0.375,"Both",1,1,2,0.5,0
"29444","CHURC1","Human",1,8,0.125,"Mouse",4,4,1,"Both",0.25,4,0.125,8,3
"29446","CIAO1","Human",2,4,0.5,"Mouse",2,5,0.4,"Both",1,1,1.25,0.8,0
"29447","CIAO2A","Human",3,6,0.5,"Mouse",2,1,2,"Both",1.5,0.666666666666667,0.25,4,1
"29448","CIAO2B","Human",2,6,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",1,1,0.5,2,0
"29450","CIAPIN1","Human",4,15,0.266666666666667,"Mouse",6,10,0.6,"Both",0.666666666666667,1.5,0.444444444444444,2.25,2
"29452","CIART","Human",1,7,0.142857142857143,"Mouse",7,6,1.16666666666667,"Both",0.142857142857143,7,0.122448979591837,8.16666666666667,6
"29453","CIB1","Human",1,3,0.333333333333333,"Mouse",5,10,0.5,"Both",0.2,5,0.666666666666667,1.5,4
"29454","CIB2","Human",1,10,0.1,"Mouse",1,1,1,"Both",1,1,0.1,10,0
"29457","CIC","Human",1,9,0.111111111111111,"Mouse",5,15,0.333333333333333,"Both",0.2,5,0.333333333333333,3,4
"29482","CIDEA","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"29483","CIDEB","Human",1,6,0.166666666666667,"Mouse",1,2,0.5,"Both",1,1,0.333333333333333,3,0
"29489","CINP","Human",2,9,0.222222222222222,"Mouse",6,12,0.5,"Both",0.333333333333333,3,0.444444444444444,2.25,4
"29491","CIPC","Human",1,8,0.125,"Mouse",8,11,0.727272727272727,"Both",0.125,8,0.171875,5.81818181818182,7
"29492","CIR1","Human",1,5,0.2,"Mouse",2,2,1,"Both",0.5,2,0.2,5,1
"29496","CIRBP","Human",13,46,0.282608695652174,"Mouse",4,7,0.571428571428571,"Both",3.25,0.307692307692308,0.494565217391304,2.02197802197802,9
"29499","CISD1","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"29501","CISD2","Human",2,5,0.4,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.533333333333333,1.875,1
"29503","CISD3","Human",2,3,0.666666666666667,"Mouse",2,4,0.5,"Both",1,1,1.33333333333333,0.75,0
"29504","CISH","Human",1,3,0.333333333333333,"Mouse",1,5,0.2,"Both",1,1,1.66666666666667,0.6,0
"29506","CIT","Human",2,19,0.105263157894737,"Mouse",6,19,0.315789473684211,"Both",0.333333333333333,3,0.333333333333333,3,4
"29507","CITED1","Human",1,11,0.0909090909090909,"Mouse",1,5,0.2,"Both",1,1,0.454545454545455,2.2,0
"29508","CITED2","Human",1,4,0.25,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.375,2.66666666666667,1
"29510","CIZ1","Human",12,29,0.413793103448276,"Mouse",11,22,0.5,"Both",1.09090909090909,0.916666666666667,0.827586206896552,1.20833333333333,1
"29517","CKAP5","Human",3,12,0.25,"Mouse",5,9,0.555555555555556,"Both",0.6,1.66666666666667,0.45,2.22222222222222,2
"29518","CKB","Human",13,17,0.764705882352941,"Mouse",17,5,3.4,"Both",0.764705882352941,1.30769230769231,0.224913494809689,4.44615384615385,4
"29522","CKLF","Human",1,8,0.125,"Mouse",2,10,0.2,"Both",0.5,2,0.625,1.6,1
"29530","CKS1B","Human",1,7,0.142857142857143,"Mouse",1,3,0.333333333333333,"Both",1,1,0.428571428571429,2.33333333333333,0
"29538","CKS2","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"29539","CLASP1","Human",2,16,0.125,"Mouse",8,30,0.266666666666667,"Both",0.25,4,0.46875,2.13333333333333,6
"29540","CLASP2","Human",13,26,0.5,"Mouse",22,11,2,"Both",0.590909090909091,1.69230769230769,0.25,4,9
"29541","CLASRP","Human",8,16,0.5,"Mouse",7,13,0.538461538461538,"Both",1.14285714285714,0.875,0.928571428571429,1.07692307692308,1
"29542","CLBA1","Human",2,9,0.222222222222222,"Mouse",2,2,1,"Both",1,1,0.222222222222222,4.5,0
"29555","CLCC1","Human",2,9,0.222222222222222,"Mouse",3,8,0.375,"Both",0.666666666666667,1.5,0.592592592592593,1.6875,1
"29559","CLCN3","Human",2,11,0.181818181818182,"Mouse",6,10,0.6,"Both",0.333333333333333,3,0.303030303030303,3.3,4
"29561","CLCN4","Human",1,4,0.25,"Mouse",22,10,2.2,"Both",0.0454545454545455,22,0.113636363636364,8.8,21
"29563","CLCN6","Human",1,10,0.1,"Mouse",5,5,1,"Both",0.2,5,0.1,10,4
"29564","CLCN7","Human",3,14,0.214285714285714,"Mouse",2,7,0.285714285714286,"Both",1.5,0.666666666666667,0.75,1.33333333333333,1
"29569","CLDN1","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"29570","CLDN10","Human",1,3,0.333333333333333,"Mouse",5,3,1.66666666666667,"Both",0.2,5,0.2,5,4
"29572","CLDN11","Human",1,7,0.142857142857143,"Mouse",1,1,1,"Both",1,1,0.142857142857143,7,0
"29573","CLDN12","Human",2,15,0.133333333333333,"Mouse",5,8,0.625,"Both",0.4,2.5,0.213333333333333,4.6875,3
"29607","CLDND1","Human",9,31,0.290322580645161,"Mouse",7,6,1.16666666666667,"Both",1.28571428571429,0.777777777777778,0.248847926267281,4.01851851851852,2
"29634","CLEC2L","Human",2,3,0.666666666666667,"Mouse",1,2,0.5,"Both",2,0.5,1.33333333333333,0.75,1
"29636","CLEC3B","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"29657","CLGN","Human",1,3,0.333333333333333,"Mouse",4,2,2,"Both",0.25,4,0.166666666666667,6,3
"29663","CLIC4","Human",1,4,0.25,"Mouse",2,2,1,"Both",0.5,2,0.25,4,1
"29669","CLINT1","Human",3,10,0.3,"Mouse",3,3,1,"Both",1,1,0.3,3.33333333333333,0
"29670","CLIP1","Human",1,21,0.0476190476190476,"Mouse",7,15,0.466666666666667,"Both",0.142857142857143,7,0.102040816326531,9.8,6
"29672","CLIP2","Human",2,9,0.222222222222222,"Mouse",6,3,2,"Both",0.333333333333333,3,0.111111111111111,9,4
"29673","CLIP3","Human",4,6,0.666666666666667,"Mouse",5,7,0.714285714285714,"Both",0.8,1.25,0.933333333333333,1.07142857142857,1
"29674","CLIP4","Human",1,12,0.0833333333333333,"Mouse",12,19,0.631578947368421,"Both",0.0833333333333333,12,0.131944444444444,7.57894736842105,11
"29675","CLK1","Human",6,15,0.4,"Mouse",3,13,0.230769230769231,"Both",2,0.5,1.73333333333333,0.576923076923077,3
"29676","CLK2","Human",3,7,0.428571428571429,"Mouse",3,11,0.272727272727273,"Both",1,1,1.57142857142857,0.636363636363636,0
"29679","CLK3","Human",4,27,0.148148148148148,"Mouse",9,9,1,"Both",0.444444444444444,2.25,0.148148148148148,6.75,5
"29681","CLK4","Human",8,15,0.533333333333333,"Mouse",11,14,0.785714285714286,"Both",0.727272727272727,1.375,0.678787878787879,1.47321428571429,3
"29685","CLMN","Human",1,9,0.111111111111111,"Mouse",3,7,0.428571428571429,"Both",0.333333333333333,3,0.259259259259259,3.85714285714286,2
"29686","CLMP","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"29687","CLN3","Human",3,64,0.046875,"Mouse",4,19,0.210526315789474,"Both",0.75,1.33333333333333,0.22265625,4.49122807017544,1
"29688","CLN5","Human",2,20,0.1,"Mouse",1,2,0.5,"Both",2,0.5,0.2,5,1
"29689","CLN6","Human",1,25,0.04,"Mouse",2,4,0.5,"Both",0.5,2,0.08,12.5,1
"29691","CLN8","Human",1,14,0.0714285714285714,"Mouse",2,5,0.4,"Both",0.5,2,0.178571428571429,5.6,1
"29694","CLNS1A","Human",1,12,0.0833333333333333,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.125,8,1
"29697","CLP1","Human",1,6,0.166666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.5,2,0
"29698","CLPB","Human",2,20,0.1,"Mouse",5,11,0.454545454545455,"Both",0.4,2.5,0.22,4.54545454545454,3
"29700","CLPP","Human",2,7,0.285714285714286,"Mouse",4,2,2,"Both",0.5,2,0.142857142857143,7,2
"29704","CLPTM1","Human",5,12,0.416666666666667,"Mouse",7,9,0.777777777777778,"Both",0.714285714285714,1.4,0.535714285714286,1.86666666666667,2
"29705","CLPTM1L","Human",1,16,0.0625,"Mouse",1,4,0.25,"Both",1,1,0.25,4,0
"29707","CLPX","Human",3,6,0.5,"Mouse",2,4,0.5,"Both",1.5,0.666666666666667,1,1,1
"29713","CLSTN1","Human",4,6,0.666666666666667,"Mouse",7,4,1.75,"Both",0.571428571428571,1.75,0.380952380952381,2.625,3
"29714","CLSTN2","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"29716","CLSTN3","Human",5,16,0.3125,"Mouse",7,7,1,"Both",0.714285714285714,1.4,0.3125,3.2,2
"29717","CLTA","Human",6,10,0.6,"Mouse",6,6,1,"Both",1,1,0.6,1.66666666666667,0
"29718","CLTB","Human",3,8,0.375,"Mouse",4,4,1,"Both",0.75,1.33333333333333,0.375,2.66666666666667,1
"29719","CLTC","Human",2,15,0.133333333333333,"Mouse",2,6,0.333333333333333,"Both",1,1,0.4,2.5,0
"29722","CLU","Human",13,17,0.764705882352941,"Mouse",11,9,1.22222222222222,"Both",1.18181818181818,0.846153846153846,0.625668449197861,1.5982905982906,2
"29723","CLUAP1","Human",2,12,0.166666666666667,"Mouse",5,5,1,"Both",0.4,2.5,0.166666666666667,6,3
"29724","CLUH","Human",1,15,0.0666666666666667,"Mouse",7,6,1.16666666666667,"Both",0.142857142857143,7,0.0571428571428571,17.5,6
"29735","CLVS1","Human",2,11,0.181818181818182,"Mouse",4,8,0.5,"Both",0.5,2,0.363636363636364,2.75,2
"29744","CMAS","Human",4,5,0.8,"Mouse",6,5,1.2,"Both",0.666666666666667,1.5,0.666666666666667,1.5,2
"29745","CMBL","Human",2,7,0.285714285714286,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.380952380952381,2.625,1
"29746","CMC1","Human",1,11,0.0909090909090909,"Mouse",1,2,0.5,"Both",1,1,0.181818181818182,5.5,0
"29747","CMC2","Human",6,24,0.25,"Mouse",4,7,0.571428571428571,"Both",1.5,0.666666666666667,0.4375,2.28571428571429,2
"29749","CMIP","Human",1,12,0.0833333333333333,"Mouse",4,4,1,"Both",0.25,4,0.0833333333333333,12,3
"29751","CMPK1","Human",2,5,0.4,"Mouse",1,4,0.25,"Both",2,0.5,1.6,0.625,1
"29752","CMPK2","Human",2,7,0.285714285714286,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.380952380952381,2.625,1
"29753","CMSS1","Human",1,9,0.111111111111111,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.166666666666667,6,1
"29758","CMTM3","Human",1,15,0.0666666666666667,"Mouse",1,8,0.125,"Both",1,1,0.533333333333333,1.875,0
"29760","CMTM5","Human",1,9,0.111111111111111,"Mouse",3,3,1,"Both",0.333333333333333,3,0.111111111111111,9,2
"29764","CMTR1","Human",3,6,0.5,"Mouse",2,17,0.117647058823529,"Both",1.5,0.666666666666667,4.25,0.235294117647059,1
"29765","CMTR2","Human",3,8,0.375,"Mouse",1,2,0.5,"Both",3,0.333333333333333,0.75,1.33333333333333,2
"29770","CNBP","Human",3,10,0.3,"Mouse",5,9,0.555555555555556,"Both",0.6,1.66666666666667,0.54,1.85185185185185,2
"29772","CNDP2","Human",2,29,0.0689655172413793,"Mouse",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.206896551724138,4.83333333333333,1
"29773","CNEP1R1","Human",5,11,0.454545454545455,"Mouse",3,6,0.5,"Both",1.66666666666667,0.6,0.909090909090909,1.1,2
"29781","CNIH1","Human",3,7,0.428571428571429,"Mouse",3,3,1,"Both",1,1,0.428571428571429,2.33333333333333,0
"29782","CNIH2","Human",1,6,0.166666666666667,"Mouse",11,2,5.5,"Both",0.0909090909090909,11,0.0303030303030303,33,10
"29783","CNIH3","Human",2,14,0.142857142857143,"Mouse",8,4,2,"Both",0.25,4,0.0714285714285714,14,6
"29784","CNIH4","Human",1,8,0.125,"Mouse",2,5,0.4,"Both",0.5,2,0.3125,3.2,1
"29786","CNKSR2","Human",4,40,0.1,"Mouse",5,3,1.66666666666667,"Both",0.8,1.25,0.06,16.6666666666667,1
"29787","CNKSR3","Human",1,5,0.2,"Mouse",1,2,0.5,"Both",1,1,0.4,2.5,0
"29802","CNN3","Human",2,7,0.285714285714286,"Mouse",1,8,0.125,"Both",2,0.5,2.28571428571429,0.4375,1
"29804","CNNM1","Human",1,2,0.5,"Mouse",6,4,1.5,"Both",0.166666666666667,6,0.333333333333333,3,5
"29810","CNOT1","Human",2,23,0.0869565217391304,"Mouse",5,17,0.294117647058824,"Both",0.4,2.5,0.295652173913043,3.38235294117647,3
"29811","CNOT10","Human",3,19,0.157894736842105,"Mouse",3,8,0.375,"Both",1,1,0.421052631578947,2.375,0
"29813","CNOT11","Human",3,3,1,"Mouse",1,4,0.25,"Both",3,0.333333333333333,4,0.25,2
"29815","CNOT3","Human",2,15,0.133333333333333,"Mouse",6,8,0.75,"Both",0.333333333333333,3,0.177777777777778,5.625,4
"29816","CNOT4","Human",4,12,0.333333333333333,"Mouse",4,8,0.5,"Both",1,1,0.666666666666667,1.5,0
"29818","CNOT6","Human",1,7,0.142857142857143,"Mouse",4,5,0.8,"Both",0.25,4,0.178571428571429,5.6,3
"29819","CNOT6L","Human",1,9,0.111111111111111,"Mouse",6,10,0.6,"Both",0.166666666666667,6,0.185185185185185,5.4,5
"29821","CNOT7","Human",5,13,0.384615384615385,"Mouse",4,11,0.363636363636364,"Both",1.25,0.8,1.05769230769231,0.945454545454545,1
"29824","CNOT8","Human",9,25,0.36,"Mouse",6,4,1.5,"Both",1.5,0.666666666666667,0.24,4.16666666666667,3
"29825","CNOT9","Human",3,9,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",3,0.333333333333333,1,1,2
"29826","CNP","Human",5,12,0.416666666666667,"Mouse",4,4,1,"Both",1.25,0.8,0.416666666666667,2.4,1
"29827","CNPPD1","Human",2,4,0.5,"Mouse",7,8,0.875,"Both",0.285714285714286,3.5,0.571428571428571,1.75,5
"29829","CNPY2","Human",2,12,0.166666666666667,"Mouse",2,5,0.4,"Both",1,1,0.416666666666667,2.4,0
"29830","CNPY3","Human",3,2,1.5,"Mouse",3,5,0.6,"Both",1,1,2.5,0.4,0
"29831","CNPY4","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"29832","CNR1","Human",7,7,1,"Mouse",7,3,2.33333333333333,"Both",1,1,0.428571428571429,2.33333333333333,0
"29834","CNRIP1","Human",4,4,1,"Mouse",1,3,0.333333333333333,"Both",4,0.25,3,0.333333333333333,3
"29836","CNST","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"29840","CNTFR","Human",4,4,1,"Mouse",7,6,1.16666666666667,"Both",0.571428571428571,1.75,0.857142857142857,1.16666666666667,3
"29843","CNTN1","Human",4,11,0.363636363636364,"Mouse",8,4,2,"Both",0.5,2,0.181818181818182,5.5,4
"29844","CNTN2","Human",2,33,0.0606060606060606,"Mouse",3,8,0.375,"Both",0.666666666666667,1.5,0.161616161616162,6.1875,1
"29845","CNTN3","Human",2,2,1,"Mouse",2,3,0.666666666666667,"Both",1,1,1.5,0.666666666666667,0
"29846","CNTN4","Human",1,17,0.0588235294117647,"Mouse",3,13,0.230769230769231,"Both",0.333333333333333,3,0.254901960784314,3.92307692307692,2
"29851","CNTNAP1","Human",3,4,0.75,"Mouse",2,2,1,"Both",1.5,0.666666666666667,0.75,1.33333333333333,1
"29852","CNTNAP2","Human",3,24,0.125,"Mouse",2,6,0.333333333333333,"Both",1.5,0.666666666666667,0.375,2.66666666666667,1
"29859","CNTNAP4","Human",2,9,0.222222222222222,"Mouse",3,6,0.5,"Both",0.666666666666667,1.5,0.444444444444444,2.25,1
"29865","CNTROB","Human",2,15,0.133333333333333,"Mouse",1,10,0.1,"Both",2,0.5,1.33333333333333,0.75,1
"29868","COA3","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"29869","COA4","Human",1,6,0.166666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.5,2,0
"29870","COA5","Human",5,5,1,"Mouse",2,2,1,"Both",2.5,0.4,1,1,3
"29871","COA6","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"29873","COA7","Human",1,2,0.5,"Mouse",1,5,0.2,"Both",1,1,2.5,0.4,0
"29874","COASY","Human",3,14,0.214285714285714,"Mouse",3,4,0.75,"Both",1,1,0.285714285714286,3.5,0
"29875","COBL","Human",1,11,0.0909090909090909,"Mouse",7,10,0.7,"Both",0.142857142857143,7,0.12987012987013,7.7,6
"29876","COBLL1","Human",1,26,0.0384615384615385,"Mouse",4,13,0.307692307692308,"Both",0.25,4,0.125,8,3
"29877","COCH","Human",3,14,0.214285714285714,"Mouse",2,4,0.5,"Both",1.5,0.666666666666667,0.428571428571429,2.33333333333333,1
"29878","COG1","Human",5,10,0.5,"Mouse",10,8,1.25,"Both",0.5,2,0.4,2.5,5
"29879","COG2","Human",1,9,0.111111111111111,"Mouse",3,5,0.6,"Both",0.333333333333333,3,0.185185185185185,5.4,2
"29880","COG3","Human",1,7,0.142857142857143,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.19047619047619,5.25,2
"29881","COG4","Human",6,14,0.428571428571429,"Mouse",5,14,0.357142857142857,"Both",1.2,0.833333333333333,1.2,0.833333333333333,1
"29882","COG5","Human",1,10,0.1,"Mouse",2,4,0.5,"Both",0.5,2,0.2,5,1
"29883","COG6","Human",1,12,0.0833333333333333,"Mouse",1,6,0.166666666666667,"Both",1,1,0.5,2,0
"29884","COG7","Human",1,6,0.166666666666667,"Mouse",5,4,1.25,"Both",0.2,5,0.133333333333333,7.5,4
"29885","COG8","Human",2,7,0.285714285714286,"Mouse",4,4,1,"Both",0.5,2,0.285714285714286,3.5,2
"29886","COIL","Human",1,2,0.5,"Mouse",1,3,0.333333333333333,"Both",1,1,1.5,0.666666666666667,0
"29895","COL16A1","Human",3,17,0.176470588235294,"Mouse",3,13,0.230769230769231,"Both",1,1,0.764705882352941,1.30769230769231,0
"29897","COL18A1","Human",1,7,0.142857142857143,"Mouse",2,5,0.4,"Both",0.5,2,0.357142857142857,2.8,1
"29910","COL26A1","Human",2,3,0.666666666666667,"Mouse",1,11,0.0909090909090909,"Both",2,0.5,7.33333333333333,0.136363636363636,1
"29916","COL4A2","Human",1,18,0.0555555555555556,"Mouse",1,3,0.333333333333333,"Both",1,1,0.166666666666667,6,0
"29920","COL4A3BP","Human",3,29,0.103448275862069,"Mouse",3,7,0.428571428571429,"Both",1,1,0.241379310344828,4.14285714285714,0
"29926","COL5A2","Human",2,4,0.5,"Mouse",1,4,0.25,"Both",2,0.5,2,0.5,1
"29929","COL6A2","Human",1,8,0.125,"Mouse",1,3,0.333333333333333,"Both",1,1,0.375,2.66666666666667,0
"29940","COL9A2","Human",7,12,0.583333333333333,"Mouse",3,3,1,"Both",2.33333333333333,0.428571428571429,0.583333333333333,1.71428571428571,4
"29941","COL9A3","Human",5,14,0.357142857142857,"Mouse",1,6,0.166666666666667,"Both",5,0.2,2.14285714285714,0.466666666666667,4
"29943","COLCA2","Human",2,7,0.285714285714286,"Mouse",1,2,0.5,"Both",2,0.5,0.571428571428571,1.75,1
"29946","COLEC12","Human",1,3,0.333333333333333,"Mouse",1,4,0.25,"Both",1,1,1.33333333333333,0.75,0
"29947","COLGALT1","Human",3,6,0.5,"Mouse",2,3,0.666666666666667,"Both",1.5,0.666666666666667,0.75,1.33333333333333,1
"29948","COLGALT2","Human",4,5,0.8,"Mouse",1,2,0.5,"Both",4,0.25,1.6,0.625,3
"29950","COMMD1","Human",1,8,0.125,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.375,2.66666666666667,1
"29951","COMMD10","Human",1,7,0.142857142857143,"Mouse",5,11,0.454545454545455,"Both",0.2,5,0.314285714285714,3.18181818181818,4
"29952","COMMD2","Human",3,7,0.428571428571429,"Mouse",2,3,0.666666666666667,"Both",1.5,0.666666666666667,0.642857142857143,1.55555555555556,1
"29953","COMMD3","Human",7,15,0.466666666666667,"Mouse",3,12,0.25,"Both",2.33333333333333,0.428571428571429,1.86666666666667,0.535714285714286,4
"29955","COMMD4","Human",3,25,0.12,"Mouse",5,13,0.384615384615385,"Both",0.6,1.66666666666667,0.312,3.20512820512821,2
"29956","COMMD5","Human",3,7,0.428571428571429,"Mouse",2,3,0.666666666666667,"Both",1.5,0.666666666666667,0.642857142857143,1.55555555555556,1
"29958","COMMD7","Human",2,4,0.5,"Mouse",4,3,1.33333333333333,"Both",0.5,2,0.375,2.66666666666667,2
"29959","COMMD8","Human",1,2,0.5,"Mouse",6,5,1.2,"Both",0.166666666666667,6,0.416666666666667,2.4,5
"29960","COMMD9","Human",4,8,0.5,"Mouse",1,4,0.25,"Both",4,0.25,2,0.5,3
"29962","COMT","Human",3,11,0.272727272727273,"Mouse",4,4,1,"Both",0.75,1.33333333333333,0.272727272727273,3.66666666666667,1
"29963","COMTD1","Human",2,7,0.285714285714286,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.380952380952381,2.625,1
"29964","COP1","Human",7,11,0.636363636363636,"Mouse",1,13,0.0769230769230769,"Both",7,0.142857142857143,8.27272727272727,0.120879120879121,6
"29966","COPA","Human",4,20,0.2,"Mouse",7,10,0.7,"Both",0.571428571428571,1.75,0.285714285714286,3.5,3
"29967","COPB1","Human",4,12,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",2,0.5,0.5,2,2
"29968","COPB2","Human",4,13,0.307692307692308,"Mouse",2,6,0.333333333333333,"Both",2,0.5,0.923076923076923,1.08333333333333,2
"29969","COPE","Human",4,11,0.363636363636364,"Mouse",7,8,0.875,"Both",0.571428571428571,1.75,0.415584415584416,2.40625,3
"29970","COPG1","Human",2,10,0.2,"Mouse",7,10,0.7,"Both",0.285714285714286,3.5,0.285714285714286,3.5,5
"29971","COPG2","Human",1,3,0.333333333333333,"Mouse",7,8,0.875,"Both",0.142857142857143,7,0.380952380952381,2.625,6
"29972","COPRS","Human",2,5,0.4,"Mouse",3,5,0.6,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"29973","COPS2","Human",2,8,0.25,"Mouse",3,5,0.6,"Both",0.666666666666667,1.5,0.416666666666667,2.4,1
"29974","COPS3","Human",6,18,0.333333333333333,"Mouse",3,8,0.375,"Both",2,0.5,0.888888888888889,1.125,3
"29975","COPS4","Human",2,11,0.181818181818182,"Mouse",8,7,1.14285714285714,"Both",0.25,4,0.159090909090909,6.28571428571429,6
"29976","COPS5","Human",2,13,0.153846153846154,"Mouse",2,7,0.285714285714286,"Both",1,1,0.538461538461539,1.85714285714286,0
"29978","COPS6","Human",7,10,0.7,"Mouse",4,5,0.8,"Both",1.75,0.571428571428571,0.875,1.14285714285714,3
"29979","COPS7A","Human",9,22,0.409090909090909,"Mouse",9,7,1.28571428571429,"Both",1,1,0.318181818181818,3.14285714285714,0
"29980","COPS7B","Human",2,25,0.08,"Mouse",3,6,0.5,"Both",0.666666666666667,1.5,0.16,6.25,1
"29981","COPS8","Human",2,7,0.285714285714286,"Mouse",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.857142857142857,1.16666666666667,1
"29984","COPS9","Human",4,5,0.8,"Mouse",3,5,0.6,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"29985","COPZ1","Human",4,18,0.222222222222222,"Mouse",4,4,1,"Both",1,1,0.222222222222222,4.5,0
"29987","COQ10A","Human",3,10,0.3,"Mouse",5,7,0.714285714285714,"Both",0.6,1.66666666666667,0.42,2.38095238095238,2
"29988","COQ10B","Human",1,4,0.25,"Mouse",2,4,0.5,"Both",0.5,2,0.5,2,1
"29990","COQ2","Human",3,6,0.5,"Mouse",7,5,1.4,"Both",0.428571428571429,2.33333333333333,0.357142857142857,2.8,4
"29991","COQ3","Human",3,3,1,"Mouse",1,2,0.5,"Both",3,0.333333333333333,2,0.5,2
"29992","COQ4","Human",5,5,1,"Mouse",3,6,0.5,"Both",1.66666666666667,0.6,2,0.5,2
"29993","COQ5","Human",2,8,0.25,"Mouse",1,3,0.333333333333333,"Both",2,0.5,0.75,1.33333333333333,1
"29994","COQ6","Human",3,20,0.15,"Mouse",2,11,0.181818181818182,"Both",1.5,0.666666666666667,0.825,1.21212121212121,1
"29995","COQ7","Human",2,11,0.181818181818182,"Mouse",2,5,0.4,"Both",1,1,0.454545454545455,2.2,0
"29996","COQ8A","Human",3,9,0.333333333333333,"Mouse",3,17,0.176470588235294,"Both",1,1,1.88888888888889,0.529411764705882,0
"29997","COQ8B","Human",6,17,0.352941176470588,"Mouse",3,7,0.428571428571429,"Both",2,0.5,0.823529411764706,1.21428571428571,3
"29998","COQ9","Human",3,16,0.1875,"Mouse",2,9,0.222222222222222,"Both",1.5,0.666666666666667,0.84375,1.18518518518519,1
"30000","CORO1A","Human",2,17,0.117647058823529,"Mouse",6,12,0.5,"Both",0.333333333333333,3,0.235294117647059,4.25,4
"30001","CORO1B","Human",1,10,0.1,"Mouse",5,14,0.357142857142857,"Both",0.2,5,0.28,3.57142857142857,4
"30002","CORO1C","Human",4,19,0.210526315789474,"Mouse",6,11,0.545454545454545,"Both",0.666666666666667,1.5,0.385964912280702,2.59090909090909,2
