"","associated_gene","Human","Human_Detected_Num_Isoseq","Human_Known_Num_Gencode","Human_Normalised","Mouse","Mouse_Detected_Num_Isoseq","Mouse_Known_Num_Gencode","Mouse_Normalised","Detected","isoseq_comparison_HumanvsMouse","isoseq_comparison_MousevsHuman","isoseq_comparison_normalisedHumanvsMouse","isoseq_comparison_normalisedMousevsHuman","isoseq_comparison_diff"
"78992","PDHA1","Human",4,13,0.307692307692308,"Mouse",3,4,0.75,"Both",1.33333333333333,0.75,0.41025641025641,2.4375,1
"78995","PDHB","Human",2,10,0.2,"Mouse",8,7,1.14285714285714,"Both",0.25,4,0.175,5.71428571428571,6
"78996","PDHX","Human",1,8,0.125,"Mouse",1,3,0.333333333333333,"Both",1,1,0.375,2.66666666666667,0
"78999","PDIA3","Human",3,6,0.5,"Mouse",3,4,0.75,"Both",1,1,0.666666666666667,1.5,0
"79002","PDIA4","Human",1,4,0.25,"Mouse",2,2,1,"Both",0.5,2,0.25,4,1
"79004","PDIA6","Human",2,8,0.25,"Mouse",2,5,0.4,"Both",1,1,0.625,1.6,0
"79005","PDIK1L","Human",5,4,1.25,"Mouse",1,6,0.166666666666667,"Both",5,0.2,7.5,0.133333333333333,4
"79007","PDK1","Human",2,9,0.222222222222222,"Mouse",5,8,0.625,"Both",0.4,2.5,0.355555555555556,2.8125,3
"79008","PDK2","Human",3,16,0.1875,"Mouse",6,5,1.2,"Both",0.5,2,0.15625,6.4,3
"79009","PDK3","Human",1,4,0.25,"Mouse",1,3,0.333333333333333,"Both",1,1,0.75,1.33333333333333,0
"79010","PDK4","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"79011","PDLIM1","Human",1,5,0.2,"Mouse",1,5,0.2,"Both",1,1,1,1,0
"79016","PDLIM2","Human",3,21,0.142857142857143,"Mouse",2,10,0.2,"Both",1.5,0.666666666666667,0.714285714285714,1.4,1
"79017","PDLIM3","Human",3,14,0.214285714285714,"Mouse",1,4,0.25,"Both",3,0.333333333333333,0.857142857142857,1.16666666666667,2
"79018","PDLIM4","Human",1,7,0.142857142857143,"Mouse",2,5,0.4,"Both",0.5,2,0.357142857142857,2.8,1
"79019","PDLIM5","Human",3,23,0.130434782608696,"Mouse",4,13,0.307692307692308,"Both",0.75,1.33333333333333,0.423913043478261,2.35897435897436,1
"79020","PDLIM7","Human",9,16,0.5625,"Mouse",14,11,1.27272727272727,"Both",0.642857142857143,1.55555555555556,0.441964285714286,2.26262626262626,5
"79021","PDP1","Human",4,10,0.4,"Mouse",6,6,1,"Both",0.666666666666667,1.5,0.4,2.5,2
"79023","PDPK1","Human",2,17,0.117647058823529,"Mouse",3,11,0.272727272727273,"Both",0.666666666666667,1.5,0.431372549019608,2.31818181818182,1
"79025","PDPN","Human",1,12,0.0833333333333333,"Mouse",1,2,0.5,"Both",1,1,0.166666666666667,6,0
"79027","PDRG1","Human",1,1,1,"Mouse",5,8,0.625,"Both",0.2,5,1.6,0.625,4
"79028","PDS5A","Human",4,10,0.4,"Mouse",3,14,0.214285714285714,"Both",1.33333333333333,0.75,1.86666666666667,0.535714285714286,1
"79029","PDS5B","Human",2,9,0.222222222222222,"Mouse",1,8,0.125,"Both",2,0.5,1.77777777777778,0.5625,1
"79030","PDSS1","Human",1,4,0.25,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.875,1.14285714285714,1
"79035","PDXDC1","Human",1,18,0.0555555555555556,"Mouse",6,15,0.4,"Both",0.166666666666667,6,0.138888888888889,7.2,5
"79037","PDXK","Human",3,19,0.157894736842105,"Mouse",1,2,0.5,"Both",3,0.333333333333333,0.315789473684211,3.16666666666667,2
"79039","PDXP","Human",1,2,0.5,"Mouse",2,1,2,"Both",0.5,2,0.25,4,1
"79040","PDYN","Human",1,11,0.0909090909090909,"Mouse",1,3,0.333333333333333,"Both",1,1,0.272727272727273,3.66666666666667,0
"79042","PDZD11","Human",2,4,0.5,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"79043","PDZD2","Human",1,12,0.0833333333333333,"Mouse",3,9,0.333333333333333,"Both",0.333333333333333,3,0.25,4,2
"79045","PDZD4","Human",2,9,0.222222222222222,"Mouse",5,2,2.5,"Both",0.4,2.5,0.0888888888888889,11.25,3
"79046","PDZD7","Human",5,9,0.555555555555556,"Mouse",1,8,0.125,"Both",5,0.2,4.44444444444444,0.225,4
"79047","PDZD8","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"79055","PDZRN3","Human",4,12,0.333333333333333,"Mouse",2,4,0.5,"Both",2,0.5,0.666666666666667,1.5,2
"79057","PDZRN4","Human",1,5,0.2,"Mouse",1,4,0.25,"Both",1,1,0.8,1.25,0
"79058","PEA15","Human",6,4,1.5,"Mouse",8,5,1.6,"Both",0.75,1.33333333333333,0.9375,1.06666666666667,2
"79064","PEBP1","Human",2,2,1,"Mouse",1,4,0.25,"Both",2,0.5,4,0.25,1
"79069","PECAM1","Human",1,9,0.111111111111111,"Mouse",4,8,0.5,"Both",0.25,4,0.222222222222222,4.5,3
"79070","PECR","Human",1,8,0.125,"Mouse",1,4,0.25,"Both",1,1,0.5,2,0
"79071","PEF1","Human",2,8,0.25,"Mouse",1,2,0.5,"Both",2,0.5,0.5,2,1
"79072","PEG10","Human",2,9,0.222222222222222,"Mouse",1,3,0.333333333333333,"Both",2,0.5,0.666666666666667,1.5,1
"79075","PEG3","Human",3,18,0.166666666666667,"Mouse",2,4,0.5,"Both",1.5,0.666666666666667,0.333333333333333,3,1
"79076","PELI1","Human",1,4,0.25,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.333333333333333,3,2
"79077","PELI2","Human",1,3,0.333333333333333,"Mouse",2,8,0.25,"Both",0.5,2,1.33333333333333,0.75,1
"79078","PELI3","Human",2,9,0.222222222222222,"Mouse",4,7,0.571428571428571,"Both",0.5,2,0.388888888888889,2.57142857142857,2
"79079","PELO","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"79080","PELP1","Human",5,15,0.333333333333333,"Mouse",1,2,0.5,"Both",5,0.2,0.666666666666667,1.5,4
"79081","PEMT","Human",1,13,0.0769230769230769,"Mouse",1,10,0.1,"Both",1,1,0.769230769230769,1.3,0
"79082","PENK","Human",3,9,0.333333333333333,"Mouse",2,2,1,"Both",1.5,0.666666666666667,0.333333333333333,3,1
"79083","PEPD","Human",1,14,0.0714285714285714,"Mouse",1,6,0.166666666666667,"Both",1,1,0.428571428571429,2.33333333333333,0
"79086","PER3","Human",2,9,0.222222222222222,"Mouse",4,5,0.8,"Both",0.5,2,0.277777777777778,3.6,2
"79089","PERP","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"79090","PES1","Human",1,13,0.0769230769230769,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.102564102564103,9.75,2
"79093","PET100","Human",1,7,0.142857142857143,"Mouse",3,6,0.5,"Both",0.333333333333333,3,0.285714285714286,3.5,2
"79094","PET117","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"79096","PEX1","Human",2,10,0.2,"Mouse",3,14,0.214285714285714,"Both",0.666666666666667,1.5,0.933333333333333,1.07142857142857,1
"79097","PEX10","Human",1,9,0.111111111111111,"Mouse",1,5,0.2,"Both",1,1,0.555555555555555,1.8,0
"79098","PEX11A","Human",1,5,0.2,"Mouse",2,4,0.5,"Both",0.5,2,0.4,2.5,1
"79099","PEX11B","Human",3,3,1,"Mouse",4,7,0.571428571428571,"Both",0.75,1.33333333333333,1.75,0.571428571428571,1
"79101","PEX12","Human",1,4,0.25,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.875,1.14285714285714,1
"79103","PEX13","Human",1,5,0.2,"Mouse",2,4,0.5,"Both",0.5,2,0.4,2.5,1
"79105","PEX14","Human",3,4,0.75,"Mouse",5,5,1,"Both",0.6,1.66666666666667,0.75,1.33333333333333,2
"79106","PEX16","Human",2,11,0.181818181818182,"Mouse",5,4,1.25,"Both",0.4,2.5,0.145454545454545,6.875,3
"79107","PEX19","Human",3,12,0.25,"Mouse",7,6,1.16666666666667,"Both",0.428571428571429,2.33333333333333,0.214285714285714,4.66666666666667,4
"79108","PEX2","Human",3,6,0.5,"Mouse",7,6,1.16666666666667,"Both",0.428571428571429,2.33333333333333,0.428571428571429,2.33333333333333,4
"79109","PEX26","Human",1,5,0.2,"Mouse",1,6,0.166666666666667,"Both",1,1,1.2,0.833333333333333,0
"79110","PEX3","Human",1,3,0.333333333333333,"Mouse",2,7,0.285714285714286,"Both",0.5,2,1.16666666666667,0.857142857142857,1
"79111","PEX5","Human",4,20,0.2,"Mouse",4,8,0.5,"Both",1,1,0.4,2.5,0
"79112","PEX5L","Human",1,18,0.0555555555555556,"Mouse",11,12,0.916666666666667,"Both",0.0909090909090909,11,0.0606060606060606,16.5,10
"79115","PEX6","Human",3,2,1.5,"Mouse",3,4,0.75,"Both",1,1,2,0.5,0
"79116","PEX7","Human",1,3,0.333333333333333,"Mouse",1,4,0.25,"Both",1,1,1.33333333333333,0.75,0
"79119","PFAS","Human",1,12,0.0833333333333333,"Mouse",1,7,0.142857142857143,"Both",1,1,0.583333333333333,1.71428571428571,0
"79120","PFDN1","Human",2,7,0.285714285714286,"Mouse",2,3,0.666666666666667,"Both",1,1,0.428571428571429,2.33333333333333,0
"79121","PFDN2","Human",2,2,1,"Mouse",3,3,1,"Both",0.666666666666667,1.5,1,1,1
"79122","PFDN4","Human",2,5,0.4,"Mouse",1,7,0.142857142857143,"Both",2,0.5,2.8,0.357142857142857,1
"79123","PFDN5","Human",3,20,0.15,"Mouse",2,8,0.25,"Both",1.5,0.666666666666667,0.6,1.66666666666667,1
"79124","PFDN6","Human",1,7,0.142857142857143,"Mouse",3,6,0.5,"Both",0.333333333333333,3,0.285714285714286,3.5,2
"79126","PFKFB2","Human",1,10,0.1,"Mouse",7,13,0.538461538461538,"Both",0.142857142857143,7,0.185714285714286,5.38461538461538,6
"79127","PFKFB3","Human",4,19,0.210526315789474,"Mouse",4,21,0.19047619047619,"Both",1,1,1.10526315789474,0.904761904761905,0
"79128","PFKFB4","Human",1,15,0.0666666666666667,"Mouse",3,10,0.3,"Both",0.333333333333333,3,0.222222222222222,4.5,2
"79129","PFKL","Human",6,12,0.5,"Mouse",5,8,0.625,"Both",1.2,0.833333333333333,0.8,1.25,1
"79130","PFKM","Human",6,32,0.1875,"Mouse",5,5,1,"Both",1.2,0.833333333333333,0.1875,5.33333333333333,1
"79131","PFKP","Human",7,12,0.583333333333333,"Mouse",6,13,0.461538461538462,"Both",1.16666666666667,0.857142857142857,1.26388888888889,0.791208791208791,1
"79132","PFN1","Human",2,3,0.666666666666667,"Mouse",2,4,0.5,"Both",1,1,1.33333333333333,0.75,0
"79144","PFN2","Human",6,18,0.333333333333333,"Mouse",6,4,1.5,"Both",1,1,0.222222222222222,4.5,0
"79152","PGAM1","Human",2,3,0.666666666666667,"Mouse",3,3,1,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"79168","PGAM2","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"79173","PGAM5","Human",3,4,0.75,"Mouse",2,4,0.5,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"79175","PGAP1","Human",3,11,0.272727272727273,"Mouse",1,4,0.25,"Both",3,0.333333333333333,1.09090909090909,0.916666666666667,2
"79176","PGAP2","Human",3,37,0.0810810810810811,"Mouse",9,25,0.36,"Both",0.333333333333333,3,0.225225225225225,4.44,6
"79177","PGAP3","Human",6,11,0.545454545454545,"Mouse",1,5,0.2,"Both",6,0.166666666666667,2.72727272727273,0.366666666666667,5
"79178","PGBD1","Human",1,1,1,"Mouse",1,5,0.2,"Both",1,1,5,0.2,0
"79188","PGBD5","Human",3,3,1,"Mouse",4,6,0.666666666666667,"Both",0.75,1.33333333333333,1.5,0.666666666666667,1
"79191","PGD","Human",1,10,0.1,"Mouse",2,5,0.4,"Both",0.5,2,0.25,4,1
"79194","PGGHG","Human",1,8,0.125,"Mouse",1,6,0.166666666666667,"Both",1,1,0.75,1.33333333333333,0
"79195","PGGT1B","Human",1,5,0.2,"Mouse",1,9,0.111111111111111,"Both",1,1,1.8,0.555555555555555,0
"79198","PGK1","Human",2,6,0.333333333333333,"Mouse",3,3,1,"Both",0.666666666666667,1.5,0.333333333333333,3,1
"79209","PGM1","Human",1,6,0.166666666666667,"Mouse",3,2,1.5,"Both",0.333333333333333,3,0.111111111111111,9,2
"79210","PGM2","Human",2,6,0.333333333333333,"Mouse",2,4,0.5,"Both",1,1,0.666666666666667,1.5,0
"79211","PGM2L1","Human",1,2,0.5,"Mouse",2,4,0.5,"Both",0.5,2,1,1,1
"79212","PGM3","Human",3,22,0.136363636363636,"Mouse",2,5,0.4,"Both",1.5,0.666666666666667,0.340909090909091,2.93333333333333,1
"79219","PGP","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"79225","PGRMC1","Human",2,2,1,"Mouse",2,1,2,"Both",1,1,0.5,2,0
"79226","PGRMC2","Human",1,8,0.125,"Mouse",1,2,0.5,"Both",1,1,0.25,4,0
"79227","PGS1","Human",6,15,0.4,"Mouse",8,4,2,"Both",0.75,1.33333333333333,0.2,5,2
"79228","PHACTR1","Human",1,10,0.1,"Mouse",13,16,0.8125,"Both",0.0769230769230769,13,0.123076923076923,8.125,12
"79229","PHACTR2","Human",1,12,0.0833333333333333,"Mouse",4,5,0.8,"Both",0.25,4,0.104166666666667,9.6,3
"79232","PHACTR3","Human",5,9,0.555555555555556,"Mouse",4,7,0.571428571428571,"Both",1.25,0.8,0.972222222222222,1.02857142857143,1
"79233","PHACTR4","Human",1,9,0.111111111111111,"Mouse",5,6,0.833333333333333,"Both",0.2,5,0.133333333333333,7.5,4
"79234","PHAX","Human",2,5,0.4,"Mouse",2,3,0.666666666666667,"Both",1,1,0.6,1.66666666666667,0
"79235","PHB","Human",3,15,0.2,"Mouse",2,5,0.4,"Both",1.5,0.666666666666667,0.5,2,1
"79259","PHC1","Human",2,14,0.142857142857143,"Mouse",3,16,0.1875,"Both",0.666666666666667,1.5,0.761904761904762,1.3125,1
"79261","PHC2","Human",7,12,0.583333333333333,"Mouse",9,12,0.75,"Both",0.777777777777778,1.28571428571429,0.777777777777778,1.28571428571429,2
"79263","PHETA1","Human",1,5,0.2,"Mouse",4,3,1.33333333333333,"Both",0.25,4,0.15,6.66666666666667,3
"79267","PHF1","Human",1,11,0.0909090909090909,"Mouse",8,7,1.14285714285714,"Both",0.125,8,0.0795454545454546,12.5714285714286,7
"79268","PHF10","Human",2,6,0.333333333333333,"Mouse",4,5,0.8,"Both",0.5,2,0.416666666666667,2.4,2
"79273","PHF12","Human",1,17,0.0588235294117647,"Mouse",7,8,0.875,"Both",0.142857142857143,7,0.0672268907563025,14.875,6
"79274","PHF13","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"79275","PHF14","Human",3,16,0.1875,"Mouse",3,11,0.272727272727273,"Both",1,1,0.6875,1.45454545454545,0
"79277","PHF2","Human",1,3,0.333333333333333,"Mouse",2,1,2,"Both",0.5,2,0.166666666666667,6,1
"79278","PHF20","Human",8,16,0.5,"Mouse",9,11,0.818181818181818,"Both",0.888888888888889,1.125,0.611111111111111,1.63636363636364,1
"79280","PHF20L1","Human",10,20,0.5,"Mouse",9,12,0.75,"Both",1.11111111111111,0.9,0.666666666666667,1.5,1
"79281","PHF21A","Human",1,21,0.0476190476190476,"Mouse",5,21,0.238095238095238,"Both",0.2,5,0.2,5,4
"79282","PHF21B","Human",1,12,0.0833333333333333,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.25,4,1
"79283","PHF23","Human",3,13,0.230769230769231,"Mouse",6,9,0.666666666666667,"Both",0.5,2,0.346153846153846,2.88888888888889,3
"79284","PHF24","Human",4,4,1,"Mouse",10,9,1.11111111111111,"Both",0.4,2.5,0.9,1.11111111111111,6
"79287","PHF3","Human",1,12,0.0833333333333333,"Mouse",1,14,0.0714285714285714,"Both",1,1,1.16666666666667,0.857142857142857,0
"79288","PHF5A","Human",1,3,0.333333333333333,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.5,2,1
"79290","PHF6","Human",2,5,0.4,"Mouse",2,5,0.4,"Both",1,1,1,1,0
"79291","PHF7","Human",1,11,0.0909090909090909,"Mouse",3,7,0.428571428571429,"Both",0.333333333333333,3,0.212121212121212,4.71428571428571,2
"79292","PHF8","Human",1,18,0.0555555555555556,"Mouse",4,11,0.363636363636364,"Both",0.25,4,0.152777777777778,6.54545454545455,3
"79294","PHGDH","Human",1,34,0.0294117647058824,"Mouse",2,4,0.5,"Both",0.5,2,0.0588235294117647,17,1
"79297","PHIP","Human",2,2,1,"Mouse",5,16,0.3125,"Both",0.4,2.5,3.2,0.3125,3
"79301","PHKA2","Human",2,8,0.25,"Mouse",3,10,0.3,"Both",0.666666666666667,1.5,0.833333333333333,1.2,1
"79303","PHKB","Human",3,17,0.176470588235294,"Mouse",4,9,0.444444444444444,"Both",0.75,1.33333333333333,0.397058823529412,2.51851851851852,1
"79306","PHKG1","Human",1,10,0.1,"Mouse",1,6,0.166666666666667,"Both",1,1,0.6,1.66666666666667,0
"79310","PHKG2","Human",5,11,0.454545454545455,"Mouse",7,11,0.636363636363636,"Both",0.714285714285714,1.4,0.714285714285714,1.4,2
"79311","PHLDA1","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"79313","PHLDA3","Human",2,4,0.5,"Mouse",1,2,0.5,"Both",2,0.5,1,1,1
"79314","PHLDB1","Human",4,28,0.142857142857143,"Mouse",11,18,0.611111111111111,"Both",0.363636363636364,2.75,0.233766233766234,4.27777777777778,7
"79317","PHLPP1","Human",1,7,0.142857142857143,"Mouse",1,3,0.333333333333333,"Both",1,1,0.428571428571429,2.33333333333333,0
"79323","PHPT1","Human",5,6,0.833333333333333,"Mouse",4,2,2,"Both",1.25,0.8,0.416666666666667,2.4,1
"79324","PHRF1","Human",1,6,0.166666666666667,"Mouse",5,10,0.5,"Both",0.2,5,0.333333333333333,3,4
"79325","PHTF1","Human",1,12,0.0833333333333333,"Mouse",5,10,0.5,"Both",0.2,5,0.166666666666667,6,4
"79327","PHTF2","Human",3,12,0.25,"Mouse",3,7,0.428571428571429,"Both",1,1,0.583333333333333,1.71428571428571,0
"79330","PHYH","Human",2,7,0.285714285714286,"Mouse",2,3,0.666666666666667,"Both",1,1,0.428571428571429,2.33333333333333,0
"79331","PHYHD1","Human",3,13,0.230769230769231,"Mouse",1,13,0.0769230769230769,"Both",3,0.333333333333333,3,0.333333333333333,2
"79332","PHYHIP","Human",8,5,1.6,"Mouse",9,2,4.5,"Both",0.888888888888889,1.125,0.355555555555556,2.8125,1
"79333","PHYHIPL","Human",2,4,0.5,"Mouse",4,10,0.4,"Both",0.5,2,1.25,0.8,2
"79334","PHYKPL","Human",1,18,0.0555555555555556,"Mouse",2,8,0.25,"Both",0.5,2,0.222222222222222,4.5,1
"79336","PI16","Human",1,4,0.25,"Mouse",3,6,0.5,"Both",0.333333333333333,3,0.5,2,2
"79338","PI4K2A","Human",1,1,1,"Mouse",5,4,1.25,"Both",0.2,5,0.8,1.25,4
"79339","PI4K2B","Human",2,2,1,"Mouse",1,4,0.25,"Both",2,0.5,4,0.25,1
"79340","PI4KA","Human",6,18,0.333333333333333,"Mouse",11,11,1,"Both",0.545454545454545,1.83333333333333,0.333333333333333,3,5
"79343","PI4KB","Human",10,13,0.769230769230769,"Mouse",3,7,0.428571428571429,"Both",3.33333333333333,0.3,1.7948717948718,0.557142857142857,7
"79344","PIANP","Human",5,6,0.833333333333333,"Mouse",10,7,1.42857142857143,"Both",0.5,2,0.583333333333333,1.71428571428571,5
"79345","PIAS1","Human",2,8,0.25,"Mouse",5,5,1,"Both",0.4,2.5,0.25,4,3
"79346","PIAS2","Human",5,16,0.3125,"Mouse",5,4,1.25,"Both",1,1,0.25,4,0
"79347","PIAS3","Human",4,9,0.444444444444444,"Mouse",5,10,0.5,"Both",0.8,1.25,0.888888888888889,1.125,1
"79348","PIAS4","Human",1,6,0.166666666666667,"Mouse",1,5,0.2,"Both",1,1,0.833333333333333,1.2,0
"79349","PIBF1","Human",1,8,0.125,"Mouse",2,8,0.25,"Both",0.5,2,0.5,2,1
"79350","PICALM","Human",10,24,0.416666666666667,"Mouse",9,15,0.6,"Both",1.11111111111111,0.9,0.694444444444445,1.44,1
"79352","PICK1","Human",8,15,0.533333333333333,"Mouse",4,11,0.363636363636364,"Both",2,0.5,1.46666666666667,0.681818181818182,4
"79354","PID1","Human",3,6,0.5,"Mouse",1,8,0.125,"Both",3,0.333333333333333,4,0.25,2
"79356","PIEZO1","Human",1,15,0.0666666666666667,"Mouse",1,9,0.111111111111111,"Both",1,1,0.6,1.66666666666667,0
"79362","PIGA","Human",2,19,0.105263157894737,"Mouse",1,9,0.111111111111111,"Both",2,0.5,0.947368421052632,1.05555555555556,1
"79365","PIGC","Human",2,7,0.285714285714286,"Mouse",1,5,0.2,"Both",2,0.5,1.42857142857143,0.7,1
"79368","PIGF","Human",2,7,0.285714285714286,"Mouse",3,1,3,"Both",0.666666666666667,1.5,0.0952380952380952,10.5,1
"79372","PIGG","Human",3,26,0.115384615384615,"Mouse",4,3,1.33333333333333,"Both",0.75,1.33333333333333,0.0865384615384616,11.5555555555556,1
"79373","PIGH","Human",1,12,0.0833333333333333,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.125,8,1
"79375","PIGK","Human",1,5,0.2,"Mouse",2,9,0.222222222222222,"Both",0.5,2,0.9,1.11111111111111,1
"79376","PIGL","Human",1,17,0.0588235294117647,"Mouse",1,2,0.5,"Both",1,1,0.117647058823529,8.5,0
"79378","PIGN","Human",1,51,0.0196078431372549,"Mouse",1,12,0.0833333333333333,"Both",1,1,0.235294117647059,4.25,0
"79379","PIGO","Human",2,8,0.25,"Mouse",3,5,0.6,"Both",0.666666666666667,1.5,0.416666666666667,2.4,1
"79380","PIGP","Human",1,8,0.125,"Mouse",6,8,0.75,"Both",0.166666666666667,6,0.166666666666667,6,5
"79384","PIGQ","Human",7,25,0.28,"Mouse",10,22,0.454545454545455,"Both",0.7,1.42857142857143,0.616,1.62337662337662,3
"79387","PIGS","Human",2,15,0.133333333333333,"Mouse",6,1,6,"Both",0.333333333333333,3,0.0222222222222222,45,4
"79388","PIGT","Human",4,72,0.0555555555555556,"Mouse",3,5,0.6,"Both",1.33333333333333,0.75,0.0925925925925926,10.8,1
"79389","PIGU","Human",1,6,0.166666666666667,"Mouse",2,5,0.4,"Both",0.5,2,0.416666666666667,2.4,1
"79391","PIGV","Human",2,6,0.333333333333333,"Mouse",3,3,1,"Both",0.666666666666667,1.5,0.333333333333333,3,1
"79392","PIGW","Human",2,3,0.666666666666667,"Mouse",2,2,1,"Both",1,1,0.666666666666667,1.5,0
"79393","PIGX","Human",3,10,0.3,"Mouse",3,13,0.230769230769231,"Both",1,1,1.3,0.769230769230769,0
"79396","PIGZ","Human",1,4,0.25,"Mouse",2,4,0.5,"Both",0.5,2,0.5,2,1
"79398","PIH1D1","Human",2,24,0.0833333333333333,"Mouse",4,9,0.444444444444444,"Both",0.5,2,0.1875,5.33333333333333,2
"79402","PIK3AP1","Human",1,6,0.166666666666667,"Mouse",2,2,1,"Both",0.5,2,0.166666666666667,6,1
"79403","PIK3C2A","Human",1,5,0.2,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.7,1.42857142857143,1
"79406","PIK3C3","Human",1,17,0.0588235294117647,"Mouse",1,4,0.25,"Both",1,1,0.235294117647059,4.25,0
"79407","PIK3CA","Human",1,5,0.2,"Mouse",2,4,0.5,"Both",0.5,2,0.4,2.5,1
"79408","PIK3CB","Human",2,14,0.142857142857143,"Mouse",6,3,2,"Both",0.333333333333333,3,0.0714285714285714,14,4
"79409","PIK3CD","Human",2,8,0.25,"Mouse",2,14,0.142857142857143,"Both",1,1,1.75,0.571428571428571,0
"79414","PIK3IP1","Human",2,6,0.333333333333333,"Mouse",6,10,0.6,"Both",0.333333333333333,3,0.555555555555556,1.8,4
"79416","PIK3R1","Human",4,16,0.25,"Mouse",5,7,0.714285714285714,"Both",0.8,1.25,0.35,2.85714285714286,1
"79417","PIK3R2","Human",2,8,0.25,"Mouse",8,6,1.33333333333333,"Both",0.25,4,0.1875,5.33333333333333,6
"79418","PIK3R3","Human",2,7,0.285714285714286,"Mouse",3,3,1,"Both",0.666666666666667,1.5,0.285714285714286,3.5,1
"79419","PIK3R4","Human",1,8,0.125,"Mouse",3,11,0.272727272727273,"Both",0.333333333333333,3,0.458333333333333,2.18181818181818,2
"79422","PIKFYVE","Human",1,9,0.111111111111111,"Mouse",1,11,0.0909090909090909,"Both",1,1,1.22222222222222,0.818181818181818,0
"79427","PIM1","Human",1,3,0.333333333333333,"Mouse",1,7,0.142857142857143,"Both",1,1,2.33333333333333,0.428571428571429,0
"79428","PIM2","Human",1,3,0.333333333333333,"Mouse",5,4,1.25,"Both",0.2,5,0.266666666666667,3.75,4
"79430","PIM3","Human",4,2,2,"Mouse",2,2,1,"Both",2,0.5,2,0.5,2
"79432","PIN1","Human",6,11,0.545454545454545,"Mouse",5,1,5,"Both",1.2,0.833333333333333,0.109090909090909,9.16666666666667,1
"79435","PIN4","Human",1,9,0.111111111111111,"Mouse",2,2,1,"Both",0.5,2,0.111111111111111,9,1
"79439","PINK1","Human",2,3,0.666666666666667,"Mouse",5,3,1.66666666666667,"Both",0.4,2.5,0.4,2.5,3
"79442","PINX1","Human",2,9,0.222222222222222,"Mouse",1,3,0.333333333333333,"Both",2,0.5,0.666666666666667,1.5,1
"79444","PIP4K2A","Human",1,8,0.125,"Mouse",6,3,2,"Both",0.166666666666667,6,0.0625,16,5
"79445","PIP4K2B","Human",1,4,0.25,"Mouse",4,2,2,"Both",0.25,4,0.125,8,3
"79446","PIP4K2C","Human",4,8,0.5,"Mouse",7,2,3.5,"Both",0.571428571428571,1.75,0.142857142857143,7,3
"79447","PIP4P1","Human",4,7,0.571428571428571,"Mouse",9,11,0.818181818181818,"Both",0.444444444444444,2.25,0.698412698412698,1.43181818181818,5
"79448","PIP4P2","Human",1,6,0.166666666666667,"Mouse",4,1,4,"Both",0.25,4,0.0416666666666667,24,3
"79449","PIP5K1A","Human",2,17,0.117647058823529,"Mouse",1,7,0.142857142857143,"Both",2,0.5,0.823529411764706,1.21428571428571,1
"79450","PIP5K1B","Human",1,9,0.111111111111111,"Mouse",1,5,0.2,"Both",1,1,0.555555555555555,1.8,0
"79452","PIP5K1C","Human",4,8,0.5,"Mouse",9,10,0.9,"Both",0.444444444444444,2.25,0.555555555555556,1.8,5
"79456","PIPOX","Human",1,10,0.1,"Mouse",1,3,0.333333333333333,"Both",1,1,0.3,3.33333333333333,0
"79458","PIR","Human",1,6,0.166666666666667,"Mouse",1,5,0.2,"Both",1,1,0.833333333333333,1.2,0
"79461","PISD","Human",18,17,1.05882352941176,"Mouse",12,14,0.857142857142857,"Both",1.5,0.666666666666667,1.23529411764706,0.809523809523809,6
"79465","PITHD1","Human",2,3,0.666666666666667,"Mouse",4,7,0.571428571428571,"Both",0.5,2,1.16666666666667,0.857142857142857,2
"79466","PITPNA","Human",2,11,0.181818181818182,"Mouse",4,6,0.666666666666667,"Both",0.5,2,0.272727272727273,3.66666666666667,2
"79468","PITPNB","Human",4,11,0.363636363636364,"Mouse",9,4,2.25,"Both",0.444444444444444,2.25,0.161616161616162,6.1875,5
"79469","PITPNC1","Human",2,7,0.285714285714286,"Mouse",3,4,0.75,"Both",0.666666666666667,1.5,0.380952380952381,2.625,1
