"","associated_gene","Human (Adult)_Detected_LogTPM_Isoseq","Human (Adult)","Human (Fetal)_Detected_LogTPM_Isoseq","Human (Fetal)","isoseq_comparison"
"7046","TTC1",2.3946001826007,"Human (Adult)",2.15754455567629,"Human (Fetal)",1.1098728766925
"7047","TTC13",0.776552085888602,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.39039586805208
"7048","TTC14",1.37861207721656,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.701348533275966
"7049","TTC17",1.37861207721656,"Human (Adult)",2.21553650265398,"Human (Fetal)",0.622247512313669
"7050","TTC19",2.26791377972287,"Human (Adult)",2.44278028415704,"Human (Fetal)",0.928414968153999
"7051","TTC21A",1.47552209022462,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.94859320628668
"7052","TTC27",0.776552085888602,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.521687859776261
"7053","TTC3",1.89049543819544,"Human (Adult)",2.17278452223303,"Human (Fetal)",0.870079577082281
"7054","TTC31",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"7055","TTC33",1.25367334060826,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.645945200237276
"7056","TTC37",1.42976459966395,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.690002746480313
"7057","TTC38",1.32062013023888,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.753873617795488
"7058","TTC4",0.952643344944283,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.590429013535106
"7059","TTC5",2.18309226632256,"Human (Adult)",2.41795670043201,"Human (Fetal)",0.902866567433781
"7060","TTC7B",2.05530568684143,"Human (Adult)",1.01141651999805,"Human (Fetal)",2.03210610683459
"7061","TTC9B",2.35633568250541,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.41553201025459
"7062","TTC9C",1.07758208155258,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.907431597973409
"7063","TTI1",1.75427569117745,"Human (Adult)",2.26668902510136,"Human (Fetal)",0.773937523740825
"7064","TTI2",0.952643344944283,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.612441529012147
"7065","TTLL1",0.776552085888602,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.550997614933802
"7066","TTLL11",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7067","TTLL12",1.92268012156684,"Human (Adult)",2.25445456868435,"Human (Fetal)",0.852836046587036
"7068","TTLL7",2.05530568684143,"Human (Adult)",1.88647778338975,"Human (Fetal)",1.08949371412597
"7069","TTPAL",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7070","TTYH1",2.00700100726688,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.968576370913361
"7071","TTYH2",1.92268012156684,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.61908844344492
"7072","TTYH3",2.19979795982541,"Human (Adult)",2.22890046421196,"Human (Fetal)",0.986943111702909
"7073","TUBA1A",3.40031808602253,"Human (Adult)",2.54289543704031,"Human (Fetal)",1.33718360436408
"7074","TUBA1B",3.70571546909367,"Human (Adult)",3.36263286533739,"Human (Fetal)",1.10202796959871
"7075","TUBA1C",1.17449209456064,"Human (Adult)",2.17278452223303,"Human (Fetal)",0.540546972119253
"7076","TUBB",2.31437118096188,"Human (Adult)",1.88647778338975,"Human (Fetal)",1.22682132879575
"7077","TUBB2A",1.07758208155258,"Human (Adult)",3.4723143627546,"Human (Fetal)",0.310335404279967
"7078","TUBB2B",2.51691477538285,"Human (Adult)",3.39880634633678,"Human (Fetal)",0.740529032522128
"7079","TUBB3",2.55830746054107,"Human (Adult)",3.32210983234141,"Human (Fetal)",0.770085153607936
"7080","TUBB4A",3.29703561862939,"Human (Adult)",2.88936347162724,"Human (Fetal)",1.14109410290723
"7081","TUBB4B",2.53621993057823,"Human (Adult)",2.09059776604568,"Human (Fetal)",1.21315538157081
"7082","TUBB6",1.25367334060826,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.753124759434495
"7083","TUBE1",0.776552085888602,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.481291224531309
"7084","TUBG1",2.10899054580421,"Human (Adult)",2.07211436035166,"Human (Fetal)",1.01779640456055
"7085","TUBG2",2.73797317995505,"Human (Adult)",1.7517792094923,"Human (Fetal)",1.56296704808397
"7086","TUBGCP2",1.17449209456064,"Human (Adult)",2.39162776170966,"Human (Fetal)",0.491084822380993
"7087","TUBGCP3",1.42976459966395,"Human (Adult)",1.91450650699,"Human (Fetal)",0.746805818859208
"7088","TUBGCP5",1.25367334060826,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.842218022210427
"7089","TUBGCP6",1.47552209022462,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.782157151924314
"7090","TUFM",2.70597101160289,"Human (Adult)",2.57961824406505,"Human (Fetal)",1.04898118852607
"7091","TUFT1",1.07758208155258,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.723919876173069
"7092","TUG1",1.37861207721656,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.05041391078794
"7093","TULP3",1.37861207721656,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.755681357230726
"7094","TUNAR",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"7095","TUSC2",2.28843544686748,"Human (Adult)",2.07211436035166,"Human (Fetal)",1.10439630681344
"7096","TUSC3",1.67964207288055,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.27977944459953
"7097","TUT1",1.67964207288055,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.958820645763539
"7098","TVP23B",1.62165012590286,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.859617929339707
"7099","TWF1",1.58946544253146,"Human (Adult)",2.33363581473197,"Human (Fetal)",0.681111179601096
"7100","TWF2",2.15676332760021,"Human (Adult)",1.82432987664091,"Human (Fetal)",1.18222222593394
"7101","TWNK",1.17449209456064,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.16123483385747
"7102","TWSG1",0.776552085888602,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.374763140851363
"7103","TXLNA",1.42976459966395,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.919176334136718
"7104","TXN",2.3620128153971,"Human (Adult)",1.88647778338975,"Human (Fetal)",1.25207560682367
"7105","TXN2",2.05530568684143,"Human (Adult)",2.01141651999805,"Human (Fetal)",1.02182002902284
"7106","TXNDC11",1.51691477538285,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.831491494386916
"7107","TXNDC12",1.70597101160289,"Human (Adult)",2.10832653300611,"Human (Fetal)",0.809158820939599
"7108","TXNDC15",1.25367334060826,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.805969644021181
"7109","TXNDC16",0.952643344944283,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.612441529012147
"7110","TXNDC17",1.32062013023888,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.887192890008666
"7111","TXNDC9",1.7765520858886,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.903794635429267
"7112","TXNIP",2.06658669725112,"Human (Adult)",1.7895677703817,"Human (Fetal)",1.15479655560088
"7113","TXNL1",1.99403603010251,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.074075082982
"7114","TXNL4A",1.37861207721656,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.36305078072011
"7115","TXNL4B",1.42976459966395,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.886139085154027
"7116","TXNRD1",1.70597101160289,"Human (Adult)",2.30145113136057,"Human (Fetal)",0.741258846801739
"7117","TXNRD2",1.62165012590286,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.925716047499415
"7118","TYK2",1.17449209456064,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.789024043936923
"7119","TYRO3",2.47552209022462,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.66305627728801
"7120","TYSND1",0.776552085888602,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.550997614933802
"7121","TYW1",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"7122","U2AF1L5",1.25367334060826,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.715657163765293
"7123","U2AF2",1.55470333627225,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.750298036643302
"7124","U2SURP",1.62165012590286,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.873491735982995
"7125","UAP1",1.75427569117745,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.980278992621375
"7126","UBA1",2.37861207721656,"Human (Adult)",2.54923561507133,"Human (Fetal)",0.933068745452159
"7127","UBA2",2.08830594694436,"Human (Adult)",2.42638986796887,"Human (Fetal)",0.860663809436559
"7128","UBA3",1.92268012156684,"Human (Adult)",2.72741986363285,"Human (Fetal)",0.704944679476625
"7129","UBA5",1.37861207721656,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.742580805403123
"7130","UBA52",1.62165012590286,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.948119096374569
"7131","UBA6",1.25367334060826,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.630258936849632
"7132","UBA6-AS1",0.776552085888602,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.466501586920124
"7133","UBAC1",2.18309226632256,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.17590904663203
"7134","UBAC2",1.81794477104683,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.913934995295829
"7135","UBALD1",2.23895008378756,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.88541929853434
"7136","UBAP1",2.40494101593891,"Human (Adult)",2.47381451789701,"Human (Fetal)",0.972158987078528
"7137","UBAP2",1.07758208155258,"Human (Adult)",1.61347651132601,"Human (Fetal)",0.667863507146433
"7138","UBAP2L",2.00700100726688,"Human (Adult)",2.60801361562451,"Human (Fetal)",0.769551583336455
"7139","UBB",3.18563945533644,"Human (Adult)",1.9891401252869,"Human (Fetal)",1.60151585845515
"7140","UBC",3.69563017826468,"Human (Adult)",3.28092946421597,"Human (Fetal)",1.12639732690742
"7141","UBE2A",1.90688585438361,"Human (Adult)",2.21553650265398,"Human (Fetal)",0.86068807807922
"7142","UBE2B",1.87346209889666,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.4274578632651
"7143","UBE2D1",1.42976459966395,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.757901636718375
"7144","UBE2D2",1.58946544253146,"Human (Adult)",2.20174821816834,"Human (Fetal)",0.721910629660348
"7145","UBE2D3",1.7765520858886,"Human (Adult)",2.14175028849306,"Human (Fetal)",0.829486096223939
"7146","UBE2E3",2.26791377972287,"Human (Adult)",2.48123853597622,"Human (Fetal)",0.914024889924817
"7147","UBE2F",1.32062013023888,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.11209387722177
"7148","UBE2G1",0.776552085888602,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.425664292314528
"7149","UBE2G2",1.51691477538285,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.771707988346802
"7150","UBE2H",1.47552209022462,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.45886690700629
"7151","UBE2I",2.3447538099556,"Human (Adult)",2.29017012095088,"Human (Fetal)",1.0238339014667
"7152","UBE2J1",0.776552085888602,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.499234838896611
"7153","UBE2J2",1.87346209889666,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.993100536562002
"7154","UBE2K",1.25367334060826,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.715657163765293
"7155","UBE2L3",2.24637410186677,"Human (Adult)",2.45074921382832,"Human (Fetal)",0.916607088637072
"7156","UBE2L6",2.09877138062252,"Human (Adult)",2.32317038105381,"Human (Fetal)",0.903408289696989
"7157","UBE2N",1.32062013023888,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.723893275634175
"7158","UBE2O",1.58946544253146,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.954846641673937
"7159","UBE2Q2",1.67964207288055,"Human (Adult)",2.20174821816834,"Human (Fetal)",0.762867460966021
"7160","UBE2QL1",2.0195901345749,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.53879804660547
"7161","UBE2R2",1.37861207721656,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.926151892569877
"7162","UBE2S",2.05530568684143,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.38075480632744
"7163","UBE2T",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7164","UBE2V1",2.64578380561958,"Human (Adult)",2.86267486871713,"Human (Fetal)",0.924234824755091
"7165","UBE2V2",1.17449209456064,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.894887586309141
"7166","UBE2W",0.776552085888602,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.400112275156632
"7167","UBE2Z",2.17449209456064,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.65682339707669
"7168","UBE3A",1.85573333193623,"Human (Adult)",2.40058260436259,"Human (Fetal)",0.773034566093996
"7169","UBE3B",1.25367334060826,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.805969644021181
"7170","UBE4A",0.952643344944283,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.556975473900667
"7171","UBE4B",0.776552085888602,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.443293356651757
"7172","UBFD1",1.79774138495854,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.952961864055582
"7173","UBIAD1",0.776552085888602,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.521687859776261
"7174","UBL3",1.83724992624221,"Human (Adult)",2.09059776604568,"Human (Fetal)",0.878815598142217
"7175","UBL4A",2.18309226632256,"Human (Adult)",1.96565902943738,"Human (Fetal)",1.11061594794872
"7176","UBL7",2.29506602576649,"Human (Adult)",1.91450650699,"Human (Fetal)",1.19877682180084
"7177","UBLCP1",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7178","UBN1",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"7179","UBOX5",0.952643344944283,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.725853079402435
"7180","UBQLN1",1.07758208155258,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.764591542048924
"7181","UBQLN4",1.6516133492803,"Human (Adult)",2.18750777905373,"Human (Fetal)",0.755020560427334
"7182","UBR2",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7183","UBR3",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"7184","UBR4",1.62165012590286,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.36559116033334
"7185","UBR5",1.32062013023888,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.937037650426932
"7186","UBTD1",1.92268012156684,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.90097757308783
"7187","UBTF",2.21588477971886,"Human (Adult)",2.09059776604568,"Human (Fetal)",1.05992879917315
"7188","UBXN1",2.3267804389437,"Human (Adult)",2.17278452223303,"Human (Fetal)",1.07087491425629
"7189","UBXN2A",0.952643344944283,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.675942052677916
"7190","UBXN2B",1.37861207721656,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.36305078072011
"7191","UBXN4",1.87346209889666,"Human (Adult)",2.26668902510136,"Human (Fetal)",0.826519243773585
"7192","UBXN6",2.14761994816034,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.3310512629622
"7193","UBXN7",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"7194","UBXN8",1.25367334060826,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.05571800262837
"7195","UCHL1",2.6487083586369,"Human (Adult)",2.56164487305315,"Human (Fetal)",1.03398733622275
"7196","UCHL3",1.55470333627225,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.999497759030216
"7197","UCHL5",1.32062013023888,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.849008830114719
"7198","UCK1",2.42000476237479,"Human (Adult)",2.33363581473197,"Human (Fetal)",1.03701046542806
"7199","UCK2",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"7200","UCKL1",1.32062013023888,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.671845986746172
"7201","UCP2",1.37861207721656,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.978185469164047
"7202","UFC1",1.79774138495854,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.36976353969877
"7203","UFD1",0.776552085888602,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.433932762279783
"7204","UFL1",1.07758208155258,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.907431597973409
"7205","UFM1",2.16571817025313,"Human (Adult)",2.75960454700425,"Human (Fetal)",0.784792941656867
"7206","UFSP2",0.776552085888602,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.550997614933802
"7207","UGCG",1.7765520858886,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.06723603268021
"7208","UGDH",0.776552085888602,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.425664292314528
"7209","UGP2",2.85027043623472,"Human (Adult)",2.75570950312073,"Human (Fetal)",1.03431455057469
"7210","UHMK1",2.1382799219062,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.43649691544556
"7211","UHRF1BP1L",1.37861207721656,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.828179762124847
"7212","UHRF2",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"7213","ULK1",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7214","ULK2",1.07758208155258,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.630022551172831
"7215","ULK3",2.47115728482217,"Human (Adult)",2.57961824406505,"Human (Fetal)",0.957954647168272
"7216","UNC119",1.92268012156684,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.03563966746056
"7217","UNC119B",0.952643344944283,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.675942052677916
"7218","UNC13B",1.17449209456064,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.16123483385747
"7219","UNC45A",0.952643344944283,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.639986005813619
"7220","UNC50",1.51691477538285,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.27739354818509
"7221","UNC5A",2.30803100293086,"Human (Adult)",1.01141651999805,"Human (Fetal)",2.28197874693138
"7222","UNG",1.70597101160289,"Human (Adult)",2.41795670043201,"Human (Fetal)",0.705542415750495
"7223","UNK",1.42976459966395,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.736674818477039
"7224","UPF2",1.55470333627225,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.999497759030216
"7225","UPF3A",1.07758208155258,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.590672824772627
"7226","UPRT",1.37861207721656,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.786978216059612
"7227","UQCC1",2.12873460399996,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.14662963051895
"7228","UQCC2",1.6516133492803,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.17189179294384
"7229","UQCC3",1.32062013023888,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.3057134267902
"7230","UQCR10",1.25367334060826,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.955218613214023
"7231","UQCR11",1.79774138495854,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.36976353969877
"7232","UQCRB",1.07758208155258,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.907431597973409
"7233","UQCRC1",3.0294051168685,"Human (Adult)",3.00042113569659,"Human (Fetal)",1.00965997100443
"7234","UQCRC2",2.05530568684143,"Human (Adult)",2.10832653300611,"Human (Fetal)",0.97485169145546
"7235","UQCRFS1",2.18309226632256,"Human (Adult)",1.94083544571235,"Human (Fetal)",1.12482089666355
"7236","UQCRH",2.26085192523539,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.60417316643702
"7237","UQCRQ",2.30159689292545,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.54621329200861
"7238","URGCP",1.87346209889666,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.993100536562001
"7239","URI1",1.55470333627225,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.53715438252407
"7240","URM1",1.37861207721656,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.88629106891468
"7241","UROD",2.4925554295234,"Human (Adult)",2.18750777905373,"Human (Fetal)",1.13944985859736
"7242","UROS",2.15676332760021,"Human (Adult)",1.7895677703817,"Human (Fetal)",1.20518672905033
"7243","USB1",2.0195901345749,"Human (Adult)",2.01141651999805,"Human (Fetal)",1.0040636111395
"7244","USE1",1.73079459532793,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.45750169039491
"7245","USF1",1.42976459966395,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.816178541174902
"7246","USF2",1.96688378405889,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.18157483989111
"7247","USO1",1.6516133492803,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.840233898425932
"7248","USP1",1.07758208155258,"Human (Adult)",2.09059776604568,"Human (Fetal)",0.515442089843427
"7249","USP10",1.95264334494428,"Human (Adult)",2.70602171893162,"Human (Fetal)",0.721591896799415
"7250","USP11",2.80997584137555,"Human (Adult)",2.88936347162724,"Human (Fetal)",0.972524180141663
"7251","USP12",1.42976459966395,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.960516168247786
"7252","USP13",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7253","USP14",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"7254","USP15",1.07758208155258,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.667863507146433
"7255","USP16",1.42976459966395,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.08938884945169
"7256","USP19",1.25367334060826,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.77700129615023
"7257","USP2",1.7765520858886,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.7564989801551
"7258","USP20",1.62165012590286,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.0050658404504
"7259","USP21",1.7765520858886,"Human (Adult)",2.24186544137633,"Human (Fetal)",0.792443673514116
"7260","USP22",2.0195901345749,"Human (Adult)",2.38248438226979,"Human (Fetal)",0.847682423273993
"7261","USP30",1.25367334060826,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.687196628559645
"7262","USP32",1.42976459966395,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.835930697139125
"7263","USP33",1.98067206854453,"Human (Adult)",2.29017012095088,"Human (Fetal)",0.864858051559135
"7264","USP34",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"7265","USP39",1.79774138495854,"Human (Adult)",2.03260581906799,"Human (Fetal)",0.884451558730092
"7266","USP4",1.58946544253146,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.856155656824431
"7267","USP42",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"7268","USP46",1.17449209456064,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.98903949538464
"7269","USP47",1.32062013023888,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.937037650426932
"7270","USP48",1.07758208155258,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.647340674522485
"7271","USP5",2.57243210323268,"Human (Adult)",2.39162776170966,"Human (Fetal)",1.075598863844
"7272","USP7",0.952643344944283,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.675942052677916
"7273","USP8",1.25367334060826,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.805969644021181
"7274","USPL1",1.17449209456064,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.727926366647506
"7275","UTP11",1.51691477538285,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.831491494386916
"7276","UTP14A",1.17449209456064,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.727926366647506
"7277","UTP15",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7278","UTP18",1.51691477538285,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.771707988346802
"7279","UTP23",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"7280","UTP4",2.04372381429162,"Human (Adult)",2.24186544137633,"Human (Fetal)",0.911617520200915
"7281","UTP6",1.47552209022462,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.886396945077844
"7282","UVRAG",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"7283","UXS1",1.89049543819544,"Human (Adult)",2.14175028849306,"Human (Fetal)",0.882687140677636
"7284","UXT",0.776552085888602,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.550997614933802
"7285","VAC14",2.22371011723082,"Human (Adult)",2.31244651566203,"Human (Fetal)",0.961626615867564
"7286","VAMP2",2.57589263534218,"Human (Adult)",2.17278452223303,"Human (Fetal)",1.18552604226712
"7287","VAMP3",1.73079459532793,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.22807434465228
"7288","VAMP4",1.55470333627225,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.999497759030216
"7289","VAMP7",1.79774138495854,"Human (Adult)",1.7517792094923,"Human (Fetal)",1.02623742490902
"7290","VAPA",1.17449209456064,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.894887586309141
"7291","VAPB",1.92268012156684,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.966588576201752
"7292","VARS",1.51691477538285,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.49979236584525
"7293","VASH1",0.776552085888602,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.499234838896611
"7294","VASP",1.42976459966395,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.960516168247786
"7295","VAT1",2.15676332760021,"Human (Adult)",2.50972707378765,"Human (Fetal)",0.859361701169062
"7296","VAT1L",2.06658669725112,"Human (Adult)",2.22890046421196,"Human (Fetal)",0.927177651237905
"7297","VBP1",2.21588477971886,"Human (Adult)",2.34385497991366,"Human (Fetal)",0.945401826780466
"7298","VCAN",0.776552085888602,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.466501586920124
"7299","VCP",1.67964207288055,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.890358788038548
"7300","VCPKMT",1.32062013023888,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.3057134267902
"7301","VDAC1",2.78087345967124,"Human (Adult)",2.52993045987594,"Human (Fetal)",1.09918968278978
"7302","VDAC2",2.3676166929151,"Human (Adult)",2.36359903810941,"Human (Fetal)",1.00169980387575
"7303","VEGFA",2.05530568684143,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.23469292265223
"7304","VEGFB",1.37861207721656,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.16092888108498
"7305","VEZF1",1.62165012590286,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.974181089601019
"7306","VEZT",1.67964207288055,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.07981918392371
"7307","VGF",2.53242694156109,"Human (Adult)",1.01141651999805,"Human (Fetal)",2.50384178178736
"7308","VGLL4",1.70597101160289,"Human (Adult)",2.21553650265398,"Human (Fetal)",0.770003567785646
"7309","VHL",1.32062013023888,"Human (Adult)",2.18750777905373,"Human (Fetal)",0.603709912661498
