"","associated_gene","Human","Human_Detected_Num_Isoseq","Human_Known_Num_Gencode","Human_Normalised","Mouse","Mouse_Detected_Num_Isoseq","Mouse_Known_Num_Gencode","Mouse_Normalised","Detected","isoseq_comparison_HumanvsMouse","isoseq_comparison_MousevsHuman","isoseq_comparison_normalisedHumanvsMouse","isoseq_comparison_normalisedMousevsHuman","isoseq_comparison_diff"
"75238","NOP56","Human",2,21,0.0952380952380952,"Mouse",2,19,0.105263157894737,"Both",1,1,0.904761904761905,1.10526315789474,0
"75242","NOP58","Human",1,10,0.1,"Mouse",1,15,0.0666666666666667,"Both",1,1,1.5,0.666666666666667,0
"75246","NOS1AP","Human",3,6,0.5,"Mouse",3,9,0.333333333333333,"Both",1,1,1.5,0.666666666666667,0
"75253","NOSIP","Human",2,16,0.125,"Mouse",2,10,0.2,"Both",1,1,0.625,1.6,0
"75259","NOTCH3","Human",1,6,0.166666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.5,2,0
"75264","NOVA1","Human",2,13,0.153846153846154,"Mouse",1,5,0.2,"Both",2,0.5,0.769230769230769,1.3,1
"75265","NOVA2","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"75280","NPAS1","Human",1,8,0.125,"Mouse",2,4,0.5,"Both",0.5,2,0.25,4,1
"75281","NPAS2","Human",1,12,0.0833333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,0.25,4,0
"75290","NPC2","Human",1,9,0.111111111111111,"Mouse",1,3,0.333333333333333,"Both",1,1,0.333333333333333,3,0
"75292","NPDC1","Human",2,6,0.333333333333333,"Mouse",1,14,0.0714285714285714,"Both",2,0.5,4.66666666666667,0.214285714285714,1
"75293","NPEPL1","Human",1,9,0.111111111111111,"Mouse",1,4,0.25,"Both",1,1,0.444444444444444,2.25,0
"75294","NPEPPS","Human",1,25,0.04,"Mouse",1,19,0.0526315789473684,"Both",1,1,0.76,1.31578947368421,0
"75329","NPL","Human",1,12,0.0833333333333333,"Mouse",1,2,0.5,"Both",1,1,0.166666666666667,6,0
"75330","NPLOC4","Human",1,21,0.0476190476190476,"Mouse",2,5,0.4,"Both",0.5,2,0.119047619047619,8.4,1
"75331","NPM1","Human",3,12,0.25,"Mouse",2,6,0.333333333333333,"Both",1.5,0.666666666666667,0.75,1.33333333333333,1
"75379","NPM3","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"75382","NPNT","Human",1,16,0.0625,"Mouse",3,7,0.428571428571429,"Both",0.333333333333333,3,0.145833333333333,6.85714285714286,2
"75385","NPPC","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"75389","NPRL2","Human",1,20,0.05,"Mouse",2,5,0.4,"Both",0.5,2,0.125,8,1
"75390","NPRL3","Human",2,14,0.142857142857143,"Mouse",2,16,0.125,"Both",1,1,1.14285714285714,0.875,0
"75394","NPTN","Human",5,10,0.5,"Mouse",4,13,0.307692307692308,"Both",1.25,0.8,1.625,0.615384615384615,1
"75396","NPTX1","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"75397","NPTX2","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"75398","NPTXR","Human",1,2,0.5,"Mouse",1,3,0.333333333333333,"Both",1,1,1.5,0.666666666666667,0
"75401","NPY","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"75402","NPY1R","Human",1,7,0.142857142857143,"Mouse",2,2,1,"Both",0.5,2,0.142857142857143,7,1
"75403","NPY2R","Human",1,2,0.5,"Mouse",2,4,0.5,"Both",0.5,2,1,1,1
"75406","NPY5R","Human",1,3,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,1,1,0
"75408","NQO1","Human",1,7,0.142857142857143,"Mouse",1,1,1,"Both",1,1,0.142857142857143,7,0
"75409","NQO2","Human",2,9,0.222222222222222,"Mouse",3,5,0.6,"Both",0.666666666666667,1.5,0.37037037037037,2.7,1
"75412","NR1D1","Human",1,1,1,"Mouse",1,2,0.5,"Both",1,1,2,0.5,0
"75413","NR1D2","Human",1,5,0.2,"Mouse",2,4,0.5,"Both",0.5,2,0.4,2.5,1
"75414","NR1H2","Human",2,14,0.142857142857143,"Mouse",3,18,0.166666666666667,"Both",0.666666666666667,1.5,0.857142857142857,1.16666666666667,1
"75416","NR1H3","Human",1,35,0.0285714285714286,"Mouse",2,8,0.25,"Both",0.5,2,0.114285714285714,8.75,1
"75422","NR2C1","Human",1,19,0.0526315789473684,"Mouse",1,3,0.333333333333333,"Both",1,1,0.157894736842105,6.33333333333333,0
"75423","NR2C2","Human",1,13,0.0769230769230769,"Mouse",1,8,0.125,"Both",1,1,0.615384615384615,1.625,0
"75425","NR2E1","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"75427","NR2F1","Human",1,6,0.166666666666667,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.5,2,1
"75431","NR2F6","Human",1,2,0.5,"Mouse",1,8,0.125,"Both",1,1,4,0.25,0
"75432","NR3C1","Human",2,17,0.117647058823529,"Mouse",1,9,0.111111111111111,"Both",2,0.5,1.05882352941176,0.944444444444444,1
"75434","NR4A1","Human",2,22,0.0909090909090909,"Mouse",2,4,0.5,"Both",1,1,0.181818181818182,5.5,0
"75435","NR4A2","Human",2,10,0.2,"Mouse",2,6,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"75436","NR4A3","Human",1,4,0.25,"Mouse",1,4,0.25,"Both",1,1,1,1,0
"75446","NRAS","Human",1,1,1,"Mouse",1,9,0.111111111111111,"Both",1,1,9,0.111111111111111,0
"75449","NRBF2","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"75456","NRBP2","Human",2,10,0.2,"Mouse",1,10,0.1,"Both",2,0.5,2,0.5,1
"75457","NRCAM","Human",3,17,0.176470588235294,"Mouse",2,17,0.117647058823529,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"75458","NRDC","Human",1,14,0.0714285714285714,"Mouse",2,12,0.166666666666667,"Both",0.5,2,0.428571428571429,2.33333333333333,1
"75459","NRDE2","Human",1,10,0.1,"Mouse",1,3,0.333333333333333,"Both",1,1,0.3,3.33333333333333,0
"75460","NREP","Human",9,23,0.391304347826087,"Mouse",3,4,0.75,"Both",3,0.333333333333333,0.521739130434783,1.91666666666667,6
"75462","NRF1","Human",1,7,0.142857142857143,"Mouse",1,20,0.05,"Both",1,1,2.85714285714286,0.35,0
"75463","NRG1","Human",3,37,0.0810810810810811,"Mouse",1,18,0.0555555555555556,"Both",3,0.333333333333333,1.45945945945946,0.685185185185185,2
"75471","NRGN","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"75472","NRIP1","Human",1,7,0.142857142857143,"Mouse",2,8,0.25,"Both",0.5,2,0.571428571428571,1.75,1
"75474","NRIP3","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"75479","NRN1","Human",2,4,0.5,"Mouse",2,5,0.4,"Both",1,1,1.25,0.8,0
"75482","NRP1","Human",2,14,0.142857142857143,"Mouse",2,4,0.5,"Both",1,1,0.285714285714286,3.5,0
"75483","NRP2","Human",2,17,0.117647058823529,"Mouse",2,7,0.285714285714286,"Both",1,1,0.411764705882353,2.42857142857143,0
"75485","NRSN1","Human",3,7,0.428571428571429,"Mouse",1,5,0.2,"Both",3,0.333333333333333,2.14285714285714,0.466666666666667,2
"75486","NRSN2","Human",3,10,0.3,"Mouse",1,1,1,"Both",3,0.333333333333333,0.3,3.33333333333333,2
"75489","NRXN1","Human",3,67,0.0447761194029851,"Mouse",2,26,0.0769230769230769,"Both",1.5,0.666666666666667,0.582089552238806,1.71794871794872,1
"75490","NRXN2","Human",1,16,0.0625,"Mouse",2,18,0.111111111111111,"Both",0.5,2,0.5625,1.77777777777778,1
"75492","NSA2","Human",1,5,0.2,"Mouse",1,3,0.333333333333333,"Both",1,1,0.6,1.66666666666667,0
"75495","NSD2","Human",3,27,0.111111111111111,"Mouse",1,15,0.0666666666666667,"Both",3,0.333333333333333,1.66666666666667,0.6,2
"75496","NSD3","Human",1,12,0.0833333333333333,"Mouse",4,11,0.363636363636364,"Both",0.25,4,0.229166666666667,4.36363636363636,3
"75497","NSDHL","Human",1,3,0.333333333333333,"Mouse",1,2,0.5,"Both",1,1,0.666666666666667,1.5,0
"75498","NSF","Human",1,8,0.125,"Mouse",2,10,0.2,"Both",0.5,2,0.625,1.6,1
"75501","NSG1","Human",2,11,0.181818181818182,"Mouse",1,7,0.142857142857143,"Both",2,0.5,1.27272727272727,0.785714285714286,1
"75503","NSG2","Human",1,9,0.111111111111111,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.166666666666667,6,1
"75504","NSL1","Human",1,6,0.166666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.5,2,0
"75505","NSMAF","Human",1,18,0.0555555555555556,"Mouse",1,11,0.0909090909090909,"Both",1,1,0.611111111111111,1.63636363636364,0
"75506","NSMCE1","Human",1,14,0.0714285714285714,"Mouse",1,3,0.333333333333333,"Both",1,1,0.214285714285714,4.66666666666667,0
"75508","NSMCE2","Human",1,13,0.0769230769230769,"Mouse",3,3,1,"Both",0.333333333333333,3,0.0769230769230769,13,2
"75510","NSMCE4A","Human",1,11,0.0909090909090909,"Mouse",1,7,0.142857142857143,"Both",1,1,0.636363636363636,1.57142857142857,0
"75511","NSMF","Human",2,10,0.2,"Mouse",5,18,0.277777777777778,"Both",0.4,2.5,0.72,1.38888888888889,3
"75512","NSRP1","Human",2,17,0.117647058823529,"Mouse",1,3,0.333333333333333,"Both",2,0.5,0.352941176470588,2.83333333333333,1
"75514","NSUN2","Human",2,9,0.222222222222222,"Mouse",1,8,0.125,"Both",2,0.5,1.77777777777778,0.5625,1
"75517","NSUN5","Human",2,7,0.285714285714286,"Mouse",1,9,0.111111111111111,"Both",2,0.5,2.57142857142857,0.388888888888889,1
"75520","NSUN6","Human",1,8,0.125,"Mouse",1,8,0.125,"Both",1,1,1,1,0
"75522","NT5C","Human",3,14,0.214285714285714,"Mouse",2,5,0.4,"Both",1.5,0.666666666666667,0.535714285714286,1.86666666666667,1
"75526","NT5C2","Human",1,14,0.0714285714285714,"Mouse",2,15,0.133333333333333,"Both",0.5,2,0.535714285714286,1.86666666666667,1
"75527","NT5C3A","Human",2,12,0.166666666666667,"Mouse",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.5,2,1
"75529","NT5C3B","Human",4,16,0.25,"Mouse",3,11,0.272727272727273,"Both",1.33333333333333,0.75,0.916666666666667,1.09090909090909,1
"75532","NT5DC1","Human",1,4,0.25,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.75,1.33333333333333,1
"75533","NT5DC2","Human",2,15,0.133333333333333,"Mouse",1,6,0.166666666666667,"Both",2,0.5,0.8,1.25,1
"75536","NT5E","Human",1,5,0.2,"Mouse",1,4,0.25,"Both",1,1,0.8,1.25,0
"75537","NT5M","Human",1,7,0.142857142857143,"Mouse",3,4,0.75,"Both",0.333333333333333,3,0.19047619047619,5.25,2
"75538","NTAN1","Human",2,12,0.166666666666667,"Mouse",3,9,0.333333333333333,"Both",0.666666666666667,1.5,0.5,2,1
"75542","NTF3","Human",1,6,0.166666666666667,"Mouse",1,3,0.333333333333333,"Both",1,1,0.5,2,0
"75547","NTHL1","Human",1,13,0.0769230769230769,"Mouse",2,5,0.4,"Both",0.5,2,0.192307692307692,5.2,1
"75551","NTMT1","Human",3,11,0.272727272727273,"Mouse",3,9,0.333333333333333,"Both",1,1,0.818181818181818,1.22222222222222,0
"75554","NTN4","Human",2,7,0.285714285714286,"Mouse",1,2,0.5,"Both",2,0.5,0.571428571428571,1.75,1
"75558","NTPCR","Human",2,8,0.25,"Mouse",2,8,0.25,"Both",1,1,1,1,0
"75560","NTRK2","Human",1,8,0.125,"Mouse",4,10,0.4,"Both",0.25,4,0.3125,3.2,3
"75561","NTRK3","Human",3,21,0.142857142857143,"Mouse",3,20,0.15,"Both",1,1,0.952380952380952,1.05,0
"75564","NTSR1","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"75565","NTSR2","Human",1,1,1,"Mouse",3,5,0.6,"Both",0.333333333333333,3,1.66666666666667,0.6,2
"75566","NUAK1","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"75568","NUB1","Human",2,12,0.166666666666667,"Mouse",3,3,1,"Both",0.666666666666667,1.5,0.166666666666667,6,1
"75569","NUBP1","Human",1,8,0.125,"Mouse",1,6,0.166666666666667,"Both",1,1,0.75,1.33333333333333,0
"75570","NUBP2","Human",4,16,0.25,"Mouse",4,15,0.266666666666667,"Both",1,1,0.9375,1.06666666666667,0
"75571","NUBPL","Human",1,13,0.0769230769230769,"Mouse",1,5,0.2,"Both",1,1,0.384615384615385,2.6,0
"75572","NUCB1","Human",1,12,0.0833333333333333,"Mouse",2,10,0.2,"Both",0.5,2,0.416666666666667,2.4,1
"75574","NUCB2","Human",1,21,0.0476190476190476,"Mouse",1,4,0.25,"Both",1,1,0.19047619047619,5.25,0
"75575","NUCKS1","Human",1,2,0.5,"Mouse",1,3,0.333333333333333,"Both",1,1,1.5,0.666666666666667,0
"75577","NUDC","Human",1,4,0.25,"Mouse",1,3,0.333333333333333,"Both",1,1,0.75,1.33333333333333,0
"75579","NUDCD1","Human",1,4,0.25,"Mouse",1,7,0.142857142857143,"Both",1,1,1.75,0.571428571428571,0
"75580","NUDCD2","Human",1,4,0.25,"Mouse",1,5,0.2,"Both",1,1,1.25,0.8,0
"75581","NUDCD3","Human",1,11,0.0909090909090909,"Mouse",1,4,0.25,"Both",1,1,0.363636363636364,2.75,0
"75582","NUDT1","Human",1,9,0.111111111111111,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.388888888888889,2.57142857142857,1
"75583","NUDT10","Human",2,2,1,"Mouse",1,1,1,"Both",2,0.5,1,1,1
"75584","NUDT11","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"75585","NUDT12","Human",1,4,0.25,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.375,2.66666666666667,1
"75588","NUDT14","Human",2,6,0.333333333333333,"Mouse",3,5,0.6,"Both",0.666666666666667,1.5,0.555555555555556,1.8,1
"75590","NUDT16","Human",1,3,0.333333333333333,"Mouse",3,5,0.6,"Both",0.333333333333333,3,0.555555555555556,1.8,2
"75591","NUDT16L1","Human",3,5,0.6,"Mouse",2,5,0.4,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"75595","NUDT18","Human",2,2,1,"Mouse",1,3,0.333333333333333,"Both",2,0.5,3,0.333333333333333,1
"75600","NUDT2","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"75601","NUDT21","Human",1,7,0.142857142857143,"Mouse",2,4,0.5,"Both",0.5,2,0.285714285714286,3.5,1
"75602","NUDT22","Human",1,12,0.0833333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,0.25,4,0
"75603","NUDT3","Human",1,1,1,"Mouse",2,10,0.2,"Both",0.5,2,5,0.2,1
"75604","NUDT4","Human",2,7,0.285714285714286,"Mouse",1,1,1,"Both",2,0.5,0.285714285714286,3.5,1
"75608","NUDT6","Human",2,8,0.25,"Mouse",1,10,0.1,"Both",2,0.5,2.5,0.4,1
"75611","NUDT9","Human",1,8,0.125,"Mouse",1,6,0.166666666666667,"Both",1,1,0.75,1.33333333333333,0
"75614","NUFIP1","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"75616","NUFIP2","Human",1,2,0.5,"Mouse",1,4,0.25,"Both",1,1,2,0.5,0
"75619","NUMB","Human",5,28,0.178571428571429,"Mouse",1,12,0.0833333333333333,"Both",5,0.2,2.14285714285714,0.466666666666667,4
"75620","NUMBL","Human",2,11,0.181818181818182,"Mouse",1,5,0.2,"Both",2,0.5,0.909090909090909,1.1,1
"75621","NUP107","Human",1,13,0.0769230769230769,"Mouse",1,8,0.125,"Both",1,1,0.615384615384615,1.625,0
"75622","NUP133","Human",2,4,0.5,"Mouse",1,3,0.333333333333333,"Both",2,0.5,1.5,0.666666666666667,1
"75623","NUP153","Human",1,3,0.333333333333333,"Mouse",1,9,0.111111111111111,"Both",1,1,3,0.333333333333333,0
"75624","NUP155","Human",1,8,0.125,"Mouse",1,7,0.142857142857143,"Both",1,1,0.875,1.14285714285714,0
"75626","NUP188","Human",1,11,0.0909090909090909,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.318181818181818,3.14285714285714,1
"75627","NUP205","Human",1,10,0.1,"Mouse",1,7,0.142857142857143,"Both",1,1,0.7,1.42857142857143,0
"75628","NUP210","Human",1,4,0.25,"Mouse",1,11,0.0909090909090909,"Both",1,1,2.75,0.363636363636364,0
"75634","NUP35","Human",1,10,0.1,"Mouse",1,5,0.2,"Both",1,1,0.5,2,0
"75637","NUP37","Human",1,9,0.111111111111111,"Mouse",1,6,0.166666666666667,"Both",1,1,0.666666666666667,1.5,0
"75638","NUP43","Human",1,6,0.166666666666667,"Mouse",1,4,0.25,"Both",1,1,0.666666666666667,1.5,0
"75639","NUP50","Human",1,19,0.0526315789473684,"Mouse",1,2,0.5,"Both",1,1,0.105263157894737,9.5,0
"75641","NUP54","Human",1,18,0.0555555555555556,"Mouse",1,8,0.125,"Both",1,1,0.444444444444444,2.25,0
"75644","NUP62","Human",5,23,0.217391304347826,"Mouse",1,5,0.2,"Both",5,0.2,1.08695652173913,0.92,4
"75646","NUP85","Human",2,25,0.08,"Mouse",1,9,0.111111111111111,"Both",2,0.5,0.72,1.38888888888889,1
"75647","NUP88","Human",1,13,0.0769230769230769,"Mouse",1,15,0.0666666666666667,"Both",1,1,1.15384615384615,0.866666666666667,0
"75648","NUP93","Human",2,21,0.0952380952380952,"Mouse",1,8,0.125,"Both",2,0.5,0.761904761904762,1.3125,1
"75649","NUP98","Human",1,21,0.0476190476190476,"Mouse",3,8,0.375,"Both",0.333333333333333,3,0.126984126984127,7.875,2
"75650","NUPL2","Human",4,12,0.333333333333333,"Mouse",1,4,0.25,"Both",4,0.25,1.33333333333333,0.75,3
"75651","NUPR1","Human",1,3,0.333333333333333,"Mouse",2,6,0.333333333333333,"Both",0.5,2,1,1,1
"75653","NUS1","Human",1,1,1,"Mouse",1,2,0.5,"Both",1,1,2,0.5,0
"75659","NUTF2","Human",2,8,0.25,"Mouse",3,7,0.428571428571429,"Both",0.666666666666667,1.5,0.583333333333333,1.71428571428571,1
"75679","NVL","Human",3,24,0.125,"Mouse",1,5,0.2,"Both",3,0.333333333333333,0.625,1.6,2
"75689","NXN","Human",1,12,0.0833333333333333,"Mouse",1,2,0.5,"Both",1,1,0.166666666666667,6,0
"75697","NXPE3","Human",1,7,0.142857142857143,"Mouse",1,1,1,"Both",1,1,0.142857142857143,7,0
"75701","NXPH2","Human",1,1,1,"Mouse",1,1,1,"Both",1,1,1,1,0
"75702","NXPH3","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"75703","NXPH4","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"75704","NXT1","Human",1,1,1,"Mouse",2,2,1,"Both",0.5,2,1,1,1
"75706","NXT2","Human",1,4,0.25,"Mouse",3,5,0.6,"Both",0.333333333333333,3,0.416666666666667,2.4,2
"75713","OAF","Human",1,3,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,1,1,0
"75714","OARD1","Human",2,16,0.125,"Mouse",2,3,0.666666666666667,"Both",1,1,0.1875,5.33333333333333,0
"75727","OAT","Human",1,8,0.125,"Mouse",1,2,0.5,"Both",1,1,0.25,4,0
"75729","OAZ1","Human",2,11,0.181818181818182,"Mouse",1,7,0.142857142857143,"Both",2,0.5,1.27272727272727,0.785714285714286,1
"75795","OBSL1","Human",2,15,0.133333333333333,"Mouse",2,13,0.153846153846154,"Both",1,1,0.866666666666667,1.15384615384615,0
"75799","OCIAD1","Human",4,28,0.142857142857143,"Mouse",4,10,0.4,"Both",1,1,0.357142857142857,2.8,0
"75801","OCIAD2","Human",2,10,0.2,"Mouse",1,6,0.166666666666667,"Both",2,0.5,1.2,0.833333333333333,1
"75803","OCLN","Human",1,5,0.2,"Mouse",2,5,0.4,"Both",0.5,2,0.5,2,1
"75807","OCRL","Human",1,7,0.142857142857143,"Mouse",3,7,0.428571428571429,"Both",0.333333333333333,3,0.333333333333333,3,2
"75811","ODC1","Human",1,4,0.25,"Mouse",1,8,0.125,"Both",1,1,2,0.5,0
"75815","ODF2","Human",1,20,0.05,"Mouse",3,25,0.12,"Both",0.333333333333333,3,0.416666666666667,2.4,2
"75823","ODR4","Human",1,5,0.2,"Mouse",1,9,0.111111111111111,"Both",1,1,1.8,0.555555555555555,0
"75843","OGA","Human",5,11,0.454545454545455,"Mouse",1,6,0.166666666666667,"Both",5,0.2,2.72727272727273,0.366666666666667,4
"75844","OGDH","Human",2,10,0.2,"Mouse",3,7,0.428571428571429,"Both",0.666666666666667,1.5,0.466666666666667,2.14285714285714,1
"75845","OGDHL","Human",2,6,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",2,0.5,1,1,1
"75846","OGFOD1","Human",1,11,0.0909090909090909,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.318181818181818,3.14285714285714,1
"75848","OGFOD2","Human",1,25,0.04,"Mouse",5,10,0.5,"Both",0.2,5,0.08,12.5,4
"75850","OGFR","Human",1,4,0.25,"Mouse",1,2,0.5,"Both",1,1,0.5,2,0
"75854","OGG1","Human",4,18,0.222222222222222,"Mouse",2,7,0.285714285714286,"Both",2,0.5,0.777777777777778,1.28571428571429,2
"75856","OGT","Human",2,11,0.181818181818182,"Mouse",2,7,0.285714285714286,"Both",1,1,0.636363636363636,1.57142857142857,0
"75857","OIP5","Human",1,2,0.5,"Mouse",1,2,0.5,"Both",1,1,1,1,0
"75860","OLA1","Human",2,9,0.222222222222222,"Mouse",2,6,0.333333333333333,"Both",1,1,0.666666666666667,1.5,0
"75865","OLFM1","Human",5,12,0.416666666666667,"Mouse",4,5,0.8,"Both",1.25,0.8,0.520833333333333,1.92,1
"75866","OLFM2","Human",2,5,0.4,"Mouse",2,4,0.5,"Both",1,1,0.8,1.25,0
"75867","OLFM3","Human",2,6,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",2,0.5,1,1,1
"75873","OLFML2B","Human",1,5,0.2,"Mouse",1,1,1,"Both",1,1,0.2,5,0
"76975","OLIG1","Human",2,3,0.666666666666667,"Mouse",1,1,1,"Both",2,0.5,0.666666666666667,1.5,1
"76976","OLIG2","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"76983","OMG","Human",1,4,0.25,"Mouse",1,1,1,"Both",1,1,0.25,4,0
"77003","OPA1","Human",2,32,0.0625,"Mouse",2,8,0.25,"Both",1,1,0.25,4,0
"77006","OPALIN","Human",1,6,0.166666666666667,"Mouse",1,2,0.5,"Both",1,1,0.333333333333333,3,0
"77011","OPLAH","Human",1,4,0.25,"Mouse",1,11,0.0909090909090909,"Both",1,1,2.75,0.363636363636364,0
"77017","OPN3","Human",3,7,0.428571428571429,"Mouse",1,1,1,"Both",3,0.333333333333333,0.428571428571429,2.33333333333333,2
"77020","OPRD1","Human",1,2,0.5,"Mouse",1,1,1,"Both",1,1,0.5,2,0
"77026","OPTN","Human",2,12,0.166666666666667,"Mouse",2,5,0.4,"Both",1,1,0.416666666666667,2.4,0
"77878","ORAI1","Human",1,3,0.333333333333333,"Mouse",1,3,0.333333333333333,"Both",1,1,1,1,0
"77879","ORAI2","Human",3,10,0.3,"Mouse",1,4,0.25,"Both",3,0.333333333333333,1.2,0.833333333333333,2
"77880","ORAI3","Human",1,4,0.25,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.375,2.66666666666667,1
"77883","ORC2","Human",1,7,0.142857142857143,"Mouse",1,5,0.2,"Both",1,1,0.714285714285714,1.4,0
"77884","ORC3","Human",1,6,0.166666666666667,"Mouse",1,11,0.0909090909090909,"Both",1,1,1.83333333333333,0.545454545454546,0
"77885","ORC4","Human",1,16,0.0625,"Mouse",3,13,0.230769230769231,"Both",0.333333333333333,3,0.270833333333333,3.69230769230769,2
"77886","ORC5","Human",1,8,0.125,"Mouse",1,6,0.166666666666667,"Both",1,1,0.75,1.33333333333333,0
"77887","ORC6","Human",1,9,0.111111111111111,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.388888888888889,2.57142857142857,1
"77891","ORMDL1","Human",2,7,0.285714285714286,"Mouse",1,2,0.5,"Both",2,0.5,0.571428571428571,1.75,1
"77892","ORMDL2","Human",1,5,0.2,"Mouse",2,4,0.5,"Both",0.5,2,0.4,2.5,1
"77893","ORMDL3","Human",1,8,0.125,"Mouse",1,1,1,"Both",1,1,0.125,8,0
"77894","OS9","Human",4,23,0.173913043478261,"Mouse",2,3,0.666666666666667,"Both",2,0.5,0.260869565217391,3.83333333333333,2
"77895","OSBP","Human",1,3,0.333333333333333,"Mouse",1,1,1,"Both",1,1,0.333333333333333,3,0
"77896","OSBP2","Human",1,19,0.0526315789473684,"Mouse",2,6,0.333333333333333,"Both",0.5,2,0.157894736842105,6.33333333333333,1
"77897","OSBPL10","Human",1,18,0.0555555555555556,"Mouse",1,8,0.125,"Both",1,1,0.444444444444444,2.25,0
"77899","OSBPL11","Human",1,1,1,"Mouse",1,4,0.25,"Both",1,1,4,0.25,0
"77900","OSBPL1A","Human",2,17,0.117647058823529,"Mouse",7,24,0.291666666666667,"Both",0.285714285714286,3.5,0.403361344537815,2.47916666666667,5
"77901","OSBPL2","Human",1,28,0.0357142857142857,"Mouse",1,4,0.25,"Both",1,1,0.142857142857143,7,0
"77903","OSBPL5","Human",1,19,0.0526315789473684,"Mouse",1,7,0.142857142857143,"Both",1,1,0.368421052631579,2.71428571428571,0
"77904","OSBPL6","Human",2,9,0.222222222222222,"Mouse",2,8,0.25,"Both",1,1,0.888888888888889,1.125,0
"77907","OSBPL9","Human",1,27,0.037037037037037,"Mouse",5,19,0.263157894736842,"Both",0.2,5,0.140740740740741,7.10526315789474,4
"77914","OSCP1","Human",2,12,0.166666666666667,"Mouse",2,4,0.5,"Both",1,1,0.333333333333333,3,0
"77915","OSER1","Human",1,2,0.5,"Mouse",1,7,0.142857142857143,"Both",1,1,3.5,0.285714285714286,0
"77917","OSGEP","Human",2,12,0.166666666666667,"Mouse",1,8,0.125,"Both",2,0.5,1.33333333333333,0.75,1
"77918","OSGEPL1","Human",1,8,0.125,"Mouse",2,7,0.285714285714286,"Both",0.5,2,0.4375,2.28571428571429,1
"77920","OSGIN1","Human",1,7,0.142857142857143,"Mouse",1,7,0.142857142857143,"Both",1,1,1,1,0
"77921","OSGIN2","Human",1,4,0.25,"Mouse",1,5,0.2,"Both",1,1,1.25,0.8,0
"77927","OST4","Human",1,3,0.333333333333333,"Mouse",2,2,1,"Both",0.5,2,0.333333333333333,3,1
"77928","OSTC","Human",1,5,0.2,"Mouse",2,3,0.666666666666667,"Both",0.5,2,0.3,3.33333333333333,1
"77935","OSTF1","Human",1,1,1,"Mouse",1,5,0.2,"Both",1,1,5,0.2,0
"77937","OSTM1","Human",1,7,0.142857142857143,"Mouse",3,5,0.6,"Both",0.333333333333333,3,0.238095238095238,4.2,2
"77955","OTUB1","Human",2,12,0.166666666666667,"Mouse",1,5,0.2,"Both",2,0.5,0.833333333333333,1.2,1
"77956","OTUB2","Human",1,2,0.5,"Mouse",2,5,0.4,"Both",0.5,2,1.25,0.8,1
