"","associated_gene","Human_Detected_LogTPM_Isoseq","Human","Mouse_Detected_LogTPM_Isoseq","Mouse","isoseq_comparison"
"4445","LIPE",1.76252161200818,"Human",1.43204959106575,"Mouse",1.23076855927629
"4446","LIPT1",0.762521612008183,"Human",0.586951551051488,"Mouse",1.2991218962488
"4447","LITAF",1.48952033994445,"Human",0.76304281010717,"Mouse",1.95207964771366
"4448","LIX1",0.762521612008183,"Human",2.48822819727996,"Mouse",0.306451640103485
"4449","LIX1L",1.43152839296676,"Human",0.711890287659788,"Mouse",2.01088344339217
"4450","LLGL1",1.06355160767216,"Human",1.80443549526539,"Mouse",0.589409602317615
"4451","LLPH",1.28540035728852,"Human",1.2711982985668,"Mouse",1.01117218197801
"4452","LMAN1",1.4614916163442,"Human",1.94552086782425,"Mouse",0.751208399002496
"4453","LMAN2",2.2096796433504,"Human",2.24016406482683,"Mouse",0.986391879972065
"4454","LMAN2L",2.13049839730278,"Human",1.18901154237945,"Mouse",1.79182314163176
"4455","LMBR1",1.28540035728852,"Human",1.18901154237945,"Mouse",1.0810663407995
"4456","LMBR1L",1.8294684016388,"Human",1.2711982985668,"Mouse",1.4391683844302
"4457","LMBRD1",2.14273285371979,"Human",1.47155813234942,"Mouse",1.45609800021886
"4458","LMBRD2",0.887460348616483,"Human",0.984891559723526,"Mouse",0.901074173958407
"4459","LMF1",1.13049839730278,"Human",0.285921555387507,"Mouse",3.95387607545231
"4460","LMF2",2.14273285371979,"Human",0.85019298582607,"Mouse",2.52028996879791
"4461","LMNA",1.60761965202244,"Human",1.57222829423078,"Mouse",1.02251031731303
"4462","LMNB1",1.93861287106386,"Human",0.954928336346083,"Mouse",2.03011346221197
"4463","LMNB2",1.36458160333615,"Human",1.6476493914051,"Mouse",0.828199015187596
"4464","LMO2",1.39934370959536,"Human",1.73821922638214,"Mouse",0.805044431885556
"4465","LMO3",2.79055033560843,"Human",2.09435760967562,"Mouse",1.33241349171531
"4466","LMO4",1.36458160333615,"Human",2.22377364863866,"Mouse",0.613633318378202
"4467","LMO7",1.18849034428046,"Human",1.37700202473484,"Mouse",0.863099925005066
"4468","LMTK2",1.13049839730278,"Human",1.52480364430264,"Mouse",0.741405886277116
"4469","LMTK3",0.887460348616483,"Human",1.55698832767405,"Mouse",0.569985229075059
"4470","LNPK",1.4614916163442,"Human",1.68961389294864,"Mouse",0.864985558205653
"4471","LNX1",1.54067286239183,"Human",1.53307617026863,"Mouse",1.00495519548899
"4472","LNX2",0.98437036162454,"Human",0.285921555387507,"Mouse",3.4427987085144
"4473","LONP1",2.06355160767216,"Human",1.77728324922178,"Mouse",1.16107075705335
"4474","LONP2",0.887460348616483,"Human",2.28592155538751,"Mouse",0.388228697754259
"4475","LONRF1",1.71676412144751,"Human",1.70642739195829,"Mouse",1.00605752670048
"4476","LOXL1",1.39934370959536,"Human",0.507770305003864,"Mouse",2.7558596786882
"4477","LOXL3",1.06355160767216,"Human",0.586951551051488,"Mouse",1.81199215806973
"4478","LPAR1",1.18849034428046,"Human",1.74329875191141,"Mouse",0.681747946516547
"4479","LPAR2",2.12424944802578,"Human",0.109830296331826,"Mouse",19.3411974561906
"4480","LPCAT1",1.92885303377471,"Human",1.90917084578541,"Mouse",1.01030928585189
"4481","LPCAT3",1.56415395824135,"Human",1.50777030500386,"Mouse",1.03739538645267
"4482","LPCAT4",2.40597428849437,"Human",2.26668219740184,"Mouse",1.06145197207275
"4483","LPGAT1",0.887460348616483,"Human",1.25595833201006,"Mouse",0.706600152248818
"4484","LPIN1",1.54067286239183,"Human",1.17052813668544,"Mouse",1.3162202719488
"4485","LPIN2",0.98437036162454,"Human",1.35286834501812,"Mouse",0.72761726242575
"4486","LPL",1.64712819330611,"Human",0.507770305003864,"Mouse",3.24384505567647
"4487","LPXN",0.586430352952502,"Human",0.653898340682102,"Mouse",0.896821901001887
"4488","LRBA",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4489","LRCH1",0.98437036162454,"Human",1.44226875624743,"Mouse",0.682515209013974
"4490","LRCH3",1.06355160767216,"Human",1.31395027898775,"Mouse",0.809430634233367
"4491","LRFN2",1.62782303811073,"Human",1.71728531954649,"Mouse",0.947904823725278
"4492","LRFN3",1.73255838863074,"Human",1.94233920903806,"Mouse",0.891995785581029
"4493","LRFN4",1.8294684016388,"Human",1.92274365297468,"Mouse",0.951488462233861
"4494","LRFN5",1.13049839730278,"Human",1.18901154237945,"Mouse",0.950788412903397
"4495","LRIF1",1.60761965202244,"Human",1.08755390162067,"Mouse",1.47819767795119
"4496","LRIG1",1.18849034428046,"Human",2.06407280577115,"Mouse",0.575798654464825
"4497","LRIG3",1.06355160767216,"Human",0.507770305003864,"Mouse",2.0945525903963
"4498","LRMP",0.887460348616483,"Human",0.109830296331826,"Mouse",8.08028730010192
"4499","LRP1",0.586430352952502,"Human",1.22377364863866,"Mouse",0.47919838248262
"4500","LRP10",1.39934370959536,"Human",2.10105637202432,"Mouse",0.666019116967871
"4501","LRP11",2.13049839730278,"Human",1.71728531954649,"Mouse",1.24061993254878
"4502","LRP12",1.39934370959536,"Human",1.66613279709911,"Mouse",0.839875256061066
"4503","LRP1B",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4504","LRP3",1.76252161200818,"Human",0.984891559723526,"Mouse",1.78955905815961
"4505","LRP4",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4506","LRP5",0.586430352952502,"Human",1.06407280577115,"Mouse",0.551118635653419
"4507","LRP6",1.06355160767216,"Human",1.22377364863866,"Mouse",0.869075428168656
"4508","LRP8",1.18849034428046,"Human",1.18901154237945,"Mouse",0.999561654298205
"4509","LRPAP1",1.5864303529525,"Human",2.5803877815491,"Mouse",0.614803078938821
"4510","LRPPRC",1.5864303529525,"Human",2.02364414871554,"Mouse",0.783947293282492
"4511","LRRC1",1.32679304244675,"Human",0.653898340682102,"Mouse",2.02905093942084
"4512","LRRC14",1.70037370525934,"Human",1.89516013134259,"Mouse",0.897219014445359
"4513","LRRC20",2.05625236893066,"Human",1.32731424054573,"Mouse",1.54918278288435
"4514","LRRC24",1.18849034428046,"Human",1.25595833201006,"Mouse",0.946281667146057
"4515","LRRC27",1.71676412144751,"Human",0.887981546715469,"Mouse",1.9333331056232
"4516","LRRC28",0.586430352952502,"Human",1.63487510336867,"Mouse",0.358700399647752
"4517","LRRC29",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4518","LRRC3B",1.79055033560843,"Human",1.47155813234942,"Mouse",1.21677173075706
"4519","LRRC4",1.43152839296676,"Human",0.586951551051488,"Mouse",2.43892087924849
"4520","LRRC40",1.92885303377471,"Human",1.43204959106575,"Mouse",1.34691776444644
"4521","LRRC41",1.66561159900013,"Human",2.15319257435296,"Mouse",0.773554404208667
"4522","LRRC42",1.4614916163442,"Human",1.49899638069636,"Mouse",0.97498008345108
"4523","LRRC45",1.66561159900013,"Human",1.70089490335833,"Mouse",0.979256034991619
"4524","LRRC47",2.40925199825561,"Human",1.66613279709911,"Mouse",1.44601438879922
"4525","LRRC49",0.887460348616483,"Human",1.98489155972353,"Mouse",0.447107724484504
"4526","LRRC4B",2.1366587060076,"Human",1.28592155538751,"Mouse",1.66157779769367
"4527","LRRC4C",1.43152839296676,"Human",1.67803202039882,"Mouse",0.853099568759436
"4528","LRRC56",0.586430352952502,"Human",0.586951551051488,"Mouse",0.99911202534851
"4529","LRRC57",1.32679304244675,"Human",1.8541232794545,"Mouse",0.715590520408707
"4530","LRRC58",0.586430352952502,"Human",1.43204959106575,"Mouse",0.409504221509588
"4531","LRRC59",2.25388330584246,"Human",0.586951551051488,"Mouse",3.83998185506923
"4532","LRRC61",1.99297053338646,"Human",1.60814085012143,"Mouse",1.23930098115223
"4533","LRRC7",1.76252161200818,"Human",0.85019298582607,"Mouse",2.07308416017532
"4534","LRRC73",1.8294684016388,"Human",1.90917084578541,"Mouse",0.958252848705207
"4535","LRRC75A",0.887460348616483,"Human",1.43204959106575,"Mouse",0.619713419251093
"4536","LRRC75B",1.28540035728852,"Human",1.22377364863866,"Mouse",1.0503579307484
"4537","LRRC8A",1.99297053338646,"Human",0.653898340682102,"Mouse",3.04782931748615
"4538","LRRC8B",0.586430352952502,"Human",1.6538983406821,"Mouse",0.354574606266698
"4539","LRRC8C",0.586430352952502,"Human",1.18901154237945,"Mouse",0.493208292813489
"4540","LRRC8D",1.23964286672785,"Human",1.59413013567861,"Mouse",0.777629654557742
"4541","LRRCC1",0.762521612008183,"Human",0.586951551051488,"Mouse",1.2991218962488
"4542","LRRFIP1",1.89818421400826,"Human",1.79107153370741,"Mouse",1.0598036863883
"4543","LRRFIP2",1.76252161200818,"Human",1.10983029633183,"Mouse",1.58810010668623
"4544","LRRK2",0.586430352952502,"Human",0.88798154671547,"Mouse",0.660408265376272
"4545","LRRN1",0.762521612008183,"Human",0.109830296331826,"Mouse",6.94272561829758
"4546","LRRN2",1.90864964768642,"Human",0.76304281010717,"Mouse",2.50136640094722
"4547","LRRN3",1.32679304244675,"Human",1.89516013134259,"Mouse",0.700095480325878
"4548","LRRTM1",1.99297053338646,"Human",2.09660203059807,"Mouse",0.950571689000009
"4549","LRRTM2",1.13049839730278,"Human",0.711890287659788,"Mouse",1.58802334699507
"4550","LRRTM3",1.06355160767216,"Human",0.507770305003864,"Mouse",2.0945525903963
"4551","LRRTM4",1.23964286672785,"Human",1.42158415738758,"Mouse",0.872015110949122
"4552","LRSAM1",1.94815818897009,"Human",1.72787839304392,"Mouse",1.12748570548308
"4553","LRTM2",1.5864303529525,"Human",2.05183834935414,"Mouse",0.773175115599075
"4554","LRWD1",1.90864964768642,"Human",0.410860291995807,"Mouse",4.64549552456118
"4555","LSAMP",1.70037370525934,"Human",0.922743652974682,"Mouse",1.84273682054359
"4556","LSG1",1.36458160333615,"Human",1.15122298149005,"Mouse",1.18533214266618
"4557","LSM1",1.28540035728852,"Human",0.109830296331826,"Mouse",11.7035135132932
"4558","LSM10",1.71676412144751,"Human",0.76304281010717,"Mouse",2.24989227171459
"4559","LSM12",2.22491960990714,"Human",1.93265194163493,"Mouse",1.15122623063983
"4560","LSM14A",1.5864303529525,"Human",1.38858389728465,"Mouse",1.14248073598918
"4561","LSM14B",0.586430352952502,"Human",0.586951551051488,"Mouse",0.99911202534851
"4562","LSM3",1.68334036596056,"Human",0.586951551051488,"Mouse",2.86793750343611
"4563","LSM4",1.06355160767216,"Human",1.98198656908012,"Mouse",0.536608887398153
"4564","LSM5",1.36458160333615,"Human",1.03924922204612,"Mouse",1.31304558559062
"4565","LSM6",0.887460348616483,"Human",1.36510280143513,"Mouse",0.650105140567799
"4566","LSM7",1.70037370525934,"Human",2.09883491203036,"Mouse",0.8101512393914
"4567","LSM8",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4568","LSP1",0.762521612008183,"Human",1.15122298149005,"Mouse",0.662357878767531
"4569","LSR",1.06355160767216,"Human",1.35286834501812,"Mouse",0.78614568194211
"4570","LSS",1.87646496431502,"Human",0.88798154671547,"Mouse",2.11318013449246
"4571","LTA4H",1.99297053338646,"Human",1.84222405615479,"Mouse",1.08182852499837
"4572","LTBP1",0.887460348616483,"Human",0.85019298582607,"Mouse",1.04383400405756
"4573","LTBP3",1.28540035728852,"Human",1.18901154237945,"Mouse",1.0810663407995
"4574","LTBP4",1.23964286672785,"Human",2.01562617669969,"Mouse",0.615016257011301
"4575","LTK",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4576","LTN1",0.586430352952502,"Human",0.507770305003864,"Mouse",1.15491265868342
"4577","LTO1",1.18849034428046,"Human",0.85019298582607,"Mouse",1.39790655074118
"4578","LTV1",1.76252161200818,"Human",1.31395027898775,"Mouse",1.34139140589552
"4579","LUC7L",2.28103555188607,"Human",1.79557203493409,"Mouse",1.27036705156182
"4580","LUC7L2",2.07779204678677,"Human",1.35286834501812,"Mouse",1.53584201628943
"4581","LUC7L3",2.0847409067421,"Human",0.984891559723526,"Mouse",2.11672126353415
"4582","LUZP1",0.586430352952502,"Human",1.45225297715403,"Mouse",0.403807299539316
"4583","LXN",0.762521612008183,"Human",2.36146851678004,"Mouse",0.32290145161364
"4584","LY6E",2.5864303529525,"Human",2.59838101283227,"Mouse",0.995400728445617
"4585","LY6H",2.43768870167158,"Human",2.96443993442762,"Mouse",0.822310033460755
"4586","LYAR",1.13049839730278,"Human",1.25595833201006,"Mouse",0.900108203027327
"4587","LYN",0.887460348616483,"Human",1.3402792177101,"Mouse",0.662145869972326
"4588","LYNX1",2.28972173107116,"Human",2.87288373663144,"Mouse",0.797011623504105
"4589","LYPD1",2.04882835085146,"Human",1.28592155538751,"Mouse",1.59327631010435
"4590","LYPD6",1.18849034428046,"Human",1.84222405615479,"Mouse",0.645138869134711
"4591","LYPLA1",2.07073019229929,"Human",1.98777724796101,"Mouse",1.04173150911319
"4592","LYPLA2",2.2096796433504,"Human",2.36510280143513,"Mouse",0.934284819251654
"4593","LYPLAL1",1.43152839296676,"Human",0.711890287659788,"Mouse",2.01088344339217
"4594","LYRM1",1.60761965202244,"Human",0.954928336346083,"Mouse",1.68349769384141
"4595","LYRM2",1.13049839730278,"Human",0.586951551051488,"Mouse",1.92605061742755
"4596","LYRM4",1.32679304244675,"Human",1.49899638069636,"Mouse",0.885120911252891
"4597","LYRM9",1.77676205112279,"Human",1.20674030933988,"Mouse",1.47236488030695
"4598","LYSMD1",1.18849034428046,"Human",1.47155813234942,"Mouse",0.807640770795088
"4599","LYSMD2",2.07073019229929,"Human",2.14123876058345,"Mouse",0.967071132102545
"4600","LYSMD3",1.48952033994445,"Human",1.03924922204612,"Mouse",1.43326577335494
"4601","LYSMD4",1.43152839296676,"Human",1.84622679860847,"Mouse",0.775380572985792
"4602","LYST",0.762521612008183,"Human",0.85019298582607,"Mouse",0.896880619718707
"4603","LZIC",1.23964286672785,"Human",0.922743652974682,"Mouse",1.34343147496227
"4604","LZTFL1",1.32679304244675,"Human",0.507770305003864,"Mouse",2.61297880039805
"4605","LZTR1",1.62782303811073,"Human",2.42264212254391,"Mouse",0.671920554407524
"4606","LZTS1",1.60761965202244,"Human",1.10983029633183,"Mouse",1.4485274526528
"4607","LZTS2",1.76252161200818,"Human",2.06165333164774,"Mouse",0.854906877384434
"4608","LZTS3",2.37530546872792,"Human",2.41625532388251,"Mouse",0.98305234767624
"4609","M6PR",2.21989880853209,"Human",2.32068366164672,"Mouse",0.956571050686367
"4610","MACF1",1.4614916163442,"Human",0.922743652974682,"Mouse",1.58385442330894
"4611","MACO1",1.06355160767216,"Human",1.6476493914051,"Mouse",0.645496313244881
"4612","MACROD1",1.32679304244675,"Human",1.71189028765979,"Mouse",0.775045604272057
"4613","MACROD2",0.586430352952502,"Human",0.922743652974682,"Mouse",0.635529002082003
"4614","MAD1L1",1.99297053338646,"Human",1.57965231230999,"Mouse",1.26165138863504
"4615","MAD2L1",1.43152839296676,"Human",0.922743652974682,"Mouse",1.55138254091685
"4616","MAD2L1BP",1.66561159900013,"Human",1.20674030933988,"Mouse",1.38025686728842
"4617","MAD2L2",1.89818421400826,"Human",1.42158415738758,"Mouse",1.33525982555723
"4618","MADD",1.73255838863074,"Human",1.92937423187369,"Mouse",0.897989804159549
"4619","MAEA",2.23479036393343,"Human",2.22377364863866,"Mouse",1.00495406324358
"4620","MAF1",2.46437730458169,"Human",2.45716031164878,"Mouse",1.00293712742254
"4621","MAFF",1.32679304244675,"Human",0.109830296331826,"Mouse",12.0803920845134
"4622","MAFG",1.51584927866679,"Human",1.37700202473484,"Mouse",1.10083300637026
"4623","MAFK",1.06355160767216,"Human",1.37700202473484,"Mouse",0.772367497336807
"4624","MAG",2.67985203811474,"Human",2.01562617669969,"Mouse",1.32953821948404
"4625","MAGED1",2.97559643731703,"Human",2.99829061436721,"Mouse",0.992430961514727
"4626","MAGED2",3.04431224968649,"Human",2.1351361615966,"Mouse",1.42581644414192
"4627","MAGI1",1.28540035728852,"Human",1.42158415738758,"Mouse",0.904202787157306
"4628","MAGI2",1.54067286239183,"Human",0.711890287659788,"Mouse",2.1641998621115
"4629","MAGI3",0.887460348616483,"Human",0.109830296331826,"Mouse",8.08028730010192
"4630","MAGOH",0.762521612008183,"Human",1.31395027898775,"Mouse",0.580327600063847
"4631","MAGOHB",1.13049839730278,"Human",0.653898340682102,"Mouse",1.72885955961216
"4632","MAGT1",0.586430352952502,"Human",0.410860291995807,"Mouse",1.42732302044532
"4633","MAIP1",0.98437036162454,"Human",1.08755390162067,"Mouse",0.905123286448267
"4634","MAK16",1.23964286672785,"Human",1.6217136573107,"Mouse",0.76440305052592
"4635","MAL",1.36458160333615,"Human",1.84622679860847,"Mouse",0.739119161505322
"4636","MAL2",0.98437036162454,"Human",1.8541232794545,"Mouse",0.530908797992197
"4637","MALSU1",1.06355160767216,"Human",0.954928336346083,"Mouse",1.11375018123529
"4638","MAMDC2",0.762521612008183,"Human",1.06407280577115,"Mouse",0.71660661551779
"4639","MAMLD1",1.60761965202244,"Human",1.59413013567861,"Mouse",1.00846199193022
"4640","MAN1A1",1.06355160767216,"Human",1.74831955328646,"Mouse",0.608327925906289
"4641","MAN1A2",0.586430352952502,"Human",0.711890287659788,"Mouse",0.823765070430005
"4642","MAN1B1",2.16046162068022,"Human",2.27418315211626,"Mouse",0.949994559000133
"4643","MAN1C1",1.13049839730278,"Human",1.59413013567861,"Mouse",0.709163180596627
"4644","MAN2A1",0.98437036162454,"Human",0.285921555387507,"Mouse",3.4427987085144
"4645","MAN2A2",1.23964286672785,"Human",2.08295814993152,"Mouse",0.595135752856387
"4646","MAN2B1",0.762521612008183,"Human",1.32731424054573,"Mouse",0.57448461616344
"4647","MAN2B2",1.23964286672785,"Human",1.25595833201006,"Mouse",0.987009548910666
"4648","MAN2C1",1.23964286672785,"Human",2.01292028332377,"Mouse",0.615843000340245
"4649","MANBA",0.762521612008183,"Human",1.35286834501812,"Mouse",0.563633272088992
"4650","MANBAL",2.05625236893066,"Human",0.653898340682102,"Mouse",3.14460557704692
"4651","MANEA",0.98437036162454,"Human",1.6721231607883,"Mouse",0.588694890847915
"4652","MANEAL",1.66561159900013,"Human",0.507770305003864,"Mouse",3.28024617151933
"4653","MAOA",1.48952033994445,"Human",0.711890287659788,"Mouse",2.09234535962132
"4654","MAOB",2.49758796169248,"Human",1.69529102584033,"Mouse",1.47325027008532
"4655","MAP11",1.48952033994445,"Human",2.00192489902231,"Mouse",0.744044065125466
"4656","MAP1A",1.48952033994445,"Human",1.74329875191141,"Mouse",0.85442632154201
"4657","MAP1B",2.0847409067421,"Human",1.70642739195829,"Mouse",1.22169915729591
"4658","MAP1LC3A",2.46724394523329,"Human",2.79780491636638,"Mouse",0.881849885530117
"4659","MAP1LC3B",2.90135040894492,"Human",3.09905757006236,"Mouse",0.936204101844593
"4660","MAP1S",2.73871869733556,"Human",2.41518166577845,"Mouse",1.13395970834882
"4661","MAP2",2.30658965635846,"Human",2.40319285104327,"Mouse",0.959802146280988
"4662","MAP2K1",2.51070963901438,"Human",1.01292028332377,"Mouse",2.47868433513426
"4663","MAP2K2",2.43152839296676,"Human",1.39986490769434,"Mouse",1.73697360338265
"4664","MAP2K3",1.56415395824135,"Human",1.36510280143513,"Mouse",1.14581404169485
"4665","MAP2K4",2.30658965635846,"Human",2.40097705806371,"Mouse",0.960687920199715
"4666","MAP2K5",1.48952033994445,"Human",1.70089490335833,"Mouse",0.8757274403042
"4667","MAP2K7",1.48952033994445,"Human",2.08526210484109,"Mouse",0.714308449036893
"4668","MAP3K10",1.89818421400826,"Human",2.38629210050507,"Mouse",0.795453420646406
"4669","MAP3K11",1.76252161200818,"Human",0.808800300667845,"Mouse",2.17918021364832
"4670","MAP3K12",1.51584927866679,"Human",1.90917084578541,"Mouse",0.793983043483568
"4671","MAP3K13",1.92885303377471,"Human",0.711890287659788,"Mouse",2.70948075456327
"4672","MAP3K14",0.98437036162454,"Human",0.984891559723526,"Mouse",0.999470806614352
"4673","MAP3K2",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4674","MAP3K20",1.28540035728852,"Human",0.808800300667845,"Mouse",1.58926790238225
"4675","MAP3K3",1.13049839730278,"Human",0.88798154671547,"Mouse",1.27311023690115
"4676","MAP3K4",0.887460348616483,"Human",0.808800300667845,"Mouse",1.09725521600782
"4677","MAP3K5",0.762521612008183,"Human",1.3402792177101,"Mouse",0.568927430890833
"4678","MAP3K7",1.5864303529525,"Human",0.808800300667845,"Mouse",1.96146113155812
"4679","MAP4",2.63175333173916,"Human",2.49722012267056,"Mouse",1.053873187969
"4680","MAP4K2",1.23964286672785,"Human",1.18901154237945,"Mouse",1.04258270213851
"4681","MAP4K3",1.18849034428046,"Human",1.60814085012143,"Mouse",0.739046175085176
"4682","MAP4K5",0.887460348616483,"Human",1.87325828989476,"Mouse",0.473752260114829
"4683","MAP6",2.16046162068022,"Human",2.35780356269363,"Mouse",0.916302636429999
"4684","MAP6D1",2.20447844966459,"Human",0.76304281010717,"Mouse",2.88906260627104
"4685","MAP7",1.36458160333615,"Human",1.83818407835305,"Mouse",0.74235307519297
"4686","MAP7D1",2.94721304282578,"Human",2.85995282311523,"Mouse",1.03051106962509
"4687","MAP7D2",1.48952033994445,"Human",1.57965231230999,"Mouse",0.942941891919406
"4688","MAP9",1.73255838863074,"Human",1.10983029633183,"Mouse",1.56110208412686
"4689","MAPK1",1.80391429716641,"Human",1.66005864938692,"Mouse",1.08665696710933
"4690","MAPK10",1.60761965202244,"Human",1.47155813234942,"Mouse",1.09246085267171
"4691","MAPK11",1.5864303529525,"Human",1.39986490769434,"Mouse",1.13327389252542
"4692","MAPK12",1.36458160333615,"Human",0.586951551051488,"Mouse",2.32486241989067
"4693","MAPK13",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4694","MAPK14",0.887460348616483,"Human",2.17615622169386,"Mouse",0.407810955743658
"4695","MAPK1IP1L",1.18849034428046,"Human",0.507770305003864,"Mouse",2.34060623980644
"4696","MAPK3",1.70037370525934,"Human",2.7236721182079,"Mouse",0.624294566843141
"4697","MAPK4",1.84170285805581,"Human",2.24336920470204,"Mouse",0.820953971462052
"4698","MAPK6",1.8294684016388,"Human",1.7725881280134,"Mouse",1.03208882691161
"4699","MAPK7",2.22491960990714,"Human",1.52480364430264,"Mouse",1.45915155582192
"4700","MAPK8",1.43152839296676,"Human",1.2711982985668,"Mouse",1.12612516440647
"4701","MAPK8IP1",2.7119116186531,"Human",2.91770342833516,"Mouse",0.929467879537199
"4702","MAPK8IP2",1.80391429716641,"Human",2.0101974249883,"Mouse",0.897381657514018
"4703","MAPK8IP3",2.171891082461,"Human",2.63487510336867,"Mouse",0.824286160541065
"4704","MAPK9",1.81687927433078,"Human",1.37700202473484,"Mouse",1.31944560842649
"4705","MAPKAP1",2.01779411711149,"Human",1.82583363996663,"Mouse",1.10513579821455
"4706","MAPKAPK2",0.586430352952502,"Human",1.45225297715403,"Mouse",0.403807299539316
"4707","MAPKAPK3",1.23964286672785,"Human",0.954928336346083,"Mouse",1.29815277183122
"4708","MAPKAPK5",1.62782303811073,"Human",1.15122298149005,"Mouse",1.41399456428832
"4709","MAPRE1",2.52092880419607,"Human",0.76304281010717,"Mouse",3.30378423176808
"4710","MAPRE2",2.21481928300281,"Human",2.69189365924353,"Mouse",0.822773691448574
"4711","MAPRE3",2.73564946560788,"Human",2.79646656559412,"Mouse",0.978252162663237
"4712","MAPT",1.23964286672785,"Human",2.41194467328803,"Mouse",0.513959909800888
"4713","MARC2",1.06355160767216,"Human",2.11629633858106,"Mouse",0.502553252246922
"4714","MARCH1",1.36458160333615,"Human",1.06407280577115,"Mouse",1.28241375583996
"4715","MARCH11",0.98437036162454,"Human",1.24016406482683,"Mouse",0.793742045542974
"4716","MARCH2",2.04127521296101,"Human",1.79557203493409,"Mouse",1.13683838534272
"4717","MARCH3",1.23964286672785,"Human",0.586951551051488,"Mouse",2.11200202897002
"4718","MARCH4",1.81687927433078,"Human",1.53307617026863,"Mouse",1.18512002832345
"4719","MARCH5",0.98437036162454,"Human",1.2711982985668,"Mouse",0.774364127716626
"4720","MARCH6",0.887460348616483,"Human",2.16098281877921,"Mouse",0.4106744120797
"4721","MARCH7",1.90864964768642,"Human",1.6476493914051,"Mouse",1.15840764281698
"4722","MARCH8",1.13049839730278,"Human",1.80880030066784,"Mouse",0.624999010053998
"4723","MARCH9",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"4724","MARCKS",1.23964286672785,"Human",0.507770305003864,"Mouse",2.44134573154768
"4725","MARCKSL1",3.31559514264527,"Human",2.71243281675208,"Mouse",1.22236949876437
"4726","MARF1",0.98437036162454,"Human",0.887981546715469,"Mouse",1.10854821844621
"4727","MARK1",1.4614916163442,"Human",0.85019298582607,"Mouse",1.7190116134917
"4728","MARK2",1.99297053338646,"Human",2.42052360867519,"Mouse",0.823363393872147
"4729","MARK3",2.14273285371979,"Human",1.76784169298894,"Mouse",1.21206149974719
"4730","MARK4",1.28540035728852,"Human",2.0289083887079,"Mouse",0.633542827484252
"4731","MARS",2.50550844532858,"Human",1.13101959540176,"Mouse",2.21526528409843
"4732","MARVELD1",0.586430352952502,"Human",0.76304281010717,"Mouse",0.768541876267909
"4733","MASP1",1.18849034428046,"Human",1.57965231230999,"Mouse",0.752374642836744
"4734","MAST1",1.87646496431502,"Human",1.24016406482683,"Mouse",1.51307800115708
"4735","MAST2",1.06355160767216,"Human",1.83818407835305,"Mouse",0.578588194836867
"4736","MAST4",0.586430352952502,"Human",0.507770305003864,"Mouse",1.15491265868342
"4737","MAT2A",2.09158033127241,"Human",2.27566792102195,"Mouse",0.9191061278981
"4738","MAT2B",2.28540035728852,"Human",2.50863802653509,"Mouse",0.911012403190386
"4739","MATK",2.36818572760497,"Human",2.40319285104327,"Mouse",0.985433077739432
"4740","MATN2",1.18849034428046,"Human",1.7725881280134,"Mouse",0.67048307810368
"4741","MATR3",2.55724196382502,"Human",1.58695155105149,"Mouse",1.61141779163367
"4742","MAU2",1.5864303529525,"Human",1.3402792177101,"Mouse",1.18365660825731
"4743","MAVS",1.06355160767216,"Human",1.39986490769434,"Mouse",0.759753031757824
"4744","MAX",2.56415395824135,"Human",1.95801941332322,"Mouse",1.3095651354597
"4745","MAZ",2.09158033127241,"Human",2.21192082184366,"Mouse",0.945594575817163
"4746","MB21D2",0.586430352952502,"Human",1.57222829423078,"Mouse",0.372993130262558
"4747","MBD1",1.73255838863074,"Human",1.79107153370741,"Mouse",0.967330648734306
"4748","MBD3",2.01779411711149,"Human",2.40977319635459,"Mouse",0.837337771108055
"4749","MBD4",1.54067286239183,"Human",0.711890287659788,"Mouse",2.1641998621115
"4750","MBD5",0.586430352952502,"Human",0.808800300667845,"Mouse",0.725061986831945
"4751","MBD6",1.13049839730278,"Human",0.85019298582607,"Mouse",1.32969621738805
"4752","MBIP",1.89818421400826,"Human",1.32731424054573,"Mouse",1.43009406214749
"4753","MBLAC2",1.23964286672785,"Human",0.109830296331826,"Mouse",11.2868935815539
"4754","MBNL1",0.887460348616483,"Human",1.45225297715403,"Mouse",0.611092118644254
"4755","MBNL2",1.84170285805581,"Human",2.13308275596554,"Mouse",0.863399628029041
"4756","MBOAT1",0.586430352952502,"Human",0.653898340682102,"Mouse",0.896821901001887
"4757","MBOAT2",1.68334036596056,"Human",1.25595833201006,"Mouse",1.34028360898447
"4758","MBOAT7",2.1366587060076,"Human",2.51123083711337,"Mouse",0.850841218748198
"4759","MBP",4.51653849331824,"Human",3.1388080015406,"Mouse",1.43893429961355
"4760","MBTD1",0.586430352952502,"Human",1.17052813668544,"Mouse",0.50099637469039
